ID	S1P2_C05	S1P2_H04	S1P2_A05	S1P2_B05	S1P2_D05	S1P2_G05	S1P2_F05	S1P2_E05	S1P2_H05	S1P2_A06	S1P2_C06	S1P2_B06	S1P2_F06	S1P2_G06	S1P2_D06	S1P2_E06	S1P2_H06	S1P2_A07	S1P2_C07	S1P2_B07	S1P2_E07	S1P2_D07	S1P2_F07	S1P2_G07	S1P2_H07	S1P2_C08	S1P2_B08	S1P2_A08	S1P2_D08	S1P2_G08	S1P2_F08	S1P2_E08	S1P2_H08	S1P2_C09	S1P2_A09	S1P2_B09
FSTL1_32837	7.2407021420002	6.98627029044605	7.13587005076792	6.89630908154816	5.74497519952959	5.88609171738881	6.25510873701832	6.88939221912798	7.21747675900212	5.75223205321778	5.97590619246388	5.72451003064442	5.55591675558277	5.77034533162562	5.66648008022363	6.06277585912597	5.59087042969432	4.17292881824867	5.49933802182645	4.70977957847253	4.99776613066846	6.5947405014352	5.6365783575301	5.49731504965771	5.31244682191118	5.41996084742532	4.97451281292771	5.41547346546009	5.56953492118899	4.57219552714738	5.03689305852391	5.54310524624902	5.20920923446634	5.37232444802925	4.73150299246686	5.55340299396335
RPS27A_32458	11.0261519831174	10.9542372149579	11.095306688035	10.7414687016437	9.86518862680825	10.4097278364728	10.877245867965	10.849761478262	11.0168923822882	10.9181547735445	10.8005805071911	10.4933965323421	10.4863271613054	9.87018074076336	9.92432716000072	10.817137427395	10.3800748032577	9.99832028878369	10.275259913083	9.948118011427	9.96398278862992	11.0400561270314	10.4950624274855	10.8443140168037	10.0995115715644	10.3584399294471	9.67539084082214	10.2216459371285	9.95509744142094	8.45605272113544	9.97661197854655	9.92922509310316	10.3527678452473	9.68298214758651	9.80624289256254	9.97548002185601
DYNLL1_32638	3.25863580087266	3.67032932841838	3.47120887690517	2.84387869666466	1.50927809808407	2.26212540496654	2.7584562933574	1.98226505859151	2.19478805243978	2.56983094306173	2.82709965954877	1.64835862780454	1.82626258630067	1.26274699434503	1.75316163676553	2.6318940693088	1.49725916629039	0.734481457292578	1.31287708302186	1.63106032042637	1.90733473311968	2.66231942396459	2.39565390941778	2.13019242103305	1.9927122501038	2.20305314324972	0.305639296105803	1.5070032990497	1.62855194759009	1.48801814889187	0.28452116774864	1.47538605890904	1.8119605279894	0.80999429404832	0.581519969125001	1.56864621595891
S1PR3_32754	3.71148588687921	3.56833501826554	3.42355149600889	3.25643682730378	3.38739183364082	3.42354490160684	3.49795858907323	3.37089559728898	3.7574269747081	2.87736807404787	3.35988941139525	3.08264939676269	3.58897395634885	2.96304456476506	3.42236170572918	3.71474908784629	3.47613594373614	3.33226745844075	3.02235919434576	3.45452818724407	3.2453019661912	3.71607936775009	2.59962957649368	3.57443564284594	3.17355276722315	2.80890930106776	2.57417183704922	3.02476088196743	3.54752038570237	2.95770601569765	3.79309998565142	3.20714076834095	3.27879697315888	2.59009018699772	3.23866840116658	3.18758285609228
LRRC17_32500	0.812494020394015	0.520547583125529	1.05733871158825	1.12985068937822	0.547616547042633	0.307208213932736	1.79553865239285	1.4443978434009	0.533342068444692	0.556040322213813	0.982169428650142	0.512938402960317	1.43159521271741	0.847777931566654	0	0.722290301223284	1.27377522568933	0.288377994294971	0	0.837157802745496	0	1.12733977738461	0	0.333226310078221	1.10171342751062	1.66116426168814	0	0.757724336576596	1.39348786385985	0.74578605046863	0.904598742598405	1.22369148308032	0.416651134327863	1.00307879825083	0.80292729933087	0
LIPC_9005	9.30484063865238	9.25203609972614	9.4477082211983	8.77583021257674	8.35389259157986	8.23570683525643	9.38522302540974	9.19793176989752	9.09985249792691	8.99241986441689	9.09346362302316	8.32931261546454	8.70640454431364	8.32143689449281	8.43254695551065	8.77153950092199	8.76852630010393	7.45779532331456	8.19390052052376	8.0167018392543	8.32046396689644	9.06083097580927	8.35221348717612	8.73585303747225	8.19600712621564	8.75843212490838	7.89570272432393	8.71932036807288	8.49795411196388	8.08016155613203	8.34700493284312	8.4438270012275	8.88243531682063	8.09624093506541	8.30709284583618	8.41015561767968
TDG_33164	4.85703848822846	4.97338044441644	4.84538731398238	4.60240187406566	3.53833760234876	3.76314436646457	4.48666538750658	4.40368016838058	4.8557343643765	4.58743658084388	4.32343904532078	3.95572398566499	4.09809586690441	3.88706582884783	3.76193565434879	4.05269210586439	4.1216395208888	2.7555131086569	3.39230853048625	3.23106715030909	3.2453019661912	4.36072709708709	3.16856851146396	4.30067919391383	3.34607099343041	3.59142624857203	3.01417425688823	3.72295914844286	3.8561828128879	2.99900887589932	3.74699401754667	3.46149775831438	3.68776670246209	3.56021741884435	3.71835202317676	3.107565137417
ABHD1_7949	6.12553299737498	6.21360362896121	6.56520699000178	6.14237155361294	6.22180343044888	5.36126183410524	6.87737724677544	6.27122969183648	6.07512147810242	5.94625051701518	6.0035872209279	5.22075767899657	5.98114568280791	5.52307992912537	5.79525250082577	5.65491457280667	5.74594028468485	4.80707186014934	5.90161149442501	5.21646444338445	5.51431995139477	5.94045648066691	5.36541586417273	5.39412855196887	5.14497741964768	6.00987754379722	4.76512355926019	6.2536024577307	6.11076064754951	7.0305215188827	5.90880352939216	6.02952946585573	5.97596749037178	5.99473906311578	5.67634991552964	5.90659893389339
SCP2_9788	10.3999712711666	10.4809923477362	10.3400110757708	10.2705658959137	9.4681693868605	9.57868765451948	10.086405029956	10.1330407042901	10.3163623020538	9.80824029810637	9.96942473425737	9.4905488666255	9.84275657919598	9.52306988518485	9.57020292275973	9.9525382013022	9.83979912022918	9.02629848413847	9.43178157486052	9.33996049831255	9.42407084774755	10.1109976147338	9.81086681729604	9.71555497107837	9.84754861247621	10.4092921673115	9.23589405502494	10.1830164457668	10.2561791993233	10.7880070681139	10.1889989395712	10.2134830129478	10.7804034360016	10.4768055886603	10.0754616037249	10.231979651758
DDX21_8454	4.95408990163687	5.47411027152288	4.90733407495913	5.10901687985091	3.70081603709091	3.97391285665058	4.6134598080242	4.6066262221375	5.06297024703382	4.66970021948062	4.23278852674361	2.96924394401998	4.21808555032592	3.9813911039139	3.54465135581953	4.50207391618914	4.35374391830494	2.84708703775249	3.98583272900713	2.91731575157975	3.1366734246238	4.49940828642444	3.40461026328352	3.93456531879425	3.34607099343041	3.85368661660489	3.35087654000417	4.50116773892423	3.60377068156179	3.41981616034342	3.94377057800442	3.86561457335502	3.96022519205181	4.02814108396601	3.71835202317676	3.81008194866674
CLEC12A_33112	0.58896115818272	0.520547583125529	0.443991696237345	0.963983583873322	0	0.560345260510511	0	0.988200962523307	0.533342068444692	0.770061637965012	0.792085107084469	0.714074357568532	0.886529904639628	0.262952294108029	0	0.28285452938564	0.490697628849128	0.288377994294971	0.918858607410127	0.335912755345857	0.544510877614013	0.671092028012596	0.616140711906841	1.02808135057055	0.544423754851497	0.783167889485037	0.95892789447993	0.546509422959107	1.11252404169817	1.23497662712309	0.522067682325039	0.53121435683145	1.41906820788514	1.32562186513189	0.80292729933087	0.576827424521911
DSCC1_8498	0	0.283625273761576	0.239008762335416	0	0	0.307208213932736	0.866960879599489	0	0	0	0	0	0.510315882651185	0	0.30695803934737	0.519239303627386	0.266111379877806	0	0	0	0	0	0	0	0	0	0.305639296105803	0.298979453303827	0.301525856450823	0.293522601928056	0	0	0.416651134327863	0.58701576275309	0.319863561826721	0
CCNF_8228	2.17923802028737	1.06091138780793	2.7193207690433	1.27859922810882	0.94361216973795	1.12865976378454	2.10274798262844	1.15680898322522	1.69438547029505	1.63970816205833	1.43669967283021	0.512938402960317	1.31340091437919	1.13723477708326	1.64794463319303	1.75813108216223	1.49725916629039	0.734481457292578	2.18981688471301	1.20844141414654	0.544510877614013	1.3107440245786	1.04651823072593	2.13019242103305	0.938756554662783	1.42336994982856	0.772222335424601	1.61939629865887	1.11252404169817	2.68147206127472	1.45630546102404	1.22369148308032	2.77809205287516	2.64902482414654	2.16187961221474	1.44386100017672
TWF2_10109	1.46705582681374	1.06091138780793	1.05733871158825	1.41343446259686	0.299636729590402	0.775626336395435	0.866960879599489	0.797247380921514	1.35922484268432	0.304644457226296	1.15009958350371	0.512938402960317	1.04327805614116	0.677887147157218	0.775083835404874	0.900257221797483	1.27377522568933	1.07473302136918	0.375037181494963	1.03471071647512	0.297793477919685	1.87391158100204	0.616140711906841	1.35556071558814	0.755021328595463	1.54716091900245	0.772222335424601	1.2519571376423	0.948443005217754	1.08959720898488	1.06352343988122	1.22369148308032	2.42027522778221	2.52864513221614	1.16418287668254	1.68349218380563
NOX4_9349	3.13988371738907	3.56833501826554	3.39911914168114	4.25270976668711	4.33337073242355	3.54584443966026	3.14180229789401	3.78536504642498	4.15160922985757	3.41138323068425	3.74811551403529	4.17617459984262	3.82326256537124	4.24746071087794	3.78693199570558	4.14389746810508	4.17114398429626	3.85770769489935	3.3509303164892	4.52498882508018	3.5855176512495	4.18396721289817	4.27653731289494	4.09670971621486	4.29033051931508	3.43993894970805	4.6478068129748	2.98335203862207	3.8561828128879	3.2591083182708	4.25508470341374	3.86561457335502	3.32772875393784	3.43184471011018	3.92106612318134	4.66291738028533
FHL2_8642	1.00599383776543	0.520547583125529	0.443991696237345	0.776539085477631	0	0	0.497646532827707	0.797247380921514	0.533342068444692	0.556040322213813	0.792085107084469	0.714074357568532	0.277605152581708	0.262952294108029	0.559925407880121	0.722290301223284	0.266111379877806	0	0.375037181494963	0	0	0.671092028012596	0.616140711906841	0.333226310078221	0	0.310691255834262	0.55771142531675	0.757724336576596	0.55079669539694	0.927909264643224	0	0	0.416651134327863	0.323160402740679	0	0.317052555883832
P4HTM_9408	0	0	0.443991696237345	0.307629242992783	0	0	0.497646532827707	0	0.29117799468887	0	0.314822289024294	0	0.277605152581708	0	0	0.519239303627386	0	0	0	0	0.297793477919685	0	0.340715759140006	0.603744001308521	0.297741792785758	0.783167889485037	0	0.546509422959107	0	0	0.522067682325039	0.289920081918126	0	0.323160402740679	0	0.317052555883832
PTGER2_32472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARL1_32616	3.86912202271517	3.71874402328025	3.5620458592857	4.01890292966776	3.28861091790144	3.54584443966026	3.20760690018722	3.88478708310254	4.03835637198954	3.75071940046802	4.010710242634	3.64705503665339	3.92752938297687	3.45898367970969	3.68423804996443	3.71474908784629	3.60180521910929	3.05342293076558	3.3509303164892	3.30946345488961	3.2453019661912	3.92739079030977	3.63860020063473	3.77942277367764	3.61255579728566	3.59142624857203	3.4785249288497	3.50618579413074	3.48898761169424	3.35766434232697	3.18050112856408	3.09886868741265	2.74244460551499	3.52917916301375	3.60520538620186	3.75861473909214
CNPY3_8345	5.94840629761259	5.94515577429292	6.00548331420321	5.78008919507154	5.34708185132111	5.29304218874942	5.92425962500504	5.84090086351258	6.13602913227377	5.43697993692016	5.23184570444677	5.16175536452958	5.27680261680532	5.11222163569466	5.31773189112949	5.39016343294194	5.31802467751007	4.73697865818594	5.56413986939207	5.4420299537175	5.27049579780665	5.77085910575361	5.44696932773732	5.46373294791918	5.3207447460267	5.91539072889721	4.85019995122834	5.99173678681178	5.80368019474359	5.70022342280694	5.36915581010408	5.97951646956657	6.35804044854867	5.9485657380357	5.7711962656604	5.45174544427033
DNMT1_8488	4.42079307234299	4.63792776104512	4.67269040746504	4.50004791571005	3.84683407890075	4.01684451076635	4.5387278392156	4.36975927324978	4.69063661294148	4.48513010734055	4.0747449803124	3.87406063408791	3.86587774576375	3.35005282194421	4.09782666379172	4.29480984504498	3.78255654224453	3.26744463881569	4.16364039608944	3.97102287575314	3.74202732424476	4.66011791259612	4.04004322171811	3.93456531879425	3.44047526431405	4.09594324816951	3.75555086760229	4.26240549670192	4.73168253035718	4.08913157195898	4.08018295743005	4.18095035662794	4.71585625822018	4.64976169118881	3.94451411271191	4.06437407985013
SSBP2_9944	2.25738011988576	1.20382687870352	1.39046606901273	1.27859922810882	1.62176356962338	1.85216724267237	0.497646532827707	1.68407677004029	1.47980586917436	1.26944331799589	1.7818146963385	1.18957836329639	1.64238280390444	1.67773316411799	2.02936611482903	2.15885237336665	1.14754931021525	1.95474120870415	1.62204518409609	2.22356459579905	2.29203637597946	1.61963470336831	2.66167994875995	2.13019242103305	0.755021328595463	2.75856843293237	2.25563949069207	2.98335203862207	2.76790483079924	3.2927139875457	2.09426616805841	2.85440094957455	1.8119605279894	3.04980097414373	2.63516522700077	1.88893248710249
TMSB10_32772	7.62292673429339	7.74813286895976	7.88347952215524	7.73151075506751	6.29996278145838	7.47600925467482	7.88637715476203	7.78054254292388	7.99970951654964	7.12636774756923	7.27722717954238	7.07521114608657	7.27257431419712	6.29597093692034	6.61779161967725	7.72622829908464	6.72692874683152	6.26480648279142	6.90387209948368	6.49409136122039	6.71541774609377	7.74693261064545	6.8981456738937	7.61184268800669	6.76768230023673	7.17931996374128	7.20491356767626	7.08193515265519	7.34680854150262	7.38424937697952	7.14803759586661	7.17773712732984	8.87730841466	8.27876097714451	8.00510286800824	7.14053526706819
F3_32469	2.59493844039979	2.1622090492626	2.5070891116001	2.84387869666466	2.75933935754769	2.97856542950858	1.79553865239285	3.0665754469492	3.24766659063141	2.56983094306173	3.09754526579339	3.008044729861	3.21335655006402	2.80693258338712	3.39009807352845	2.4721220530562	2.82310990680342	2.7555131086569	3.07413280142933	3.01413100568451	2.89129489820453	2.72827727516052	2.32070731131585	2.63146561559374	3.0591827385961	2.53755370784346	3.13535177350419	2.29709014390543	3.26311659229701	2.95770601569765	2.53509011644673	2.38650154126026	1.11895049913884	2.3268510232524	2.84906099103761	2.56453814795481
MS4A1_32977	0	0.520547583125529	0	0	0.299636729590402	0.307208213932736	0.866960879599489	0	0	0.556040322213813	0	0.279146514213847	0	0.262952294108029	0	0.28285452938564	0.684985891015892	0.288377994294971	0	0.335912755345857	0.297793477919685	0	0.340715759140006	0.333226310078221	0	0.310691255834262	0.55771142531675	0	0.301525856450823	0	0	0	0.223314719495023	0.80999429404832	0.581519969125001	0.317052555883832
CXCL12_8410	6.38685876554313	5.96033669178252	5.86090170956292	6.08796250458498	4.73458086876275	4.60029840583508	5.52036000413333	5.59150196449458	6.19446921330036	4.99095313667223	5.45677602369705	5.05463124259678	5.42666197708417	5.16944595047962	5.15445718197881	5.99579896240588	5.28842029341515	3.9638056899798	4.79278082054896	4.70977957847253	4.60791108145348	5.64843824603389	5.197533339893	5.48062170932891	5.87120125721838	6.00448753783768	5.12842264662621	5.59801996245277	6.0102895188625	6.64784489231381	5.16514619220713	5.46529130663679	6.84978542158497	6.24447447988533	6.25656912710371	6.00374116832946
XDH_10180	8.75340202750797	8.83949858845839	8.29781508172362	8.71430066940718	8.18451868879126	7.94612800000847	8.38649124641027	8.67072018975591	8.63647681010816	7.86890323015494	7.95861164207827	7.70832431032267	7.88193610003782	7.42073343404112	7.39159532881433	8.12582975538285	7.57285595475359	7.29658692609141	7.88702038644033	7.48606653667916	7.65702747029626	8.63276872811126	7.88397333572403	8.06384322393508	7.55139405836304	7.85754604804213	7.36215932880467	8.19128818308478	7.965501290888	7.78635369485322	7.82700701766579	8.11136950174435	8.59389203309336	7.98912035398362	7.60992029373848	7.62303773123958
LOC100911204_32805	0	0	0	0	0	0	0.497646532827707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.576827424521911
GSTM7_8761	7.53937530971752	6.76206512938312	7.27496057095821	7.66717561229561	7.26719156826178	6.5909468341355	6.8206780109586	6.96517742356623	7.0811589285776	7.47225034533618	7.33502265745311	6.98327127947407	7.06877481155648	6.84249038420869	6.78530840747952	7.61267031645663	6.83838163758487	6.25229819059938	6.02512988486733	5.90031998198966	6.42336416448634	6.46049408888867	6.20404346044293	6.02630021689378	5.52844982652787	7.07519164027188	6.21236551703482	7.37596325329384	6.66084804764565	7.47486845614853	6.20582224663676	6.71343987750953	6.63573541488247	7.32126205905872	6.89962714417889	7.49915233116854
APOA2_33095	13.3010079418557	13.1990931057791	13.0248617432417	12.9163599526478	12.6820514843892	12.7515095188334	12.7879499174346	12.8472022783471	12.8006695002225	12.9892613500166	13.2176715080234	12.5120205494196	12.6503839874284	12.414456791248	12.5891163295937	12.9096750919918	12.6553483653988	12.5491972809978	12.777431721598	12.619101036611	12.5984883288849	13.3458446029773	12.8950461355599	13.0072686288794	12.8212178778736	13.4048517731231	12.9428832740943	13.2846122319572	13.2524343290366	13.8745980820389	13.2138373518011	13.1147299419107	14.1236670928662	13.3479819612236	13.402813729223	13.450748140843
TRPC3_10090	0.324328619067565	0	0.239008762335416	0	0	0	0.497646532827707	0.317220053322934	0	0	0	0	0	0.262952294108029	0	0	0.266111379877806	0	0	0.608195520739894	0	0	0.340715759140006	0	0	0	0	0	0	0.293522601928056	0.28452116774864	0	0	0	0	0
ACE_32504	0	0	0	0	0	0	0.497646532827707	0	0	0	0	0	0	0	0	0	0	0.288377994294971	0	0	0	0	0	0	0	0	0	0	0	0.293522601928056	0	0	0	0	0	0
PLIN2_9502	7.64125932651945	7.51613604653888	7.54648797623218	7.45883085426498	6.63088072025445	6.9698295107949	7.68452768384505	7.75941130788132	7.41378329259976	6.83699775304725	7.30196224171075	6.68109714957998	7.05502849168484	6.29597093692034	6.81599099224047	6.85546441026992	7.05824118023347	6.7708197161252	6.5442302834249	6.24759054225271	5.7290816286813	6.92163134262454	6.37584738062744	7.0636312635405	6.0908771848344	7.35265298379766	6.1938832662234	7.57201865632243	6.70330232969531	6.93266232281422	6.17568311371092	6.89167289634176	6.36977037863089	6.45729200232163	6.53665323724574	6.60141534405521
DTX3L_8500	6.90668052356042	6.84891582254497	6.36845800004988	6.60725493258407	6.24832982448607	6.38924933408586	6.47813709176635	6.86220302821363	6.8433840750271	6.47082319148608	6.34825509278148	6.62291414553123	6.48690200574202	6.1853805743938	6.36739194893016	6.96956744590099	6.25078224870125	6.09307419561585	6.62455728995492	5.97437938226388	6.35631636254349	7.26775864586079	6.77371396882517	7.13203786579149	6.88424173320289	6.53971102618325	6.61791666292795	6.60369247900268	6.97259738783746	5.34733765870416	6.55260039945085	6.79377678508919	6.77897443688137	6.93683806580203	6.83522805544743	6.72052047481594
SERPIND1_9812	10.8279398946271	10.8965449484362	10.651248236338	11.0715769394815	11.5298380906833	11.3935023740431	10.9764354936511	10.9153449815467	10.9743872624007	11.188612546363	11.3143782414605	11.4218209583649	11.5675704093395	11.4798937431186	11.6583847395119	11.0959727751105	11.5264497720621	11.5730472070906	11.4805437356334	11.5032099112046	11.6227811927541	10.9066529947241	11.3354644299562	11.3485015375531	11.5204968333136	11.0711010745577	11.5642497523398	11.1524975842838	11.2295698548404	11.1143309753235	10.9908098251835	11.154908544544	10.4244673112525	10.7627038147237	11.2749095370774	11.2060870825451
INSIG1_8906	9.33443580649217	8.80417574423581	10.4237701261358	10.0211911057896	8.29148850103514	8.47195181499418	8.43880468986962	8.15878122283947	8.2754050154233	8.76494070128053	7.89647922774842	8.89283247039249	8.60470613547329	8.86431351088031	8.69521538318635	8.22941563851448	9.2106257903623	8.53338802561292	9.09995433440637	8.07256537674406	9.29732970357891	9.19517638351491	9.29049110187389	9.25581937046448	8.71743285229546	9.10792795016127	8.99829396633161	9.41929234215159	9.45258331285762	6.95119491629597	10.7002067319334	8.79125761194342	9.19666896148034	9.26882318989102	9.08638179400345	9.15789280694879
MCUR1_32908	6.34273175424797	6.19661070796537	6.48331795392381	6.14721757366174	5.39535529163056	5.9974600897724	5.91444050734119	6.17138760567647	6.21633053588965	6.17940596915993	5.8351014095414	5.80933756753149	6.02880886432132	5.89675595394998	6.08451529690183	6.39530751868271	5.9488023315673	5.15046081779731	5.7266342787624	5.5265139716855	5.52872096979393	5.91943341329852	5.79031549220471	6.25455626614748	6.14328176723461	5.75131386380677	5.98402141320822	5.88335208071949	6.16784763140385	5.05593221611064	5.83358654878692	5.68717183127617	5.58625374716744	5.97183711433216	6.02872466014696	5.82137634130853
DRAP1_8496	5.05599593806405	4.29891366317245	4.88990474309249	4.4222200553055	4.1947634546417	4.62825472719464	4.56407106460421	4.33502158096083	4.79891525113664	4.34194061109591	4.59493965006222	4.24275875801737	4.35900476226388	4.27751740993666	4.35345829263879	4.71930188087579	4.45047852404071	4.08161099053154	4.61193751541998	4.33190769466212	4.18544765963546	4.70994152003548	4.42704452732075	4.79505215712434	4.38833006026327	4.87556467086605	4.13073605532722	4.83959981514071	5.01704773651555	4.87918044736152	4.88551472254684	4.90373397531888	4.83064523801225	4.83882567170961	4.70428891972325	4.4843381714741
MELK_9218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317052555883832
LYPLA1_9168	8.35954767229772	8.12901894994028	8.3647959824636	8.31313105150389	8.6450949298126	8.77442344533726	8.07668847300542	8.50872508130996	8.43866517760978	8.55641944979486	8.42774302445986	8.49041371805592	8.52965864626011	8.52620344136304	8.74150336236601	8.77653618162903	8.49161269489395	9.31245971086936	8.91712913878818	9.173738010961	9.12380985443805	8.7564707627182	9.16556008429432	8.92741529070544	9.11759217586813	8.93384711147925	9.24209135849895	9.07700532604031	9.24220996611511	8.76523843970823	9.13536374866685	9.26619010429318	8.61868150229944	9.25466155389608	9.20641098280822	9.20130713114383
BST1_32671	0.324328619067565	0.723994843196796	0	0.307629242992783	0.299636729590402	0.560345260510511	0	0	0.533342068444692	0	0	0.279146514213847	0.886529904639628	0.677887147157218	0.559925407880121	0.519239303627386	0	0	0.375037181494963	0.335912755345857	0.297793477919685	0.374220312110337	0.340715759140006	0	0.755021328595463	0	0	0.298979453303827	0.55079669539694	0.74578605046863	0.522067682325039	0.53121435683145	1.41906820788514	0.323160402740679	0.319863561826721	0.576827424521911
ZMIZ1_10210	6.33374204597095	5.94005976131771	6.28090666083162	6.01560783757968	5.51670490854452	5.33605597862923	5.60825863040314	5.68412093494033	6.1035525483843	5.67466762683377	5.77854271421872	5.18733810036883	5.54939499701457	5.32864311508785	5.56897190649319	6.2386013487209	5.47080645749762	4.65065215981313	5.85056788920542	5.12187187238658	5.15456278311673	6.17730931225279	5.17643383153523	5.71275705899942	5.36153321085315	4.98907701496744	5.36982313636121	5.1325984679177	5.13626278059922	4.19955065941085	5.03689305852391	4.92502986692401	5.0137383852987	5.51381077412777	5.06677106653353	5.04228377841916
TESK1_10001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL10_32454	0	0.520547583125529	0.926688373450551	1.12985068937822	0	0.962914806608432	0.497646532827707	0.988200962523307	1.69438547029505	0.556040322213813	0.573099972428587	1.18957836329639	0.277605152581708	0.677887147157218	0.962279514017664	1.05866172984575	0.856187631985994	1.07473302136918	0.672421680445924	1.03471071647512	1.1018614410942	1.12733977738461	1.64665935680929	1.201093027688	1.6149310607005	0.783167889485037	1.4069520774181	0.546509422959107	1.51580211104624	1.59963344344364	1.06352343988122	1.68962368084416	1.00322546728512	1.46334895008348	1.89930615354161	1.30725176755533
CCNO_32630	0	0	0	0	0.299636729590402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR6_33249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30695803934737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAMA3_8980	5.35151869095448	4.77015387806313	4.83631658046863	4.54480590586448	3.67497546548404	3.7377055771251	4.02153411126207	3.86056650234766	4.65265926464386	4.27343447845558	4.13605788631496	3.04582925429092	4.40307656122662	3.94439770658102	3.95073773596444	4.1614664997715	3.96203720692428	3.26744463881569	3.78298909457223	3.52193368639947	3.27976688360263	4.48039435808701	3.63860020063473	4.02943766712975	4.05197077615613	4.60343515888133	3.53834933718224	3.9332871904601	4.4844696710784	4.72770824057325	3.98407924483931	4.08960184947127	5.15600973850967	4.60581074895344	4.2939543696443	4.22468562216571
MMP11_32712	0	0	0.239008762335416	0	0	0	0	0	0.29117799468887	0	0	0	0	0.262952294108029	0	0	0	0	0.375037181494963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RT1-A2_9757	0	0	0	0	0	0	0	0	0.29117799468887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.310691255834262	0	0	0	0	0	0	0	0	0	0
HMGCS1_8811	5.22109422196158	5.01274620340331	4.54488763503213	5.47553919661157	3.44967775827844	3.76314436646457	4.05766866430176	4.14755630141783	4.92108918424985	4.30809413185972	4.32343904532078	3.54520723155859	4.02476584922755	4.37804257608012	3.71060493688882	4.1614664997715	4.21900596178316	3.33226745844075	3.81377206179598	3.19021134767535	2.93520016713021	4.29695287281546	4.06321806641489	4.71167529360009	4.05197077615613	4.28564202305864	2.68419546484518	4.03811534607588	3.92403145838916	3.1894532911951	3.37493588363009	4.05137894095561	4.90508149022155	4.39817615017149	3.12011757108709	4.24352774447331
GRB7_8748	3.13988371738907	2.99131664572223	3.06823087830728	2.58282472241208	2.15785758613079	1.85216724267237	2.92420157459954	3.02359172995061	2.72049189900488	2.02023007510273	2.14209249900623	1.64835862780454	1.64238280390444	1.48511008475888	2.11081454538956	2.41467504662543	2.55126746410072	1.46995451360255	1.31287708302186	1.20844141414654	1.90733473311968	2.36343585490961	1.7644576380159	1.84730580556244	2.22265050405503	2.70640728147608	1.27249936681469	2.6545038091816	2.81631862549572	3.11626387080037	2.99569978464149	2.18940103930498	2.5903342802316	2.39729885636968	1.69328063508349	1.88893248710249
HIST2H3C2_32796	6.34273175424797	6.17508416501312	6.80259969857005	5.85308872425475	5.61510919981215	5.56302546328551	6.52405998769333	6.09558941831388	6.25063389993944	5.70749438301604	5.95337249153696	5.32431567275694	5.41235742390469	5.60832660103478	5.92477254280204	6.00555957469386	5.58479429731453	4.99897635723923	5.27436857886214	5.23666857233085	5.23580599505263	5.86915439790245	5.42924056566893	5.82941657458903	4.99749765848415	5.73187560483277	5.63253108239418	5.6845373308039	5.93006032059647	7.07223981726089	5.53434911939594	5.63643288916402	8.68942267976024	7.90094301353776	6.94101633189117	5.61980703540147
DBP_8439	4.79288930983544	4.09393920873838	4.23557157226312	5.3125405006022	4.73458086876275	3.28990946130533	4.51293144745104	5.43627912514834	5.76685275235562	3.41138323068425	5.67217008226104	3.85290151324204	4.37384545641935	4.75441301434124	3.65738029317867	5.72748276447515	4.29540800213957	3.9638056899798	4.9672167447028	4.42288588357478	4.48035873553412	4.46112648605288	4.82972916194958	4.47935101461754	5.98521638286865	4.43735813074557	5.21345730161442	6.3091234225286	4.7813063247464	6.00396607057908	5.73664344065284	3.8208713443713	5.48742648082646	5.18589079757777	5.93818313715238	4.8831713452505
ITGAL_8924	2.33150631862056	2.1622090492626	2.08517552934863	2.26386218683446	1.50927809808407	3.25447271070999	2.35588578621518	2.4400735466314	2.45227386360935	1.12139414585794	1.97317081681417	2.07112829517887	1.91010065193202	1.48511008475888	1.94304286862724	2.41467504662543	1.86128332126387	2.31695553639436	2.59618155317886	1.3634818529254	2.29203637597946	2.90978374042651	1.87335935736536	2.80240718377846	2.59522068941808	1.54716091900245	3.38386299012488	1.91199288808611	2.71780978919795	0.927909264643224	1.93887938851693	2.89813171465322	3.12117891558446	3.43184471011018	2.94518394063932	2.1508713048334
TNNI1_33096	0	0	0	0	0.299636729590402	0	0.497646532827707	0	0	0	0	0	0	0	0	0	0.266111379877806	0.288377994294971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323160402740679	0.319863561826721	0
