ID	S5P3_D01	S5P3_E01	S5P3_F01	S5P3_G01	S5P3_E02	S5P3_D02	S5P3_F02	S5P3_H01	S5P3_B03	S5P3_H02	S5P3_A03	S5P3_G02	S5P3_C03	S5P3_D03	S5P3_F03	S5P3_E03	S5P3_H03	S5P3_A04	S5P3_G03	S5P3_B04	S5P3_D04	S5P3_F04	S5P3_E04	S5P3_C04	S5P3_A05	S5P3_H04	S5P3_G04	S5P3_B05	S5P3_D05	S5P3_F05	S5P3_C05	S5P3_E05	S5P3_A06	S5P3_H05	S5P3_G05
PAPD7_9422	6.52072348718439	6.80791775273562	6.52516184761413	6.68460232233438	6.78686601343794	6.74911722445632	6.76906507429817	6.88528821517148	6.86524578595963	6.75576578130467	6.78615861408722	6.93037302161975	6.77212890619136	6.7340384594935	6.69289347986301	6.76314556424202	6.70314424354495	6.87419987986307	6.65105699265497	6.8695966503206	6.82536501965796	6.70953802335322	6.68041862232136	6.86515969817179	6.76702931727763	6.6153222963354	6.87521471577932	6.74660135412301	6.74252593597994	6.75667425828936	6.67572307813611	6.61552787091231	6.75589866883315	6.90815321351476	6.66286642685677
NFATC3_9299	7.45211181273241	7.72596057279485	7.49630131870949	7.59829941924095	7.53291786715461	7.59764542489023	7.59185174421204	7.58565758601338	7.57068667332382	7.76669543012692	7.56428819248904	7.68451791620047	7.63847937311305	7.67427910709112	7.56860239493995	7.64778478887434	7.7031171889466	7.57501301048297	7.72657202901341	7.66342749721343	7.59075948057078	7.56151737494863	7.6245884960332	7.9409987201712	7.68758924198172	7.49750609480992	7.69990308295676	7.71683185805861	7.38260096349959	7.49680141390002	7.55692079412386	7.50857227301059	7.49729119951626	7.68094006749085	7.78619151079056
TMEM5_10045	7.97620030623815	7.51144953842166	7.62960967572584	7.73769512930109	7.58796769724017	7.63946674271991	7.5406543104729	7.71978426512546	7.7762105374853	7.83231365610768	7.5956860400643	7.59187596973036	6.85881509166756	7.69518113969847	7.63594083941369	7.49926500902082	7.5474344832779	7.46654392485604	7.79881241493997	7.55197537149397	7.50678735624995	7.66329307534254	7.70607391304414	7.49757059730102	7.48963082269193	7.60654629975536	7.48905506128761	7.5068171615571	7.49313360579884	7.63184151324355	7.38282233170741	7.78761861123126	7.54520354257768	7.81374508504412	7.67588515447833
TMSB10_32772	9.73832118074553	9.58905328875447	9.68852314428465	9.31359330559621	9.86567446978921	9.73506637760836	9.85427515471593	9.73312761718238	9.46171097213182	10.1986889258999	9.3577789162693	10.0057297999756	9.18328137054279	9.83090044038909	9.54468846420018	9.51664454525494	9.52574020160058	9.17821747080732	9.6662355449961	9.29180125833645	9.2822646414936	9.73042648567033	9.63149260675756	9.53249170483369	9.40836520022714	9.38940305065882	9.76469688822491	9.55814044157265	9.769276213185	9.3980354917438	9.31350244939862	9.59317453964616	9.61430769516588	9.69116260010714	9.58209012109772
ABCB1B_7939	2.62672464047365	3.62938093240358	2.77110294694433	1.87995920993592	2.61945315658177	2.42131494582765	2.45525218883559	2.30452625929717	1.67229376261643	2.84165077050218	2.79027714970659	2.99620651255772	2.30164180250455	2.72011368022803	2.4139155329749	2.72360372851946	1.84391935997026	2.46770061413546	2.81071072312513	3.04371335128979	2.44046108624293	2.72315051941729	2.44532108635664	2.56054068451155	2.28688402404749	2.31396082134848	2.74726568738476	2.22290556461385	2.8481641801184	2.19673404328694	2.11926204801274	2.68304504227106	2.69845468860898	2.43787057446885	2.12194724138817
TTK_32727	3.09238511993243	2.26054847998752	1.64092305963789	2.04524058744852	2.25493423945439	2.00579553459746	2.04923444043893	2.78870202921516	2.38022290177189	2.84165077050218	2.17208476910699	0	2.30164180250455	2.59223518264598	2.23595124279861	2.29972667309433	1.92183921141964	1.92800456923889	2.36880514600049	1.96289811036636	2.99690478411822	2.20226522372515	2.56426055626043	2.11783571386505	1.87479959707818	1.86722796286174	1.89018864946794	1.93424845482455	2.38064893597844	2.06561934934905	2.94287722826328	2.02592288643489	1.7826066302585	2.15636071337556	2.99340801800236
BEX4_32358	6.21739051125484	5.58874053563559	5.6664256019711	5.47769371686642	5.36220102579312	5.60250945461327	5.33842405950658	5.67907649286663	5.5473001612284	5.88653021292292	5.64025108581339	5.94215315168531	5.68474511481011	5.78213045421859	5.47566938525198	5.66123882317001	5.73322491754519	5.53344326961729	5.61173349913296	5.34726424207297	5.56453917119356	5.72325744242226	5.70739778895667	5.53697777747758	5.51924663304519	5.69725582959237	6.03039273817142	5.53701075454371	5.58343418338944	5.62613093461479	5.43106891104871	5.91796536462397	5.46983335232107	5.8970469813059	5.89591406069861
DUSP5_32605	5.37394902817759	5.32195388330352	4.98734220394656	5.09949276138105	5.02489802432224	5.28054151898055	5.13253910114752	5.33630199536407	5.3109500807691	5.56263887822705	5.20727217726968	5.01816520059027	4.8769917874198	5.20050368337609	5.37892424781325	5.05441174109126	5.11552912741302	5.0789623204787	5.18601000616047	4.93376714913928	4.77603015107813	5.55537838473259	5.09725266565983	5.74896261380262	4.5428805617231	5.04303271172374	5.40955498353755	5.01443864997626	5.16954124348375	5.37931737079919	4.64857812378418	5.65883536654917	5.33459029603828	4.98808438404823	5.10969928705876
CCNA1_8220	0.956897703880769	1.05890744293289	0.613214094262171	0.290881100088043	0	0.416971932140463	0	0	0.418453078658858	0.911653034705665	0.285900913836985	0	0.284921080216169	0.456928590491508	0.498050204305821	0	0.262094455913589	0	0	0	0	0	0.303371222115303	0.531458578003405	0.978197410919069	0.462921203986517	0.379354420036733	0.645570682538683	0.288604715039747	0	0.738934945206604	0.445168697615267	0.687166490595551	0.253511249947277	0.82678277257743
E2F7_32903	1.27004862853207	1.39233379642975	1.0421725988601	0.921092637017782	1.2461317443563	0.740059442954357	0.923581224619098	0.989148475194009	0.880673260065375	0.911653034705665	1.06754013714843	0	1.06468841522458	0.949752467117159	0.270411459010584	0.642027474914357	0.675956155950109	0.517610643709911	0.945296681817334	0	0.888747275641772	1.48594546667481	1.26552567946109	1.07961663654839	1.43162523619705	0.462921203986517	1.13949479599723	0	1.075390194836	0.261992319808971	0.738934945206604	0.624999191414913	0.937477817738347	1.34303229270423	1.34905441843157
NQO1_33055	3.01050858697109	2.90691351866787	2.8789134651644	2.71911339276146	2.61945315658177	2.81397649289876	3.38081096226594	2.98095592917748	2.78421927397184	3.15878903026434	2.42852489803046	2.16655350552173	2.69121932139006	2.87469474610224	2.66901455090221	2.02958141819225	3.09934573957218	3.36163083869252	1.91714700453114	2.7020018784665	2.5702424961577	2.72315051941729	2.01518373020148	3.43276900014063	2.42358111425549	2.51831440723537	3.09068264532226	3.00979049335952	1.780747782022	2.19673404328694	2.56207978951308	2.59946688902894	1.64865561153716	2.94928711733756	2.56077892616176
CDH2_32994	4.30907618551852	4.72567573092686	4.63429393961268	5.13661153696737	4.45441909047104	4.96167006800176	4.46435603814432	5.14874932110771	4.43924844855599	4.34953471834494	4.5183548344796	5.21171801042206	5.309133242731	5.13316929203478	4.46123262094812	5.00490123198806	4.97638284798197	5.00332913742327	4.92539746027946	5.07691852813546	4.44481619799942	4.90767040515976	4.77846020213347	5.39148790505925	4.80310133748688	4.43422641426021	4.76373504561729	4.64300265946343	5.02983049170081	5.08138362353699	5.13406107147	4.77544838368845	4.90595776570093	4.35068108831293	5.22361945542105
LYPD8_32327	0.556371189622004	0.624500158083862	0	0	0.425471550953296	0.740059442954357	0	0	0	0	0.524407467632689	1.11314394429359	0	0	0.270411459010584	0	0	0.281895441170548	0	0	0	0.263168885831659	0	0.290064428054168	0.788687234074327	0	0.927728838270765	0	0.528988090291546	0	0	0	0.937477817738347	0	0
MAP3K4_9182	6.86739179614741	7.10331406570421	7.0540469603381	7.21802876648226	7.20758912761524	6.95017410675135	7.02890276504015	6.82389562259493	7.14108166077124	7.02830791814533	7.17986512699901	7.03644309549186	7.41122539889306	7.04411753039941	7.0943191409881	7.29042890477993	7.16431539881311	7.06762956864026	7.19295179980809	7.04449938970057	7.38859111277619	7.13830448801263	7.15804353187729	7.17852435685998	7.06751862169587	7.2546533543183	7.30374917166968	7.06811702776064	7.02359069990626	7.07273393460575	7.08407048668458	7.07988296269143	7.20387005180056	7.13804035567445	7.24675462183202
RFNG_9680	7.91282037587165	7.91590571896594	7.90615782607427	8.1014469827251	7.75534259925795	7.86359563954572	7.7890041230249	7.89119512415345	7.92544907807048	7.89507675191739	8.15837536772097	8.09371170293025	7.96905118238649	7.92710845515812	7.9468063841418	7.83650105973976	7.93218934422073	8.02328413435288	7.81224234786548	7.9454329388101	8.22423655759236	7.95732480870412	8.05609541593819	7.80538842395876	8.06213071393943	8.04509575881571	7.8045321280579	7.78855266480883	7.77422735292182	7.83925350704774	7.87320546668073	7.7733876104118	7.91702340966779	8.38168857371623	7.80128299809911
PARP2_9428	6.89046386332095	6.81487567332421	6.62143711619748	6.49395945285888	6.74133919564658	6.60258913280346	6.87206443614699	6.67886547566331	6.80139399506382	6.93788063628531	6.93053143169098	6.65867163879135	6.61389353300854	6.75906990836368	6.77122113547472	6.54234553254348	6.64689384854087	6.5211776718488	7.01338966610356	6.67462543214873	7.29155355292119	6.9100930684554	6.86552519776494	6.71116191892438	6.84517997359106	7.0841220421005	6.87890612790866	6.74660135412301	6.57837618659852	6.74868178865321	6.7433399817728	6.91681579783743	6.67637462235965	7.20531504167509	6.85831916640076
SPINK3_9928	0.956897703880769	1.89079024745423	1.0421725988601	1.78962882247411	1.2461317443563	1.00386627541816	2.04923444043893	1.57047558665796	1.59405280388471	1.67942350062858	1.46119894168547	1.11314394429359	0.726858104355445	1.517569214025	1.95833225193569	1.92698747595265	1.76154957949666	1.84378048257147	1.62413172292237	1.45368398349277	1.24031937874045	1.00040340239301	0.953152450013738	1.35550356136819	1.29572516855459	1.70928146867914	1.48777339471035	1.26956877813799	1.68463199467436	1.25938380683829	1.35663272697146	1.29036142729535	1.15071313497013	0.656555718309569	1.34905441843157
CDCA7_32988	1.27004862853207	2.68184636763356	1.64092305963789	1.35823334719707	1.2461317443563	0.740059442954357	2.19763639769495	1.57047558665796	1.12282382791884	2.31190959686655	1.34153010151873	1.11314394429359	2.09597646459679	1.3164156893452	1.02201894981746	1.42307362978145	1.99576539431713	2.1546670176807	1.82593142981827	1.59879882139907	1.43463374403973	1.9265938669304	0.767293738919217	1.96163571301055	1.67016299498537	1.09422904965553	2.0027372913271	1.82359076728352	1.35061532455393	1.48140319815311	1.35663272697146	0.928793465462462	1.64865561153716	1.95664187208367	1.83959083281594
BAK1_33110	7.17515053254853	6.99107561521516	6.7261953449404	6.68146586751821	6.9438282654363	6.85314529636755	6.73303037250965	6.86104376889637	6.89817870875118	7.09491966038259	6.76886552587707	6.902590555354	6.93029219254033	6.9624180069117	6.87621920428542	6.82150787375556	6.97624852340832	6.58093419511965	7.12522053072613	6.57288063057963	6.55445362092413	7.00754725332239	7.07032551010143	6.80321870716015	6.58222084691452	6.7328779135255	7.14726110797213	6.85607497315057	6.77497953708874	6.83676967549328	6.87249825273889	6.67031708216853	6.75996514357643	7.02341643599406	7.06418099648362
SCG3_33017	0.956897703880769	1.05890744293289	1.37238927237947	0.290881100088043	0.753624045875491	0	0	0	0.418453078658858	0.911653034705665	0.524407467632689	0	0.905639301216649	0.949752467117159	0.498050204305821	0.880318012022876	0.997178311043241	0.281895441170548	0.76059450656805	0.367196946252459	0.422907967178171	0.485657356635238	1.117777007273	0.531458578003405	1.43162523619705	1.09422904965553	1.32411834327843	1.4292538280261	0.288604715039747	0.675726152153523	1.08059320528118	0.624999191414913	0	0.253511249947277	0
SOCS3_32863	2.25233244767776	2.68184636763356	2.65458049344592	2.81382319295067	2.44867586253598	1.41986872677691	2.56863989254298	1.98369195027555	2.18052480206572	3.008916715948	2.36856045802499	3.19253466044993	3.11136965766058	2.2406699633006	2.66901455090221	2.12536149990409	2.42835826385727	2.724774742893	2.30268038312153	2.33851582682821	2.34696392380555	2.88822297668117	2.50601618361767	3.1726500288285	2.60703736973853	2.46987515452292	2.46241749728957	2.73196081031522	3.42548200528287	2.48028352902444	2.81157167316419	2.20624720161813	2.22054927024041	2.43787057446885	2.79324993652024
NOD1_32821	5.87969534594823	5.7279464051692	6.11533628501434	5.96935475338386	6.04065476512417	5.73549735158133	5.88979395412506	6.02294137540358	6.19001545753582	6.19492186048268	5.98287188979286	5.85785915465353	6.17788515244288	5.7525222536648	5.79779691645411	5.93016280915886	5.99443952697684	5.82461820046011	5.92362987790884	5.97789086083124	6.1217687644097	5.86374008316047	5.83708336810328	6.17071960004025	5.91097600909519	5.86584399033616	5.9056612111064	5.81524446457303	6.04192866848936	5.81147071868623	6.03213475530449	5.71451881514982	5.74886944471547	6.08840933640488	5.88965173784566
AKAP8_8008	7.82573164689981	7.68477494152196	7.77972544045244	7.99682954247931	7.94600653798984	7.89846069667274	7.87694346910722	7.61494963032478	7.93936000850034	7.91628272673028	7.88636241346374	8.01804828642111	7.88759291956216	7.76233262565464	7.72578964200651	7.94713029245422	7.83231907184027	7.7601621590476	7.75157274220689	7.84897778415133	7.61477605906555	7.82225824583649	7.70768988385022	8.2076260585998	7.73762276790536	7.64386709510977	7.73698578549815	7.63727439934847	7.80598331040174	7.73388356695554	7.59068994025639	7.769807817587	7.83072983038014	7.81251275535626	7.66125466809493
ATP6V0D1_33093	7.36006819082581	7.48115299135041	7.23739835169598	7.17852905561453	7.47568384672565	7.74465170982491	7.42495416312153	7.42955124785851	7.45924097419199	7.62254196849299	7.47113007611255	7.74834330813631	7.04684584582383	7.60969217150495	7.50780461661116	7.46763402195818	7.19602340409771	7.63732253003703	7.70433526769943	7.41412645275199	7.17396684817175	7.56609495458702	7.61944686114339	7.49222721322081	7.66363285853553	7.2759406336313	7.58708848011555	7.61668012050087	7.54879497278292	7.31209233630191	7.42648705225564	7.42607076949841	7.71400807917656	7.10218057809187	7.72419554690561
C1R_8171	2.10230859640326	1.66298310990482	0.613214094262171	1.78962882247411	1.76599285654585	2.00579553459746	1.48214400929702	1.98369195027555	1.59405280388471	2.03005318894607	1.34153010151873	0	2.02034595153796	1.517569214025	1.40556449685417	1.92698747595265	1.67419065835931	1.19833509993726	1.51155389076481	1.11061532563076	1.96174558032001	1.37900810249016	1.92914557612372	2.19001998559424	1.87479959707818	1.32959407152027	1.89018864946794	1.4292538280261	2.03577078511746	0.845216336033687	1.96301324472179	1.05964594868017	0.937477817738347	1.72476348825828	2.20499177168182
CHEK1_8304	0.956897703880769	1.89079024745423	1.37238927237947	1.22670782257571	1.90461557701512	1.59011523554094	1.69690406613792	0.989148475194009	1.23018761127522	1.21524345747944	1.57169729750417	1.11314394429359	1.45772503888916	1.517569214025	1.16150763175446	2.12536149990409	1.67419065835931	0	1.25603072947701	1.59879882139907	1.68440401493954	1.26350503099384	1.73995460669714	1.69017068646101	1.67016299498537	1.940156986235	2.10713754732557	1.26956877813799	1.35061532455393	1.67376844026875	1.47708086092122	1.66395474655169	0.384115072705026	1.22942465450773	2.56077892616176
PELI1_32584	6.53543560234543	6.36196990181338	6.32048153577439	6.54662140978412	6.51656692270359	6.28684669575994	6.58590450244744	6.60779303577641	6.42284558079596	6.3818401166008	6.22190754144677	6.40510579703423	6.41044781841766	6.49572152640379	6.48283395165251	6.45286629156464	6.57032778132282	6.51778416454808	6.53705209391472	6.55074958647462	6.015632743528	6.50223693575415	6.53508351027002	6.78585373102254	6.34890873434899	6.38655363611321	6.59007517583283	6.53462458594565	6.47441949226842	6.46304180664107	6.44411550086913	6.56685050966914	6.51731560787854	6.33834700501782	6.56014753566034
PARP9_9429	4.2024905191248	3.69118630650698	4.2485766472525	4.35294826787655	4.60435456707051	4.28034229874879	4.13677643328525	4.30123991732799	4.35872235346778	4.44016778785171	4.54568909209915	4.01088271092313	4.47114392082719	4.0734947139865	4.36348079824486	4.01203747171696	4.73872336592293	3.93000085029222	4.36937418548539	3.78169018693382	4.52170695312791	4.47325813570359	4.195176281918	4.54036756061224	4.48156073633907	4.56680250579539	4.36102280841661	3.80531653767663	4.15630255845518	4.30148169660616	4.5142578684697	3.89885866046681	4.10166091794801	4.80191875188026	4.5821860737083
SLC2A5_9864	6.28859418613377	6.15821497268938	5.62056754905368	5.56877819511886	5.93946182874822	6.34152747647442	5.9327888335466	6.06600031760727	6.12542317374043	6.46334083845886	5.85759670955777	6.23730714922835	5.14077650968763	6.09684341222965	5.96424217740252	5.81278793840174	5.79664573921207	6.01957260685153	6.22526317194832	6.19890819533228	5.28465915021791	6.02759438219145	6.17746978219253	5.98029661305527	5.88752882719654	5.70250607733066	5.92721314669765	5.91307099870906	5.81671737274589	5.92929848002808	5.2400044488263	6.45241187595733	6.14686942181831	6.00886854037024	6.33438464661414
LOC100911204_32805	0	0	0	0	0	0	0	0	0	0	0	0	0.284921080216169	0.246478921234387	0.270411459010584	0.35643721039761	0.262094455913589	0	0.300295030633539	0	0.226895087722421	0	0.303371222115303	0.738192493490372	0	0.249948828337894	1.13949479599723	0	0.734980664648001	0.261992319808971	0	0	0	0.253511249947277	0.331026992087344
CDK7_8270	4.2024905191248	4.3189444694346	4.43675265749332	4.45932655165476	4.36118230686808	4.57218138020613	4.77905636713117	3.97958597037674	4.29832124362634	4.2528239468256	4.12415041529906	4.96542871337917	4.58051211583933	4.57989902663258	4.33429045620671	4.64975277820682	4.37313480455581	4.45494857431577	4.43257613948222	4.37221480376553	4.10264013460282	4.29354729440895	4.55252260885433	4.58120495821578	4.64429240628212	3.83203380790095	4.71500438638992	4.48836094611727	4.40277082571466	4.53005961789223	4.30234921370062	4.3841211040919	4.52131780815516	4.16230958058791	4.23232973882708
CARS2_32316	6.62069034475736	6.72169506003654	6.7618389720895	6.50109310767549	6.80910176118922	6.93444906824177	6.78675043134238	6.6926692653523	6.52125979667101	6.72003446568972	6.65110618307999	6.84536715094283	6.041068891144	6.60468461075908	6.77936659542455	6.57663904815903	6.4505645901673	6.53802649800953	6.79027423323346	6.63730692495623	6.13231555955767	6.51492012867803	6.81244350842363	6.34287749361025	6.42823810896814	6.48428622325403	6.39763913468729	6.78771253700533	6.48872086884372	6.45978163776742	6.30457283384707	6.71319507136508	6.77611738236726	6.33491777539924	6.6218967827041
MICALL1_9229	5.72143339838652	5.58874053563559	5.69620733741812	6.06872700760783	5.59501344515135	5.76246709043095	5.72834071877635	5.37105467103976	5.59327518781448	5.83178056584374	5.582034177615	5.94215315168531	5.98249008799827	5.80153697365701	5.78166828825264	5.68501115225562	5.68375993840536	5.77998959103514	5.73594298155006	5.83869460584717	5.59535931032055	5.81841565040795	5.62085262474476	5.99548352582742	5.62227504660267	5.46984594208798	6.06320879204587	5.51936762065525	5.68007265081713	5.74873990972097	5.6709470013455	5.62753164289641	5.41930589148523	5.63234243584185	5.68790240491076
SERPINA9_32303	0	0	0	0	0	0	0	0	0	0.526669677118178	0	0	0	0	0	0	0	0.281895441170548	0	0	0.226895087722421	0	0.553900432828016	0	0	0.249948828337894	0	0	0	0	0	0.239687228247465	0	0	0
NPAS2_9350	5.37394902817759	5.2416117371178	5.55706397989379	5.81189846331911	5.42113544864522	5.73549735158133	5.33842405950658	4.83695242350183	5.04294655245657	5.8428979755702	5.87386404787635	5.422029516007	5.9057546510515	5.35296907796994	5.28288183591767	5.73900241707705	5.67815765895109	5.77998959103514	5.50551216866831	4.89212808963667	5.72643964613031	5.01870370885961	5.06735594186938	5.6879491534775	5.49617823969239	5.18482944873394	5.16543446107211	5.37968243617626	4.9074218318132	5.06431230788345	5.42359319726859	4.89419341096421	5.41930589148523	5.61548212476503	5.31056828566748
MTHFD2_9261	3.38008011218596	2.55461079929507	2.8789134651644	2.45094575738014	2.91019857398339	2.66947067718013	2.77174124051694	3.30233619664143	2.33282960556807	3.35791751979179	3.04135773060147	3.3653177854326	1.76628974127361	3.36672956948738	2.96403048617184	2.89646325373923	3.09934573957218	2.00758171987979	2.85752276375554	2.16289699841767	2.65070012831853	3.13821856893474	2.8715806598444	3.0615914916286	2.54843962387231	2.81829388843966	2.53907306343817	3.05946839726094	3.12945506946812	2.31691920292765	2.76500607832956	2.723085870725	3.20736095935631	3.05310925283293	2.89679741359327
MALT1_9176	4.12679099561314	3.86214535626835	4.12263636939428	4.03683013028818	4.15441783264938	4.12275504395565	4.02200422949191	4.0669681852888	4.20927199636129	4.3803827262183	4.29495632221588	4.01088271092313	4.38330815828855	4.12061118290975	4.36348079824486	3.98675659361184	4.11569174305181	4.39702106886607	4.00367000758566	3.81177868500231	4.96095161709642	4.15456672027858	4.24943765341234	4.30059013747045	4.33324825509412	4.48385689268084	4.53954439333958	4.07056306113655	4.37224147218529	3.88168552382582	4.14759835038231	4.28059549666866	4.10166091794801	4.41705075820609	4.25199135768471
CDC25B_8257	0.956897703880769	0	0	0.532839998150958	0.425471550953296	0.740059442954357	0.534469024223522	0.989148475194009	0.742426646437737	0.911653034705665	1.34153010151873	0	0.905639301216649	0.803419639924169	0.694617543016925	0.642027474914357	0.675956155950109	0.720167684614555	0.300295030633539	0.902677903504218	0.749537815395548	1.00040340239301	0.303371222115303	0.290064428054168	0.570464112520466	0.648460662135923	1.13949479599723	0.884822138338967	0.528988090291546	1.13409025728629	1.08059320528118	0.784878000543002	0.384115072705026	1.54648679487968	0
ST3GAL1_32507	3.77665910822362	4.06252079237741	4.03212152904911	4.53077829875669	4.62455636560982	4.42239865951023	4.73114585530208	3.88656793705521	4.38219207952567	4.63182561644561	4.38850597772229	4.45529277357092	4.60660607844858	4.48706490816394	4.11153134619453	4.24311012057278	4.42757251212949	4.59034181242435	3.91792517289626	4.05758831514011	4.04426571874492	4.46020165262141	4.195176281918	4.5124859549567	4.29811183688468	4.07808499946959	4.27398869270636	4.4139248652772	4.15630255845518	4.40002459872515	4.58298064605209	4.10988695773099	4.52131780815516	3.9455956317585	4.59763638282624
KHK_8958	10.5514128880008	10.6261917528212	10.4134413093078	10.3793144681562	10.4605191696772	10.6721647565612	10.5395200010068	10.6855869698232	10.5330772840953	10.6128783831359	10.7114813082862	10.597282616368	10.5117250188717	10.578994496809	10.7161058461234	10.5345917187047	10.5311849074201	10.5072321752194	10.6564811432275	10.5399060349174	10.8826995580239	10.5818183937772	10.7971373387767	10.395738206129	10.6276286912433	10.4105529873502	10.5093583905327	10.6546000786804	10.6051377928657	10.5231709644833	10.5057568372921	10.6493659667035	10.6373476542718	10.7308096210622	10.7066820521813
CYP4A2_8425	7.78013307445286	8.34875452274946	8.1135054776147	8.24007265820554	7.91967982303443	8.30537829035016	8.34319141020228	7.99510774601786	8.19264703032075	8.27957207991506	8.59522610254967	8.41704001558438	8.77087480688468	8.27131141072712	8.35736160619911	8.41699412073272	8.48059855392643	8.71150619347188	8.20395081719486	8.03743394928197	8.7516835429325	8.45036575980423	8.39986100600925	8.94133177328051	8.33014740499962	8.23460072145221	8.64098882858049	8.40655624612603	8.40679351476502	8.04578437617514	8.61511039977759	8.20397339691445	8.73453093185152	8.49279956324444	8.6363389220134
GFPT1_8705	4.69710542608122	4.91888881256524	4.78047614978931	5.06139368781318	4.72152816458691	5.10903590825201	5.01741547047397	4.93311893016112	4.75007144406283	4.93169209277646	4.35799183759953	4.79456158094812	5.04860724869683	5.18580972549454	4.66254217264477	4.74329690082646	4.84254451277627	4.79483715375695	4.7871484469743	4.9473839873469	4.47827239415426	4.39308571111892	4.68966894209101	5.6177126463328	4.69919416983082	4.44679501355519	4.84146439396007	4.81194274081266	4.77365607729394	4.75950167975996	5.06846620431324	4.78493777794734	4.63195433526168	4.76161893180777	5.06593723917649
MCPT1L1_32989	0.556371189622004	0	3.77735851036895	1.0819776925853	0.425471550953296	0.416971932140463	0.534469024223522	0	2.74854572186779	0	0.285900913836985	0	0.52274601760282	0.246478921234387	0	0	0.262094455913589	1.05585910646915	0.300295030633539	0	1.0156982321658	0	0	0	0	0.462921203986517	1.13949479599723	0	2.31795550112605	0.483639932867113	1.96301324472179	1.05964594868017	0	0	0.600095604076255
NPDC1_9352	5.66902559454319	5.79984722423995	5.79585306002934	6.00992864874458	6.02554117475888	5.84047710957494	5.85668547458384	5.65107039125259	5.75032557429831	6.14189825494791	5.67160671641229	5.60554705164111	6.19947761897217	5.83958399972933	5.8909561756168	5.76897097023225	5.93930141817449	5.94573217402048	5.8092162769548	6.04275654932187	5.56972180112507	5.81329056734327	6.02508985584487	5.9232021457212	6.04417907538177	5.75903187776258	6.00359163086903	5.97262828178211	6.12667471131261	5.83178914650833	5.95644752470339	5.59553359494546	6.00331485814305	5.47922484087443	5.82548640995792
FUCA1_33043	8.91123475623999	9.15009098217739	9.18234784649153	9.09174748584158	9.10909755226554	9.05392220426366	8.93330401906382	9.08939007281841	8.9648714065152	9.07052521582925	8.79850530592252	8.76826320453214	8.47229825564988	9.2134603533364	9.18573774197691	9.14895038542025	8.93041161181028	9.23201558121963	9.10537791157077	9.15839161257275	8.72985780199531	8.98550836692383	9.25195132242236	8.58593106553994	9.36763677148434	9.04752884354432	9.18429740806621	9.24918779556427	9.29093691700637	9.16567440063597	9.32207198785062	9.04940056031684	9.04561518491336	8.60808706419599	9.06304611812531
CAST_8205	6.78360372382385	6.66891117397271	6.64453452773875	6.73084882654555	6.65066844318286	6.57749675401557	6.66453419566254	6.94417458826575	6.66453092429721	6.74395339936536	6.76886552587707	6.65867163879135	7.10520770541443	6.65889020726542	6.50919425875553	6.78163867806716	6.74929100092613	6.84199757173485	6.81123436264432	6.57726639008886	6.46827630870551	6.75568672688077	6.81244350842363	7.17630479297612	6.6603917483461	6.71220437035764	6.84910693284929	6.75038752169642	6.81808982939896	6.65771191170504	6.7129972963722	6.70071564323393	6.92116566919959	6.58634365738996	6.75875539679078
ADCK3_7987	3.44385573500679	2.79876444028675	3.24406689139628	3.24621257761868	3.54019511908261	2.94531676790551	3.38081096226594	3.30233619664143	2.59631645821491	2.92770648674613	3.44131230370302	2.7688886593142	2.53693802676311	3.28636184464485	3.2406536326741	3.43417608524426	2.71767443507904	3.16740178921254	3.11037574809376	3.51530818913145	3.19771595907545	3.07110000879601	3.55644587883054	3.65307535524418	3.0904332351633	3.1302327959644	2.8710457739858	3.44311123864059	3.20068644321428	3.31629186690124	3.13821462061913	3.1328525418901	2.12288783787787	3.50762558776622	3.20993244894418
ABCC2_32541	2.10230859640326	2.79876444028675	2.97922462859893	2.45094575738014	2.77213772177225	2.94531676790551	2.33218683666177	2.78870202921516	2.9504450419601	3.2282642028392	2.92127268685153	2.49893027573881	2.16783890744515	2.59223518264598	2.52142539379995	3.2338589518881	3.19660003785977	3.02167665890947	2.55073333224893	2.93855291189721	3.08640937046199	3.00070588018115	2.8715806598444	3.54712332595398	3.13093407442552	2.65457718769856	3.23592161832606	2.53531712827385	2.93428090111985	2.9205613261555	3.20950027128988	2.55578907959976	2.9469738781482	2.62920122918548	2.4962969570764
CCNO_32630	0	0	0	0	0	0	0.534469024223522	0.989148475194009	0.418453078658858	0	0.285900913836985	0	0	0.246478921234387	0.694617543016925	0	0.262094455913589	0	0	0	0	0	0.303371222115303	0	0	0	0.679441199974605	0.645570682538683	0	0	0	0.239687228247465	0.384115072705026	0.656555718309569	0.331026992087344
RASA1_9661	7.74891314430487	7.92558078073575	7.68635822643436	7.61647843648527	7.92986241591439	7.7127416544749	7.71087649824836	7.51749152973682	7.56043606361277	7.99563219412559	7.69668534386316	7.89654874897399	7.69885329099112	7.83593901631527	7.74393960907213	7.67771447519029	7.70587300260572	7.70900435101666	7.93190411403042	7.5871943240981	7.99399967059382	7.78085059898401	7.85349834581906	7.62184304685213	7.84194528089573	7.8256770944179	7.96247659788495	7.79772963315122	7.63007024968811	7.7526545772954	7.78406814845587	7.64248728170881	7.63429018261162	8.06415892714961	8.06851562006802
