ID	S4P3_D06	S4P3_A06	S4P3_C06	S4P3_B06	S4P3_F06	S4P3_H06	S4P3_E06	S4P3_G06	S4P3_A07	S4P3_C07	S4P3_B07	S4P3_D07	S4P3_G07	S4P3_F07	S4P3_E07	S4P3_H07	S4P3_B08	S4P3_A08	S4P3_D08	S4P3_G08	S4P3_H08	S4P3_E08	S4P3_F08	S4P3_A09	S4P3_D09	S4P3_B09	S4P3_C09	S4P3_E09	S4P3_G09	S4P3_H09	S4P3_F09	S4P3_A10
DYNLL1_32638	4.66411151305698	4.31275119106884	4.560046638766	4.49140121785945	4.34075934478829	4.52971213370712	4.43592491086876	4.73590851356291	4.23948905981783	4.27421668789755	5.09932209630436	4.75590668179932	4.12694424906949	4.46557647023397	4.64695056972195	4.32160262739911	4.29765571822092	3.83422128078329	4.64428016989114	4.11229083256269	4.04625293277257	4.41526019594986	4.72219741973286	4.67085836108862	3.97876503397864	4.59598881317871	4.69869257269825	4.85121788383467	4.31160464169497	4.84813524076731	4.81037982062829	4.1594869869281
TMEM97_10047	4.3526852978285	4.34702686071989	4.30196437823946	4.2564098451774	4.32131201681639	3.82425050106963	4.1080902678497	3.80832493355307	4.15146247438919	3.87749269408578	4.09136322548574	4.23585381150313	4.09164089484067	3.6818051993431	4.00302193132008	3.90657083870902	4.11976187361816	4.03516059003088	4.33340301623826	3.4298911622567	3.94298385683176	3.90669224153233	4.36773830619568	4.07865667783221	3.66972038467276	3.77910658363643	3.91646489900799	3.88839178178097	3.52058968837291	4.16029485339322	3.90104701357426	3.63457628347546
INS2_32569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482520280952998	0	0
AKT2_32310	5.3262858546034	5.07593676711166	5.21961004954317	5.26421920456646	5.31458205159458	5.48305279696122	5.05098853684286	5.4138016136182	5.28593969963439	5.23644645207541	5.32997067021726	5.03203462967654	5.3013629683625	5.41526254741719	5.37343644709757	5.31254897574449	5.3512572949974	5.1433158177439	5.11697281996411	4.89868139408737	5.19407230805233	5.37187737850161	5.41570026511766	5.20034875599046	5.09693640451207	5.41261418818553	5.51253065219639	5.32938875991652	5.50143652174769	5.34760297728592	5.27494312042181	5.0636222883745
FUT1_8668	0	0	0	0.312077128446816	0	0	0.420545489179342	0.801899652774624	0	0	0.37534372088245	0.31938760270933	0	0.330263215047385	0.348614588852508	0	0.271908063362944	0	0	0.32272854802678	0	0	0	0.274011260159449	0	0.295482541795008	0	1.15894239999041	0	0.674255861011565	0.348596051415884	1.02727334525972
PRKCB_9566	4.25818462576632	4.27764133840526	3.51132396536318	4.36183872406131	3.89109211235535	4.64264153979431	4.58577257538455	4.54237298831537	4.22230818359764	4.45508511622759	4.63063174807368	4.66017993401722	4.3524834171929	4.2088688290951	4.42628452670675	4.64352729592237	4.4284748133531	4.36862107744061	4.53360253036948	4.15352001568827	4.45939024587253	4.30392350795422	3.80086045043533	4.11394038684082	4.72282593310697	4.67513301564739	4.26396143106454	3.95871778201729	3.99694803373377	3.93532425384216	4.02732840045872	3.77795244752041
MYCBP2_9273	5.58953790154927	5.55789733915485	5.11213213512228	5.71917485236024	5.72300033279894	5.78320007973384	5.20453021288877	5.59112872737116	5.4645923042378	5.5306758959377	5.51008478388645	5.72895885708466	5.03017082246653	5.58722756304649	5.31519997528531	5.48348083461518	5.32909808642645	5.33327280931373	5.28867531167322	5.09134324785339	5.32306146562309	4.89666961199667	5.32376394446534	5.23281019160424	5.4804982243746	5.67256646838411	5.38649692633154	4.77530591021422	4.99233102839638	5.46251963161754	5.50073788044023	5.68959872944184
B3GNT5_32540	0.602322906683414	0	0	0.786162723065102	0	0	0.420545489179342	0	0.533294011614939	0	0.37534372088245	0.58072585832576	0	0	0.629169633940882	0	0	0	0	0	0	0	0	0.504193471024182	0	0	0.666751936883413	0	0	0.482520280952998	0	0.332899380639088
MCM6_9210	3.74801206960737	3.43228385960294	3.39385374596531	3.20332510341929	3.31514846175338	3.69927180438249	3.5224876044005	3.36351315492123	3.37737722230919	2.84852039080613	3.39351971666875	3.60300724846161	3.23985653631429	3.42964593873105	3.60961642301476	3.20914780793324	3.45356696732241	3.45251196321404	3.62189414152875	3.64753460249554	3.1681430419566	2.87552232460948	3.46756689306533	3.32107663491725	3.20972035005441	3.70560822294393	3.45777982661371	2.50720088406369	3.03276567463754	2.9171468361036	3.06689245296067	3.17724906711355
CNKSR3_32548	4.61919201431427	4.8193985447273	4.59595229970461	4.80979063355701	5.114451023914	5.21736756082009	5.21771104377028	4.3972328021046	5.09148847345213	4.52152743421645	5.09932209630436	4.96493890480501	4.67221629340703	5.38004893489611	4.59894083910179	4.59958437221531	4.90864531237441	4.83155701395716	5.28013013540999	4.618544715886	5.19407230805233	4.64582816625762	4.88311132703959	5.01679790425832	4.93227111431437	5.30059686088214	5.05797952190749	4.70884441988036	4.60568715543665	5.46900263166293	5.18024320787344	5.52044703886158
CENPQ_8290	2.43412153836192	2.03763312165665	2.28211946308567	2.35202276890116	2.55667920410228	2.56969640494876	2.43286211439284	2.34728967548393	2.5099270628858	2.12424498290101	2.85601357138251	3.03319784024654	1.63772636901756	2.11907575731917	2.42583421539294	2.45915131609706	2.11051637333847	2.02819669122503	2.70932532456595	2.17303538315441	1.98815827969941	1.75574572857937	2.34278134027486	2.2524677483237	2.29534266256454	2.41104998354685	2.43461797585077	1.15894239999041	1.31997558039156	1.67106809558814	1.54262768212343	2.12896895586054
CENPN_8289	3.40407771193386	2.85028495451668	3.47322018828766	3.08513733161313	2.9602642034456	3.09132936708224	3.29267452813042	2.23786227927377	3.02780458034532	3.46978781425808	3.65406816748932	2.94310004860464	2.78929132223956	2.55768258367135	2.91840422802781	3.32161975909756	3.36921018072772	3.10080040600602	3.02786822315119	2.81078231293862	2.92967102347443	3.11424190690511	2.85379273195803	3.09253628325382	2.90967892584272	2.92439766014324	2.58344843028896	3.23019840831784	3.36163317762154	3.42370812558666	3.20157537223304	2.56834846442846
RGD1562178_32879	8.53211547349017	8.7355354182688	8.76568440850241	8.58408974746048	8.65685019630192	8.62659362836836	8.5571236737485	8.80784503374363	8.346359544023	8.58694573501348	8.64089228121412	8.39243179726571	8.57727692968742	8.53194019205394	8.55570904104031	8.680896647077	8.29544526705701	8.51466188706604	8.32928777875598	8.52165632696304	8.47176450690995	8.61428952668812	8.4235550536439	8.32559085416747	8.39724116968477	8.40895572433976	8.3980630817542	8.4365819785091	8.50692403018465	8.14161500730408	8.32177250681934	7.96521230982769
IL10_32454	0	0.563453130977345	0	0	0	0.555988578814918	0	0	0	0.331638965154429	0	0	0.508276607341773	0	0	0	0	0.306661287343922	0.299643100267356	0	0	0.611856087028521	0	0	0.520347444613424	0	1.3037732648131	0.317983982880889	0	0	0.348596051415884	0.332899380639088
PRMT5_9573	6.23067835128515	6.14970677899432	6.29054231672443	6.3082300036714	6.42490466021944	6.27870291742151	6.23755178466558	6.16234188188355	6.29224347102572	6.28090688633205	6.41599846017569	6.27281892727797	6.40301744536396	6.30276773467819	6.39394001727382	6.16958716093421	6.17685838528737	5.9176073665713	6.35392240636405	6.12806190535534	5.98962949693184	6.23295773748629	6.2293777558874	6.33060757131463	6.3877462899432	6.32779686257086	6.22362733865111	6.32471234587445	6.12607391772002	6.24920745979363	6.21962008761238	5.95401947321031
SERPINA9_32303	0.332369386612532	0	0	0	0	0	0	0	0	0.601111159969874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRCP_9557	2.28871072902778	3.46386372914481	2.19115052351707	3.7865100767987	3.91723530077775	1.84236194500619	3.56436266231788	1.99043969880681	3.02780458034532	3.17180064227697	2.96982590824551	2.07772495167905	2.60126889551243	3.32243232555576	3.50929248450235	3.12897957588879	1.62013427868803	2.88649857695677	3.25415194053159	3.93447335569164	2.88579150127377	3.3190122281953	3.4036837029705	3.01998897527146	4.18228508082148	2.2821497207873	3.20553769625259	3.37438843279101	2.10183878560223	3.73472604784858	3.28485001645066	1.94671717965461
ABCC2_32541	2.99912449886213	2.75138354590667	2.28211946308567	3.31255959323052	2.80089885205731	3.00946102530291	2.8934082296714	2.44899904945316	1.79067357003375	2.56325625057059	3.51098718948387	2.79643545966349	2.38501705840448	3.16583554040251	2.35051391761577	2.58467700687951	2.4210149640689	2.7407569473283	2.2999122272657	2.52686530816752	2.84053540701248	2.52456938713927	2.75485129959042	2.04875118712889	2.08992341220524	2.74036313255519	2.17790799352904	2.15452584239304	2.67532542617129	2.66947156760839	2.56554263894749	3.13524983879888
SRM_33210	2.36324737304713	2.75138354590667	3.47322018828766	3.16499498350342	3.1920675124594	2.83031294741977	2.75560759098977	3.64646519854943	3.17793951193468	2.43122647718096	2.91404176232643	3.31046048385093	3.36340968437462	2.84274267360785	2.8652768858671	2.7545956633725	2.85242027322303	2.79099124848786	3.32232557989657	3.2889905262042	2.6955699120829	3.39342076299874	3.33684014370709	2.90383240388629	2.73246636137049	3.54632455745337	2.65247591703047	3.93565459748381	2.97900950814032	3.12846746272059	2.91832929286664	2.74629704710813
CSNK2B_32771	4.44137461499676	4.70512711237958	4.50445490027979	4.82215939937301	4.48756484011054	4.43880719875692	4.60596322444125	4.26402461896844	4.27324891830808	4.31224993431027	4.61322141827926	4.74261420839771	3.85949283500894	4.48227695551096	4.16566358515748	4.81984849182617	4.34259308243965	4.03516059003088	4.2657632476549	4.00374829171104	4.23295332851557	4.53514538814519	4.46484547446342	4.6348733536503	4.44932565211234	4.60948471108656	4.3074165820272	4.04745143022327	4.1012704832613	4.62248221450285	4.07490032957282	4.31806918188327
DAB2_33094	10.2535477071032	10.3195888547697	10.5284710991022	10.3131366386558	10.2391039708264	10.377922886199	10.1351953492301	10.3954452703052	10.0495988212547	10.2083741844706	10.3696125627561	9.9113359300131	10.1479523429976	10.063530985265	10.2246977446409	10.27490922057	9.92059138183053	10.3189289869605	10.0033643887206	9.75595561526702	10.2022535625636	10.4145526335368	10.0107478690981	9.88634637293784	10.1292515499743	10.012196895874	10.0696469770619	10.1718639399659	10.2173672386126	9.90956912502718	9.82461745666758	9.76607446616786
PPP2CA_32614	10.9057235126356	10.9657015347749	10.9070253006989	10.8892961869914	11.0514443029439	11.0924635439334	11.1018260252726	10.8511415527991	11.0136194542124	10.9834229642793	11.0137890146242	10.9898980433853	10.9959211550068	10.9990093685668	10.9042940639062	10.8763663643961	11.0722851342041	10.9830683380616	10.9865022345866	11.1007111634271	10.9186255052798	10.9625881221596	11.1242336829706	10.9469461149812	10.7572394869502	10.856534028776	10.8047335618946	10.6247154888952	10.7688957941139	10.8238038937856	10.8404763266278	10.2924014851786
TYMS_32803	7.88729587443812	8.06658113515038	8.14802196686873	7.97815910515035	7.91838772677109	8.05242583863895	7.98567922385598	8.07342219312206	8.07566688681565	8.05895819635775	8.05558893580878	8.0892748372184	8.09495285086472	8.13381057400956	8.05750703386025	7.97263855041708	7.83094096885033	8.00311074904625	8.14038491037652	8.00116168732788	7.94603669401499	7.92907467566298	8.05382699192154	8.20499239494925	8.23826302427167	8.07623019454483	8.23883998951083	8.20182472939201	8.18212656538833	7.90751412694302	8.18619743906694	7.98308144261265
ARHGEF12_8080	7.95664290867971	7.95015930899822	7.86500581534376	8.01094466562705	8.11755334178831	8.05625345162879	7.80535218282203	7.95307435620097	7.99576792248287	8.04490863434833	8.04101393158464	8.05338953043469	7.89188120176709	8.03681023611485	7.98931107065992	7.9274367698376	7.97228366587722	7.86483750382223	7.91884440160232	7.93175939842224	7.87907389966445	7.74772807737092	7.95699923741593	7.92110625888734	7.94601147307567	7.8744261427898	7.83516942785926	7.67026537800217	7.74024758850717	7.70409561962396	7.75922369688556	7.7048284359224
NUP85_9382	6.35460741492048	6.27070539375938	6.47055734234297	6.37691394222052	6.29135265600296	6.28306476133546	6.4646004734018	6.41574779417838	6.03124277507287	6.18166893546536	6.54095802232312	6.38400931342412	6.29851933135171	6.37608946978129	6.38924310545034	6.49950707376624	6.32976219927826	6.37823754389616	6.52279202421799	6.31683056873408	6.33379313005937	6.67461472491459	6.43510733074641	6.53641795421437	6.34983880987977	6.50793700722185	6.43919512145404	6.40246831042059	6.49023571470457	6.61634408953368	6.4978667560832	6.05883942603938
GDF7_32373	1.19874402959784	0	0.673058143783781	0.568506654813977	0	1.52642082158682	0.745768312424557	0.801899652774624	0.533294011614939	0	0.37534372088245	0.99364036173142	1.82134308563374	0.825157298029512	0.863947793273124	0	0.69796142839107	0.774440189192431	3.0681335839386	0.809069635298578	0.752544832572109	0.611856087028521	0	1.72282282700249	1.06056733379916	2.58508245905193	0.371556006646707	0.798890010612334	0.924458179398937	1.25709396760431	0.863908884884252	0.60320189748427
LUM_32586	0.82963731440111	0.563453130977345	1.47682110977158	1.96270682810542	0.859110642106755	1.2693486448151	0.745768312424557	2.11944863120704	0.740577634559529	1.3508667850958	0.672920525511054	0.58072585832576	0.508276607341773	0.825157298029512	0.863947793273124	0.99982871047464	1.16634388157535	0	1.25401304672222	1.46197697495475	0.542513649444652	0.338124330634831	0.564770851714906	1.62837753221177	1.20345294852618	0.750080106344406	0.666751936883413	1.44684456016225	0	0.261339632251966	1.79072538213859	0
CEBPA_8279	6.34544333741855	6.24821103760475	6.33902010700455	6.37691394222052	6.18777261267703	6.66031576205558	6.32541241466172	6.47722937275261	5.87510777356893	6.29046532862105	6.72646944266664	6.28662316362001	6.57903559974714	6.66649967823588	6.44008679143158	6.52322308101067	6.38808713504964	6.37412404345716	6.62079798572523	6.04833146063571	6.23669940105232	6.51712492267173	6.45494264512097	6.62468738795297	6.68125735164897	6.35609386864137	6.51529316451665	6.97750648480336	6.64063312234738	6.67078803713158	6.51089701693592	6.45001573116026
RBKS_9663	5.99315896734392	5.90709653332608	6.43134652583356	6.08520792325981	6.03498528722876	6.16985547666257	6.28215083919661	6.38399571450452	5.89692819592006	5.89258383718457	5.83696122673156	5.31848751777747	6.32915620224917	5.99474323925177	6.28184233903085	6.07647807380097	5.8588762524378	5.92324902282798	5.92021445646472	6.13836732114571	5.85955970811559	6.72950640574804	6.26126946590198	5.98007189543509	5.68310334015852	6.16824421291759	6.08067191602578	6.66335960993983	6.6275903808694	6.05173077032329	5.97201533804853	5.77413397538739
ITPR1_32307	5.96949410291452	6.20681565148576	6.3443073351797	6.27712099418935	6.02900360544285	6.37174304508598	6.41396547371106	6.35808109766325	5.87510777356893	5.96599768712003	5.95222767377076	6.12698552178604	6.31391909031265	6.0005514932595	6.22498682426224	6.07647807380097	5.92930939977029	5.91194356198906	6.08626505162974	6.1587599076202	6.11844701778854	6.47491146681994	6.14885831912628	6.11244632379425	6.12591244583093	6.01441585283558	6.08691994774077	6.52341664018689	6.24471473838902	6.27163116217306	5.97201533804853	5.73248543558091
BTK_8162	0	0.779640652958932	0	0.975245303901787	1.39387717890662	1.40360309856252	0	0.801899652774624	0.533294011614939	0.331638965154429	1.13000451350647	0.801905521731849	0.508276607341773	0	1.06581288895415	0.32185958151764	1.02645889328009	0.559427323191299	0.547627276198626	0.32272854802678	0.542513649444652	0.611856087028521	0.309847048637285	0.504193471024182	0.283507347910606	0	1.12100860572441	0.317983982880889	0.377760968828558	0.994909694843685	1.06576778491161	0.60320189748427
HEATR1_8791	5.84497139845813	5.55789733915485	5.77604221543308	5.64452700029833	5.67017219312007	5.90706010350753	5.8028712614304	5.71879908840263	5.54970162291819	5.63939360118839	5.89574531903005	5.83922330220838	6.02673840805883	5.94138905442063	5.77014461746094	5.49951085982948	5.32163539790828	5.67836822076749	5.60148902262538	5.78528495637165	5.77187746795045	6.02634027780617	5.73410337476117	5.56786955355306	5.43052484527773	5.64005725385785	5.7903361455888	5.542835648272	5.67205950771061	5.65106909954935	5.65738514064011	5.55271388753869
CREB1_8377	6.9428246790398	6.99027154123746	7.01901525136733	7.10016335883471	7.18861572682041	7.13829504734653	6.97592786625835	7.12560158561206	7.00518090112424	6.97826461547298	7.15423803613298	7.16973506656608	7.33532813078414	7.274551984821	7.15294761481741	6.83255042038614	6.8823453909052	6.77131543983331	6.98123684085198	7.01519413895273	6.86696710980877	6.70779970681851	6.86980871239795	6.95650105527485	6.96570152579928	7.02855126136853	6.8561795940641	6.95760909783753	6.94747237814264	6.82783406965964	6.80694634650569	7.0194005485675
