ID	S1P1_F06	S1P1_A07	S1P1_H06	S1P1_G06	S1P1_E07	S1P1_D07	S1P1_C07	S1P1_B07	S1P1_F07	S1P1_H07	S1P1_G07	S1P1_A08	S1P1_D08	S1P1_B08	S1P1_E08	S1P1_C08	S1P1_F08	S1P1_G08	S1P1_A09	S1P1_H08	S1P1_D09	S1P1_B09	S1P1_E09	S1P1_C09	S1P1_G09	S1P1_A10	S1P1_F09	S1P1_H09	S1P1_B10	S1P1_D10	S1P1_E10	S1P1_C10	S1P1_F10	S1P1_A11	S1P1_G10	S1P1_H10
RAC2_9646	3.39936944915093	2.79673800325534	3.51804496812136	3.94774149002735	3.76476368221919	4.0704780670159	3.98194093299682	3.63073644327001	3.37922965605863	3.91558664425492	4.19557524167402	3.13517042509577	3.86912547836452	4.02190203891223	4.72831797447913	4.14636713743319	4.88425196897644	3.60925144513945	4.40915021136426	4.15050872989819	2.65075105715372	4.07140500665043	3.57426413382977	3.73240012070246	3.17929713110449	4.2808339336114	3.96082738454156	3.60942706502481	4.00551414820983	3.05795408776231	3.2989802539591	3.89955441934665	3.8948950158464	2.3243739387038	3.58048617788435	3.74003993027004
TYROBP_10115	3.16342501411663	5.55402558854317	3.56600777713815	3.94774149002735	4.03735352560815	4.58030385254257	4.10635977236838	3.55510924141923	4.69037340733161	5.33101114041384	5.65502740923037	4.86370646045238	5.60784217982008	5.46576134703218	4.50862587325497	6.25877642008833	5.90977801426994	5.5177468561711	4.40915021136426	5.51843328151054	4.72213826828604	5.55981446582379	4.89903637100825	4.43056182555435	5.10952821890486	5.11308144456822	5.31362136101798	4.87249364185822	4.90213908443406	5.24536845019998	4.72826528569541	4.81910585806474	5.18161093753122	4.61937290423243	5.61090675486446	4.98348193475055
CD68_8251	5.22298133077494	4.59404697259285	5.74598479687484	6.0430519152233	5.96990320481725	6.20503612551417	6.00424840556335	5.7416285253256	5.66958499778818	5.77290994424236	5.68634320182873	5.02572270710721	5.34340191575356	5.69532152443223	5.01603277255878	5.99369703809972	5.85393506549414	5.34774894728765	4.92834134872308	5.68638210143917	4.92679720789294	4.24986155697282	5.78573420536833	3.17577333138161	5.51746881506211	4.92637916268742	5.29461864715867	3.76615824599962	4.41637151641717	4.75954743886948	3.48575318729538	4.540911849945	4.93364248558616	5.14672862463905	5.47527530399408	4.74407981482256
MALT1_9176	3.16342501411663	2.98428410970151	3.58940418711079	3.50971865702092	3.59105294040251	2.89800382842288	3.07047235300521	3.39080997710118	3.30490050787443	2.67081337924203	3.45304972921426	3.20450442246303	2.84548483777831	3.0204522022546	3.12472423095171	3.65161405508437	2.69561975902189	3.02319372767372	3.35091215959504	3.31089584428449	3.21677309200422	2.52194259067353	3.6657024975025	2.78852571034093	3.12702412213408	2.95763765694795	2.43921427839282	2.78298374089232	2.90938564604818	2.50839339868866	2.96378653859612	2.84567228290794	3.41315102832604	2.10470712897514	2.92175903823981	2.99767016549696
LPL_32544	3.69368914551512	4.70492185973299	3.91982702840385	3.80608944894964	4.2856691352986	4.74500992882628	4.36735320428836	3.89890974770462	4.81611390393052	4.94761183961391	4.70392605032424	5.02572270710721	4.81889583473727	4.68064428550988	5.46133862488372	4.71101146438464	6.39382554100606	5.39507582912203	6.84694932384538	4.72604321589265	5.46745011877154	7.74243401055179	4.51239663829173	6.16813664222565	4.95318155027888	6.72194388316165	6.86133801665401	6.38125583136333	7.62948562288267	6.69475079711061	7.69648957968494	6.36417956586915	6.69432633788197	7.06595294796028	8.5765805022574	5.5112747605487
SCYL3_9790	4.23084172755084	5.81934577340989	4.27761309876039	4.32543416522463	4.247139052122	4.53946758319696	4.15327068521246	4.22595850132023	4.52013392700127	5.35486168837938	6.08916190587725	5.90269818599943	6.12012820721904	5.58510254995546	5.18331995620604	5.9643000878775	5.47891673611889	6.14849688414805	5.61044188258929	5.8586126205384	5.5929964973961	6.39523822801202	5.40283217569301	6.23757030676641	5.20086666774499	6.08218095365295	5.57217605456529	6.05637912119147	6.15828891006644	5.81759723231893	6.64824487022437	6.21592382699601	5.76531333664165	4.63314693666375	4.44819838595448	4.95876095889491
GFOD1_8704	0	0	0.255357648426659	0.365822541387428	0	0.289893193792844	0.361357360462866	0	0.334859905805183	0	0.452671492100968	1.20014652404868	0.992765418137565	0.592788041830899	0.303356368212399	0	0.542532124956862	0	0	0.521360742796984	0	0.396418879294277	0	0.306109792428073	0	0.552665971525323	1.02914524575299	0.880013031663073	0	0.370852044938309	0.748606291063153	0.694961109446645	0.681040351578367	0	0.449352702762307	0.343389938256912
STK10_9962	1.97030105465748	2.98428410970151	1.81443186361812	1.95834572583357	1.93619132835659	2.04113667745764	1.58132128145642	1.53496145899362	2.29831340979494	2.67081337924203	3.18722730839289	2.72749870295887	3.51032349522668	3.37864089995267	3.20013053228389	4.12527171999373	3.27411356004008	3.29677881730399	2.70526142564748	3.54412125950625	3.09470447793061	3.59314842391415	3.00260073383603	3.38608995897544	3.32563041881309	3.83830844554664	3.78135771369398	3.60942706502481	2.90938564604818	3.56624325505135	3.24824814858869	3.36213486745663	3.77285748971997	2.51497142334254	2.10058998781506	3.41608764293747
FAT1_8613	4.54143542323743	5.72163388777556	4.34788963370528	4.4062052110032	4.41295558454696	4.42455790777085	4.73427921299131	4.01635860073809	4.86866366405228	5.64333425142324	6.04152112845494	6.21139825452508	6.13544681462645	5.0113053957003	5.83700641115694	6.47013286393375	5.59928132003864	6.1826135394496	5.85942769439508	6.10660184395124	6.04699900323062	5.88722159875379	5.657946704434	5.89198363615531	5.23830822183004	5.88547224104599	6.04550682039191	5.46401860826529	5.79561694305746	6.058707283205	5.02803224484157	5.93138893333069	5.88059659455013	5.36879039954552	5.18770704701769	5.60187375867762
ST6GAL1_9950	12.0528201411599	10.6141861732135	12.1938175275528	12.1960384391794	12.3572146277981	12.1682526327523	12.2787402470243	12.4262666920969	11.5973255811006	11.1467292064083	10.7848386037789	10.7463165949139	10.6733162754541	11.2752670798033	10.5532978089045	10.8033289444896	10.2692185146432	10.6772131617819	10.1874651967792	10.8198037170791	10.7823691113348	9.20570793748082	11.000032271798	9.1959550117134	10.9670844951213	9.97375480823497	10.6480297768899	9.33069244263733	9.6052837275208	10.3158179471065	8.54454909081919	9.56869603678524	9.88763035332972	10.4625463792922	10.8199184158585	10.4876112339377
RHOA_9705	7.30198064792299	8.64227288884634	6.94237275140456	7.4867526504168	7.480452868723	7.69560159041541	7.48297922391357	6.90603953983499	7.76713560672847	8.33121427222695	8.58476134186606	8.40435971410353	8.46228150089494	8.43373369506329	8.25036238902417	8.75257198704603	8.61055900757083	8.47210627537304	8.94379438797469	8.6476325693561	8.41544811399943	9.29266335670206	8.4836415946999	9.18603645785504	8.34553984394774	8.80344656449704	8.5036005188319	9.14114370782515	8.85110398318276	8.60394523977867	9.4835287048186	8.96248371862186	8.56247021674774	8.17679669342198	8.15634901907761	8.51758518725569
RRM2B_33011	7.3913301069421	6.03277926410669	7.46611728245645	7.46334942197001	7.28510363914126	7.32904044158267	7.27600323223515	7.80526671374814	6.98485840855013	6.70038723895828	6.62456327815351	6.51414688790723	6.56684720744196	6.9715300890564	6.83915082838962	6.74019838692659	6.87546434714949	6.47463695085511	6.51078397867151	6.79331545477482	6.95942305068245	6.62984262453895	6.93762136840259	6.53834689353498	7.06400614231333	6.37774309045492	6.80873225408194	6.5546406197586	6.85030245367758	6.77802653266203	6.61359164701801	6.51334476114516	6.61218922815247	6.65787294945096	7.19416725730843	6.59899242482497
ACO2_7967	1.86915312679949	3.55727845532205	2.16522667749787	2.06169922663464	2.89236458402583	2.76262391498989	2.47356448946489	0.707173393219237	3.00968452225273	3.55283961742964	4.04264698189525	3.3945077917613	4.07381453719478	3.80302460611898	2.62017886841399	3.84466392294735	3.01367011561767	3.89915611691926	3.06390793007353	3.72122332838723	3.73550732377853	2.9337556596958	3.42522700874747	3.28476076097816	3.65586305390875	4.09629411927578	3.63795360489643	3.23326215111839	3.58383882022384	3.96862675433285	2.68736340166152	3.70789971428655	3.98009293445589	4.04983539799497	4.0629317967899	3.82456210873596
DPH2_8490	0.339500091693779	1.08775141191057	0	0.365822541387428	0.329978402196251	0.531168862581994	0	0.707173393219237	0.834925385950561	1.22772275182472	1.50734342860514	0	0.801156075691041	1.01172245112314	1.63510779439193	1.34614546850323	2.4764508434102	1.7555503106447	2.22687025507596	1.56505495930133	1.17448878690778	1.36803251907002	1.73904655616543	2.57622130670713	1.55290703228683	2.31259153345941	1.02914524575299	2.12484678351726	2.22142932021855	2.26619046242628	2.24516981703517	2.13869141030929	1.77111734768589	0.305437301506401	0.791484853080422	1.65529420146479
CASP3_8201	4.27104814506596	5.16543676647219	4.27761309876039	4.38643242431696	4.76624768441888	4.79212507241184	4.73427921299131	4.22595850132023	4.93176846369382	5.40141152383373	5.60127478943017	5.77176346894719	5.86838450101293	5.57744636901815	4.91893449030941	6.18932881557863	5.60605833789184	5.76295048312814	4.83838716479929	5.57222263908735	5.43427893019063	5.48028629871511	5.64676869685055	5.04044807032025	5.47627624289447	5.71646153928911	5.78456596283879	5.36942503815245	5.60366138120866	6.19770282300708	5.11554776380255	5.95316786477952	6.03458150890449	6.17882077983034	5.94628552347093	6.009465606289
LOC500013_9124	1.21821722133516	0.215088368871503	0.472241553817009	1.10732929888536	0.598354831219446	0.918538178177207	0.361357360462866	0	0.334859905805183	0	0.452671492100968	0	0.992765418137565	0	0	1.02020926988578	0.542532124956862	0	0	0.725054063564316	0	0	0.474763933359494	0.773243601936098	0	0	0.333656942163283	1.08441983638291	0	1.11933309378057	0	0.947300483415804	0.92974802106143	0.305437301506401	0.449352702762307	0.852959900915538
