ID	S4P3_D10	S4P3_E10	S4P3_C10	S4P3_B10	S4P3_G10	S4P3_F10	S4P3_A11	S4P3_H10	S4P3_C11	S4P3_D11	S4P3_E11	S4P3_B11	S4P3_F11	S4P3_G11	S4P3_A12	S4P3_H11	S4P3_B12	S4P3_D12	S4P3_C12	S4P3_E12	S4P3_H12	S4P3_G12	S4P3_F12	S4P4_D01	S4P4_G01	S4P4_E01	S4P4_H01	S4P4_F01	S4P4_D02	S4P4_E02	S4P4_G02	S4P4_F02	S4P4_A03	S4P4_C03	S4P4_H02	S4P4_B03
FGL2_32918	4.71078444143999	4.76435467163263	5.20170793274498	5.21325631911815	4.71861907896793	4.74793587380707	4.80931984885152	4.67381609575299	5.22489586038595	4.65972814647486	4.78949745862066	4.5874670552841	4.58489213640124	4.46576918666784	4.3122798825784	4.43337582162983	4.43708503977348	4.20700561279168	5.14342585289074	4.4569550339683	5.56204288305	4.68793058637478	4.45277199223716	4.61534535082767	4.58551481340784	3.8892067682385	4.33615813417624	4.61350301819743	4.1775082530965	5.05735031525966	4.45358572745611	4.15924616702845	4.39394078231734	4.86136558409682	4.33822963294233	4.94907878995588
AMDHD2_8039	6.47824142264008	6.96771603261719	6.51249240192206	6.59066187074942	6.72706712113523	6.5991543996202	6.47368992146436	6.86989568247199	6.47626484184125	6.79043424971617	6.63676474607604	6.77322274304889	6.22570579353268	6.67190932408194	6.1999029652404	6.79529230054659	6.25202975545134	6.24251221447562	6.70970968601688	6.17845534895956	6.8277273918777	6.91933081071185	5.95718653230845	6.88940020243065	7.01645148280998	6.90897937998862	6.93768446609458	7.03217440768287	6.87069556242521	6.79601960120679	6.92558631757647	6.48919310505484	6.55674022542822	6.69645331131116	6.90168942997169	6.80106904242379
GLYATL2_32403	5.08992476945004	5.41761340556978	5.11203589365002	5.32309728887287	5.73518722030027	5.29697541850334	5.60503639458795	5.73001261891838	5.01432661572645	5.02101828177944	5.1370381929123	5.34635165038927	5.26770080697851	5.8830428668887	5.00636131257833	5.15699464165632	4.61834245316942	4.85757871350076	5.16915573236766	5.6110773742183	5.24990862397063	5.44533107660786	5.46282213209607	5.47263540987726	5.62688210311883	5.99443011593209	5.70584864865528	5.75365260957463	5.43267805239485	6.069356338632	5.37556532045448	5.86662786125038	5.63058501124343	6.13661626941056	5.92896215703297	5.68396228818982
CMTM7_32862	1.67981620479887	1.27203159885618	0.708109313128149	1.12029066870472	1.38307375357173	1.85589741177741	1.64827753476706	0.683063573372418	2.26577024223122	0.925340030925512	0	1.18909361149695	2.00940514183745	0.810203805054052	2.2131770999643	1.58993814979756	1.39572050727188	1.6344330738661	1.18398152224055	1.35205817443876	1.44538714967988	2.16655872278001	1.50010576322602	2.20696989557065	2.4098587911674	1.10530147942454	2.16690508467981	0.584543221761222	1.82621018365361	0.830464378168959	1.56579676551096	2.12877218419073	2.2143307403601	2.01823606064544	1.69740970638	1.84201381366829
LOC100911882_32291	2.73705886447204	2.73553437527166	2.81142719867696	2.84056701872891	2.07603555666326	2.64143895365969	2.18829103485971	3.33387921002379	2.60379005141357	2.77491494689678	2.33807644579196	2.6136207465253	3.2438599096276	2.46486552251997	3.33519488104138	2.81374903894753	2.60284691969779	2.32159478379216	2.99930767629385	2.50036393106743	2.32802382645376	2.86416080006985	2.04781823560803	2.46500973174881	3.33739773010059	2.62795053125522	3.52001619048405	3.24680180489715	3.43568899679361	3.19719002042094	3.43323291202127	2.45888982050812	3.12704015883841	3.37240027750704	2.45585001128341	3.07590322350923
KCNK2_32939	0.959411313558629	1.7975420637717	2.16515291586472	1.97627900697278	1.93146026718015	1.56794760071018	2.29672701257831	1.7749165306904	1.98646260982805	2.20054427570415	1.4533362779198	1.83195382198405	2.54642749747903	2.00498185945876	1.98368655978629	2.32789681785202	1.66672585011638	2.0555368020004	1.64156870948784	2.90107643359377	1.95317765820388	2.37501571534355	2.37287855782025	0.929231480653935	1.54469926770635	2.15520357240513	1.45696124804767	2.32092162059727	2.51812374089204	1.11595643894216	1.97842054600076	1.32153079615531	2.01217006754451	1.86556165213534	1.37977199180028	2.7344188760827
LGALS1_33266	7.1724438689994	6.12891067699491	6.09771565499978	6.3314946424057	6.35427228812409	6.95949878968559	6.50793124007018	6.33323115732631	6.51683771835963	6.02874425356472	5.65119042249445	6.25787007096705	6.87288553206994	6.54959945362222	7.1421070532396	6.5387581027343	6.21026178824472	6.18941361633699	6.30022991098008	5.34324407166717	6.362559261574	6.51927956892091	6.21228488268378	7.47030062353229	6.84056236239231	6.49563872209055	6.65911947945704	6.00998856820513	6.74913333183953	6.61313495569898	5.8624169546559	6.55393367287792	6.40230504289449	6.56626374223211	6.53870011865074	6.84836199202124
RAB5A_9644	7.28448331745652	7.24842812514947	7.08377846257679	7.33042323292876	7.19915512544648	7.12094062643194	7.37877912701246	7.27997367173753	7.1956693458005	7.17852630314525	7.09376779445839	7.1434719467959	7.00111308872003	7.0206078881029	7.74751024378929	7.36496370464103	7.31164696590241	7.28255249258381	7.24742905518677	6.83733166222088	7.44695756378937	7.39058761283073	6.67380180194663	7.98464010977529	7.71094954147856	7.74157544769426	8.05367121348862	7.71642420025867	8.08151325218755	7.78697390248537	7.67173484936314	7.66556503838402	7.82477464480757	7.78836133039781	7.7868039579282	7.54288488010076
TUBB4B_32847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF2_8082	1.53058646362308	1.27203159885618	0	1.30298260500765	1.14154795611757	1.98084405818027	0.775287057720356	1.32990649501302	0.884769138000686	1.48453187090077	1.4533362779198	1.64777076351745	2.38863770428178	0.810203805054052	1.24114298938787	1.3264069505599	1.06175281917575	0.881165049447825	0.710185724395855	0.33204153324452	0.36426592331129	0.763753577311521	1.36030863847469	1.48981144462469	1.28574212861475	1.44739801058431	1.11338717928426	0.584543221761222	1.82621018365361	2.04020181936533	1.85354835145364	1.857501482996	1.64326501121664	1.01218294976819	0.971856894226738	0.719205595619875
PLCB1_9495	7.85463137765616	8.14436026732465	8.05286028184147	7.96671829056176	8.13975102527937	8.15439994657639	8.06322354988209	8.27108899761378	8.02950399006123	7.95048073640182	8.15451243635227	7.71480943053435	7.83265038686938	8.24382667425905	7.61828434933267	8.18235699915144	7.84493563225016	7.51777286642577	7.99784500462838	8.00677755853584	7.87882842530379	7.90917630790684	8.08969730827588	7.50662309503791	7.82513480960063	7.64528972695052	7.87213790470202	7.89659253116753	7.93697027174608	7.9180924760794	7.87616208503224	7.70756267206001	8.00851267829321	7.89575840564816	7.79931077372977	8.05425860764769
JAK2_8935	7.26689555734054	7.47760053845108	7.39477739245314	7.30387343445819	7.4717058553115	7.2934828913812	7.36949754987316	7.4494917619098	7.1662137810852	7.36318849115179	7.40620812823511	7.35001363175135	7.46366645235164	7.45161549806202	7.33521660085429	7.34280135264314	7.11441357532595	7.21262640684527	7.27138413209049	7.37149448002795	7.19879918164301	7.18453627482888	7.37590453215971	7.33948052778769	7.38247626650087	7.37704910267258	7.4698437168369	7.40814013792677	7.34744964869739	7.3984403799209	7.46317001443689	7.47507492683255	7.46360827910685	7.5648439163087	7.32432347877148	7.14860888529367
INHA_33038	1.93868056029158	1.27203159885618	1.68608190483601	2.35294968091096	1.14154795611757	1.39909192981431	1.803374597989	2.11453373806169	1.82350781909854	0.535620921699717	1.11032129926914	1.99526276594422	1.49349212538166	0.810203805054052	2.28222110071766	2.46553570782076	2.15174287742734	2.0555368020004	1.54004916973251	0.601779058043106	1.59004406395335	1.45667797515855	0.834873387663347	1.89250138332591	0.969908409385176	1.44739801058431	1.73424795370319	1.32117330500415	2.09541283582626	1.7375885511098	2.39164510235171	1.857501482996	1.49586458647605	2.55616236025648	0.971856894226738	1.77548562591056
RALGDS_9656	1.93868056029158	2.6567944413029	2.35580604520685	2.35294968091096	2.32785605587085	1.39909192981431	2.29672701257831	2.00996612507696	1.18250396268892	2.33516682202239	2.33807644579196	2.27509153929947	1.77438833857234	2.64943471796368	2.34811118230843	2.17572825955575	2.41950240354776	1.72906142844822	2.3895938204432	1.19784467509747	1.59004406395335	2.16655872278001	1.20549729399416	2.68382398721083	3.03392894495409	2.75642376240258	2.49930258458938	1.32117330500415	2.84463636496449	2.68880780469501	2.47878777587066	2.45888982050812	2.58638304018414	2.398140956321	2.07194962196553	2.13518851135006
CXCR4_8411	0.394885891276856	1.04352688347321	1.18099026141135	1.30298260500765	1.38307375357173	1.20782054183404	1.27683080369368	0.932301818248587	0.50917345039215	1.48453187090077	1.4533362779198	1.18909361149695	1.49349212538166	1.70503896781029	1.49491553551707	1.3264069505599	0.78657750107673	1.6344330738661	0.509959084950584	0.33204153324452	1.44538714967988	0.763753577311521	0.334835392698449	0	0.969908409385176	1.10530147942454	1.73424795370319	0.584543221761222	1.82621018365361	1.55858315553187	0.985649621139083	1.52313010443793	1.57144647178382	1.27723788243273	1.54731502398683	1.6324518747839
NCK1_9286	5.87321013921182	5.42950445426829	5.70071079998395	5.61853863373759	5.90935619579944	5.75623101440924	5.67702627465121	5.74637889847255	5.50587914986267	5.89344878180579	5.88134309860358	5.89379049672234	6.23732622528331	5.21591300703418	5.81342780964301	5.69381314963746	5.72344627534531	5.80015018602941	5.66132627488995	5.37057485525297	5.58811928945568	5.69896517292384	5.36562110828176	5.25076131722033	5.5986169257247	5.50240620017293	5.88695256366969	5.24670243548869	5.89624756899859	5.50337057343592	5.87853116583038	5.5346274342697	5.64814736148889	5.62070180962549	5.67216787127678	5.62378135072087
PRKAB2_33204	4.97908146741487	4.98989087472388	5.17665099998605	4.85201418314476	4.97986352759173	4.6758345107694	4.48193934336722	4.51093907093281	4.60157178404257	4.87394366717976	4.15417729717319	4.6623077879365	4.69011123326907	4.46576918666784	5.2755057660644	3.9138517093528	5.07917453860235	4.90901663699273	4.79247110417562	5.17775454420453	4.82204262690745	4.72647374490804	5.01560549034505	5.06838739964599	4.6694386537262	4.83968349756073	4.41695971889443	4.67121650131586	5.34502488635364	4.81961802053879	5.04526919015866	5.16426316468781	5.10954580396213	4.98696661313048	5.0463796554749	5.0788860568966
DENND2D_8461	6.79692950173568	6.77147067720935	6.94969309091832	6.85486183841322	6.80175546682647	6.89347846675106	6.90906946099852	6.69543664476816	6.51683771835963	6.66821504127684	6.59413529183173	6.93289123593551	6.88770896898292	6.83312879372201	6.91094271894138	6.76227568513081	6.82951970688822	6.90077131271069	6.51944911202136	6.68237399862634	6.6616647546979	6.69476405902241	6.87021270964165	6.6763417350907	6.36616272994632	6.74055423172967	6.83114782975274	6.57618380600664	7.1249226252034	6.70747328399303	6.50025023961107	6.58242745089617	6.83687869081067	6.76280640972026	6.62554253005347	6.51536142557607
C1QB_8168	5.80172631447197	5.33151321172062	5.43090434320305	5.22462446821197	4.8848991167305	5.10442253437366	4.84547459947969	5.40870739463235	5.2084758130271	4.58061952109344	4.72773638162952	4.80126133056039	4.43148256499086	5.55339143932106	5.17015230859582	4.46655054981234	5.44600556001425	5.12453283766326	5.00740727075582	5.07073149395036	5.60524534017952	5.50197427111367	4.96823297338808	5.28462428274551	4.55641909362687	4.47907588912235	4.66869393692992	5.2082291829245	5.40817295652111	5.38744964433746	4.3417979551518	5.48719256889566	4.81523077799231	5.33108467730144	4.76962722303588	4.94151308884504
NDRG2_32998	2.86725900791212	2.6567944413029	1.945412154941	1.86445054046267	1.93146026718015	2.30148600115506	2.49183993398131	1.6412728801518	2.13286518618104	2.45829248700194	1.96249093581612	1.43658437656909	2.54642749747903	1.3259149577573	3.48914859121077	1.58993814979756	2.94598993680234	2.78513927493588	2.3895938204432	1.94363164534005	2.55651534105171	2.37501571534355	2.57614392896044	3.04160933191851	2.85432596535841	2.15520357240513	3.1929375083345	2.90580021675798	3.17022162268067	2.68880780469501	2.7124843369329	2.88207063509555	3.02318977941929	3.12580003574062	2.27663178024392	2.80282318069894
TRIM54_32766	0	0.771891525710851	0	0	0.851293224875238	0	0	0	0	0	0	0	0	0	0	0	0.240307443668259	0	0	0	0	0	0.606410952918594	0	0	0	0	0.584543221761222	0	0.474180403389981	0	0	0	0	0	0
THRB_32521	7.10145240524794	7.12589261474981	7.13670836872338	7.20690162393054	7.41505529599626	6.94806551689634	7.11562804652337	7.19607288654695	7.11427573478215	6.8702167677551	7.03122942851401	7.11266686264104	7.02141855773678	6.9254471609587	7.3106385532543	7.05179482444208	7.32148895844076	7.24100483028694	7.12787273999955	7.0579206257034	7.1175778214113	7.24552352027857	6.790746876119	7.47030062353229	7.2524494000402	7.15610242934965	7.55710632812506	7.42501387039369	7.46793735962497	7.11636065832032	7.54621669991446	7.15289445869362	7.42592448521918	7.21194575328834	7.41380070904724	7.20341017540629
COL6A2_32304	4.0380058412807	4.05007978492353	4.15315975955662	4.28459155367616	4.34332379288364	4.14576090398972	3.92890194471516	4.4721038717375	3.58545516950179	3.66547388378568	4.2885797266396	3.5962377383773	4.16563108302036	4.07233237229124	4.51233549096058	3.59179960294337	3.75551370850521	3.76849469255467	3.61309075760416	3.17354255169688	3.94123072001061	4.31058488263559	3.786642504407	4.44612456969196	4.26420676315274	3.83203332247668	5.23462384688268	4.67121650131586	4.6230375740253	4.71662737466097	4.74481009804997	4.33028756554979	4.36236890857359	4.4826014035795	4.60840577204367	4.30319501615078
PPIC_9541	11.2732145448679	11.0934665747838	12.5737677152915	12.3134186934589	11.7648773710371	10.9566951729209	11.2132927201957	11.8982793715837	11.4911374747883	11.4889325226395	12.0247240970453	12.6220942161059	12.0838519917929	10.6484604902457	11.5582195102406	11.3778692127662	12.1588330145459	11.8942217511644	11.0627676195108	11.5165692548146	12.4126417137643	11.9769355683598	11.00516151066	12.0184946448687	11.2306590807942	12.297141382419	11.5688175908139	12.0496110573441	11.4985028358741	11.0420161837487	12.1379521520221	12.5648565219929	11.1764781438157	10.9689637340747	11.2852508536098	11.6611891399829
F11R_8586	9.90783486200223	9.85717308876572	9.92305901519176	9.85675722144398	9.83172035589996	9.94261436023097	9.71955383185711	9.87682557331133	9.72413212809942	9.88018194008252	9.82725989127413	9.73876163198371	9.93078068207464	9.70707042095872	9.80539112929159	9.89466981462838	9.9571569911096	9.99802573026444	9.82378270205535	10.113896083911	9.92881119032805	9.71103709803225	10.3447124723858	9.70360027519151	9.54102651747031	9.63465991509053	9.63183909677761	9.57711613525064	9.64402551532878	9.74917486577038	9.63178126894744	9.71722914519158	9.7014588933006	9.73055841182234	9.65975645922472	9.7700832165722
PVALB_32631	0	0	0	0	0.487546753349267	0	0	0	0	0	0	0	0	0.810203805054052	0	0	0.240307443668259	0	0	0	0	0	0	0	0	0	0	0	0	0	0.407880152541977	0	0.382267205686161	0	0	0
REG3B_9674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763753577311521	0	0	0	0.656010426181534	0	0	0	0	0	0	0.203757782800668	0	0	0.216074633090132
TUBB1_33036	0.394885891276856	1.46924396280982	1.18099026141135	1.12029066870472	1.14154795611757	1.39909192981431	1.803374597989	1.14475843525683	1.18250396268892	2.20054427570415	2.16247163616786	1.64777076351745	1.49349212538166	0.810203805054052	1.24114298938787	1.58993814979756	1.39572050727188	0.706107526996812	1.64156870948784	0	1.10360235501954	1.03340797541263	1.85293168161565	0	1.28574212861475	0.656010426181534	1.11338717928426	0.999371035856855	1.29565363779448	0.830464378168959	0	0	1.64326501121664	1.50107180665513	0.971856894226738	1.19695355303421
ISOC1_8919	7.4701276988227	7.6450331753757	7.29643560062431	7.70990136111448	7.65266741764102	7.51111191404548	7.79858048207375	7.78865829752152	7.4612265629006	7.75416931416276	7.69551246702011	7.76378314594153	7.77402036792458	7.73282554326563	7.64965213510777	7.92926731861127	7.35701249053214	7.39145121013137	7.40551506368076	7.6137632375427	7.47982853213511	7.45225493467354	7.5039238761493	8.09848968232358	7.86424391461966	7.94401718656722	7.95226586305374	7.9412614195938	7.97500767815314	7.89233230089668	7.60792608610579	8.05733198287538	7.92272689743665	8.02304226982281	8.03259650712493	7.6639099762816
CYP2C11_32593	5.49433324536824	6.13618502368449	7.27888279279852	5.72643383459255	5.72425660011013	6.48248022349135	6.87449265481502	7.41918738246457	5.59700283143548	5.65684667376828	5.66773039326745	5.89379049672234	4.85003369157623	6.37724602701532	7.67554820745112	5.27405039103934	5.65763174203239	6.68165795643775	5.61214924839015	6.29715515765344	6.8458527790229	6.7378519725352	5.03872091293219	7.44056950696792	6.29748519980752	7.00909690769667	8.30522569517365	6.91164157964998	7.5818749328688	6.72880191842569	6.92558631757647	6.9182064861071	6.29212052487793	6.97826613776189	6.13377245099619	6.7060337981876
LAMA3_8980	6.65540745912546	6.9388880910237	6.86203524051383	6.54604910367529	7.01857614250263	7.03709093150835	6.43861611143168	6.97432714464094	6.20547745118797	6.61627291117741	6.87618775050758	6.21707720803632	6.33790142019913	6.62862323879081	6.43410100923306	6.37368910936604	6.3190632617484	6.5932244980975	6.8803757805605	6.56108813803171	6.78703137227699	6.71886048080844	6.6211741389161	6.96444255955243	7.02178322956377	7.07217918805235	7.16523297766897	7.28415208514699	6.49363961960177	6.98070492647004	6.94484510404087	6.2257588138537	6.87466790638064	7.08153350347241	6.94735771481375	6.90586413479368
DHRS3_8468	7.81484004308307	7.90132621544908	7.85779263402878	7.9428266241059	7.78479219836835	8.04417145546969	7.77768195345054	7.90074240167442	7.78012809946539	7.65468178614271	7.69953980481648	7.80565644327376	7.93609985454222	7.91500371534643	7.85340055029306	7.78878295814371	7.69653172138395	7.62932551376225	7.85719315241807	8.19563186711948	7.77292604182991	7.91961001373293	7.87370707624466	7.92684175425374	7.83425454430227	7.78741103866137	7.79864987312222	7.82211459482489	7.97292059443541	8.08037135133375	7.79994864824848	8.23654993052285	7.83918162019166	8.01625798147489	7.92827581269218	7.91633316472205
LHPP_8998	5.72651505915689	5.71830720093277	5.60064536728868	5.84902458973503	5.48621231692622	5.70280946939891	5.86488467547573	5.90786862101204	5.75232899856069	6.06794384578867	5.97735187048388	6.14061099647191	6.43191979176155	5.97231696983518	5.60014182304546	5.90214980587182	5.28095897409517	5.25747828019308	5.4606441434699	5.51637011057279	5.49929994429481	5.62947962470095	5.57775497808174	5.41264677438156	5.8590655019323	6.05814295026526	5.62312058028389	5.78012439712057	5.92243952456925	5.84357389256623	5.82132593842594	6.42770563821734	5.66118023147242	5.89668198475903	5.81039607910098	5.61904637553676
RGS1_33288	1.93868056029158	1.7975420637717	1.36969227214725	1.97627900697278	1.58990415816966	1.71909465868537	1.27683080369368	1.32990649501302	1.98646260982805	2.45829248700194	1.11032129926914	0.890171416440512	1.49349212538166	2.95998008689544	2.34811118230843	1.81268531885701	2.09166548625292	1.72906142844822	2.06352833564914	1.49136769649928	1.44538714967988	1.78352311512201	1.20549729399416	2.20696989557065	1.28574212861475	1.10530147942454	1.11338717928426	1.99905645092807	2.09541283582626	1.7375885511098	1.56579676551096	1.32153079615531	1.95687111670963	2.01823606064544	1.9575767538999	2.23758906846024
PTGDR_33049	0	0.436965088468514	0	0	0.851293224875238	0	0	0.683063573372418	0	0.925340030925512	1.11032129926914	0	0	2.00498185945876	0.295499182888091	0.587452470296145	0.446244290503788	1.03726105332039	0.509959084950584	0.33204153324452	0.36426592331129	0	0.334835392698449	0	0	0	0.661535313795868	0	0	0	0.725496733169635	0.459251041867743	0.203757782800668	0	0.714495200664468	0.403963147133914
NIT1_9319	9.27018853313703	9.28449144787773	9.44189278408618	9.36086434228161	9.43575560421792	9.25753160962954	9.34962675616287	9.46817023760556	9.32972922302314	9.48433824769741	9.51055066474343	9.81659942082809	9.2321582582117	9.32855640943998	9.43798553633616	9.59709854651368	9.18729180767472	9.14812756382261	9.22452706988865	9.46237071105611	9.24634899900072	9.36287335874104	8.88982364067113	9.83367351093519	9.73528526541307	9.76064899203329	9.67457426058775	9.63446150005805	9.60749542446635	9.61170851466871	9.40304303537466	9.85848498326792	9.38403119520568	9.79242061222813	9.6396117482583	9.45110129115586
SLC25A4_9857	9.98067236897846	9.89732851527057	10.0301034809585	10.0079195231367	9.95196431792264	10.0251817707615	10.1883945359179	9.99710855247801	10.0906493751941	10.0863369041367	10.0921756318134	10.1096584956999	10.1949102328764	10.2121208743157	9.99760553671975	10.1354447273827	9.80616240728185	9.88150273696166	9.76488503156923	10.1125477278726	9.84027132915859	9.82087257704913	10.1514805049914	9.91159280771588	9.95255855989246	10.0526365311698	9.96478676209554	9.92281327865095	10.1420922178288	10.1274501455715	9.96553706534144	10.4343573314462	9.97045683171095	10.0814207670917	10.190733528661	10.0353765782932
MAD2L1_9171	5.34588186782978	5.14217207189073	5.77771557887847	5.36479434344565	5.40640218478605	5.28490800953131	5.10609436035533	5.34565297995262	5.28876866603356	5.49369402223438	5.58306645185451	5.33114019957723	5.43850128308828	5.43274937729221	5.41270193111302	5.622015097263	5.20501645099593	5.17583364918627	5.18605753621343	5.12523519930232	5.23897753783471	5.32490193643453	5.48823308739487	4.90382703354999	4.69636235768018	5.24206992183986	4.60113796471262	4.72670975122289	5.27898574020897	5.20162807330554	4.77955015560802	4.86354666169518	4.96288022490985	4.9589371075151	4.98930389993706	4.6757290444828
BBS10_32397	3.58728776529367	4.08056458206159	3.96108805072987	3.67118881472001	3.91380418629774	3.97601506493394	3.50044429312239	4.19046058574598	3.73050978564366	3.61343116514232	4.00595539996941	3.49066715026458	4.21348246781219	4.2542175343121	3.6014788510884	4.00699211495928	3.50219419916525	3.1354075375907	3.75577308692746	3.82766296222553	3.76955655170748	3.28151735330898	3.786642504407	4.11075610270218	4.03028838650656	3.94420055707819	3.95829759591777	3.95301931525847	3.95873312744185	4.29852517112705	3.91165339341581	3.81956363027534	3.73196907025572	4.04069977788877	4.29177739577837	3.86510530368911
XPNPEP1_10181	5.84977355331476	6.12891067699491	6.04330798254191	5.89243733375839	6.28157236969732	6.13126829794942	5.87366498161035	6.27801280073209	5.79694183917189	5.70737328298952	5.778486711578	5.58306163725944	5.97116875367633	5.95489862952167	6.27804651249483	5.97312232798697	6.18891540979165	6.12561445748521	6.40500420827825	6.00327823510807	6.35751454314772	6.64029117787978	5.62434065247447	6.99544592302932	6.95646371150386	6.78642176852281	7.07474046369283	7.03217440768287	6.69445088535819	7.04162944217804	7.06236328702878	6.44642859255711	6.72754519402762	7.15337502315038	7.02039887272329	6.6721496859202
MFAP5_32434	0.959411313558629	1.04352688347321	0	0.371254309347387	0.851293224875238	0	1.04774486673203	1.14475843525683	0	0	1.11032129926914	0	0.682782140206209	1.70503896781029	0.932997142732343	1.00373334466075	0	0.275561990230013	0.277395537363836	0.33204153324452	0.654850676944919	0.431838186898658	0.606410952918594	0.929231480653935	0.969908409385176	0	1.11338717928426	0	1.29565363779448	0.474180403389981	0.985649621139083	1.69998128681501	0.203757782800668	0.687218748843991	0.401034569855785	2.13518851135006
TNC_33066	4.74506402210617	3.39935501189462	3.63295585459921	3.73617520116242	2.63848239641826	3.60098520089945	3.50044429312239	2.99345219708981	4.09448213002739	3.11146877770023	2.49460734053768	3.91466395585729	4.54804181021816	2.81304707346016	4.84457479264718	2.17572825955575	3.88504438650139	4.72608616595078	2.70312895252984	2.99772995984401	1.95317765820388	3.51960943499041	3.44980867915341	3.19193401218877	3.19362794685927	3.08480397941412	4.99247601669322	2.16894649425469	4.4417535273141	3.83090230464993	2.91354977066828	4.21854185855879	3.51940406087743	2.78625590137398	3.68446147602263	3.44038059152285
LOC100911204_32805	0	0	0	0.371254309347387	0	0.408680404665989	0	0.683063573372418	0	0	0	0.512680145420146	0	0.810203805054052	0.540641448282127	0	0.240307443668259	0.275561990230013	0.509959084950584	0	0	0	0	0	0.564971339687612	0	0	0	0.447547969746432	0.830464378168959	0	1.08711228922474	0.54110124758775	0	0	0
S100A8_9774	4.24380686478182	4.11041852884792	4.01862369260888	3.60313645817211	3.41270144107672	3.29891025242594	3.71105648396472	3.24452745987765	4.29442377273491	3.5594406119215	3.09306860326669	2.96849089054605	3.95657493618728	5.40736132426663	3.6014788510884	3.70732451836409	3.56981451129304	3.81238142063357	4.04232547891587	3.53736191136579	3.91399978308211	4.06201851708049	4.10404111597117	2.46500973174881	3.19362794685927	3.50626487361142	2.49930258458938	3.39117909627411	3.33528487692868	3.66378463703945	3.517970727231	3.93011854613992	3.42067547651536	3.42798454896177	2.95038332597357	5.67942107080207
EXOSC7_8580	1.67981620479887	1.93735499770626	0.963838554747233	2.17687262023561	2.20743321209903	1.56794760071018	1.803374597989	2.11453373806169	1.4291811469531	1.48453187090077	1.4533362779198	1.43658437656909	1.14434970157259	1.70503896781029	1.60681460659968	0.587452470296145	1.06175281917575	1.81786319306888	1.64156870948784	1.35205817443876	1.95317765820388	1.03340797541263	1.20549729399416	1.89250138332591	2.64914160786522	1.72372308631728	2.49930258458938	2.58391407476081	1.82621018365361	2.59900226860758	2.63871305754194	1.08711228922474	2.06542740722286	2.55616236025648	2.53774762345104	1.70574063212382
FKBP5_8650	10.0551409440221	9.70772503893279	9.53479037400211	9.7861031906281	9.517962414814	9.57062492542891	10.0910506105213	9.46260905213556	9.67343805599777	9.26574767026715	10.1769452356035	8.43723403109096	9.72641373931876	10.4987376073504	9.9211953615829	10.0325894775052	9.61633171814761	9.2838906571487	9.38500697973303	9.73675149396417	9.97483431940044	9.43155532077502	9.53601532838208	9.9424149022343	9.34971841803484	9.59654541179727	9.29628412305906	9.36834104653976	9.73118936188601	9.94755159241825	9.48558021245453	10.087961013571	9.45559620220038	10.1522366991818	9.92335083443641	10.1328496862573
LOC680367_33329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.334835392698449	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR56_8744	9.09687347980175	9.14361437611398	9.16129040118914	9.2160274958423	9.28955605463389	9.28202287472573	9.20753809849628	9.25237219441054	9.05800754095154	9.10189794706597	9.0562928375064	8.9689266468594	9.12988752323557	9.03729313559433	8.85382639969989	9.11204229574708	9.22142148651651	8.94687507358994	9.20910646807272	8.93241198490293	9.11351037199736	9.14364618000289	8.82315687393644	9.13814518617906	9.1511688308231	8.95621407956174	9.16354099706975	9.09414112136955	8.97735270611963	9.27546070547493	9.32287509714436	8.65799720581578	9.03854087469045	9.00948911777228	9.01918605509059	8.89827884509718
RRS1_9755	6.66886234358137	6.98393414912148	6.90843358518965	6.84384625077996	6.78607311722569	6.86133275241887	7.09700327642815	6.67847866943516	6.85420223675704	6.94581747905643	6.81067411980304	6.87112779280755	6.87288553206994	6.98672577768099	6.90548208794219	7.03530605396051	6.87700952592314	6.91089994802477	6.75854945884511	6.54917691764742	6.82041299125704	6.86422151397373	6.61734052590661	7.1037437440403	6.5172549777428	6.65247809985357	6.56474659224072	6.39107420522486	6.88852062779049	6.86987623350726	6.61048653536828	6.5767735385575	6.62484818631274	6.71053078710875	6.78076314942781	6.39311366761306
LUM_32586	1.17591099693631	1.64271132826835	0.708109313128149	0.911063180528495	1.38307375357173	0	0.439107433521271	0.683063573372418	1.18250396268892	0.925340030925512	0.659439270773815	1.43658437656909	1.14434970157259	0	0.932997142732343	0.587452470296145	0.626423330282817	1.03726105332039	1.04266151289004	1.49136769649928	1.28459257961807	1.03340797541263	1.85293168161565	0.929231480653935	1.28574212861475	0.656010426181534	1.11338717928426	0.999371035856855	2.32219505674611	2.17061715922248	1.71683485598254	1.32153079615531	1.04394627906114	2.01823606064544	1.37977199180028	1.96651860846552
