ID	S2P1_D10	S2P1_B10	S2P1_C10	S2P1_E10	S2P1_A11	S2P1_G10	S2P1_F10	S2P1_H10	S2P1_C11	S2P1_B11	S2P1_E11	S2P1_D11	S2P1_H11	S2P1_G11	S2P1_A12	S2P1_F11	S2P1_D12	S2P1_C12	S2P1_E12	S2P1_B12	S2P1_H12	S2P1_G12	S2P1_F12	S2P2_D01	S2P2_F01	S2P2_E01	S2P2_G01	S2P2_H01	S2P2_D02	S2P2_G02	S2P2_E02	S2P2_F02	S2P2_H02	S2P2_A03	S2P2_B03	S2P2_C03
AMER1_32424	0.480934343438743	0.776373849406889	0	1.00219645882184	0.358000010315066	0.483777607507494	0.331561186657878	0.523041756354595	0.371051244286421	0	0.844953685625286	0.337896403627778	0.298144895560474	0.458730908833189	0	0	1.09832005344902	0	0	0.392262256087161	0	0	0.392532550197143	0.52729623753291	0.894421619959308	0.520702182475438	1.56877307517882	0.477955642633074	0.574681003721169	0.524753062281586	0.299635667837341	0.297574771926264	0.70691957599076	1.02136610733831	0.959913625006304	0.52719141394054
USP7_10142	6.6137316535014	6.56583898439946	6.42616041420088	6.54866313442144	6.0146327559005	6.31260888666632	6.55877496637869	6.81568866588762	5.73353023635825	5.97164960954533	5.95518591419362	6.12683082357276	5.94496291155556	6.09549871299683	6.39088439491529	6.44784801628401	6.85156895166025	5.56122562743855	6.85450425249903	5.73278796430261	6.92584904360772	6.81784373516652	6.88582932688267	6.8978270104992	6.77105268029218	6.89228241798286	6.13922021957616	6.73680466498189	7.09844035995124	6.50321441963291	6.86886500934309	6.98338069877214	7.12170170104935	6.76312329714199	6.89662519961773	6.66640971556643
TTK_32727	0.841002540457828	0	0.941489669173912	0	1.82164140476353	1.37495711217821	1.84146744452225	0.523041756354595	0.665929122269604	0.344454483076636	2.0651684407761	1.36931237610348	0	1.0861023288299	0.886726085343452	0.875878446577096	0.465034931215324	1.35002389618311	0.70516755790527	1.35741071984972	1.40292548648188	0	0.954633471175303	1.2164095194572	0	0	1.20852692340483	0	1.15274823946864	0.286104785080878	0.54761475889133	0.297574771926264	0.275926857923301	1.02136610733831	0.959913625006304	0.52719141394054
SGK2_32380	4.10614201352243	3.7898092042186	3.59049700041389	2.11885500119074	3.1965740081387	3.227496273549	3.59813860024552	3.03741721781777	3.29261186345522	2.90151360556183	3.24684516812223	3.23958054783154	2.7025459397538	3.52121476273964	3.97412313692385	4.14588144065436	3.76038869021115	2.94729991747595	3.86316349700341	3.13934593380815	3.85090372462719	3.30663455725688	3.91373270199265	3.64060554449576	4.14957300959309	3.76605943662105	3.52207130106373	3.76219965283499	4.58492411254257	4.14323974238218	3.82349585153796	4.38747695335538	2.78693244052523	3.89751555636789	3.01595257458617	3.4784258905884
IRAK3_8912	0	0.776373849406889	0.690348707109626	0.738723028665497	0.644590846124328	1.37495711217821	1.02396318971294	0.523041756354595	0.665929122269604	0.344454483076636	0.614290255574359	0.611478995509786	0	0.458730908833189	0	0	0.816150383504461	0.331354287601952	0.960141726908773	0.700350601667663	0.630521226648201	0.709577580988523	1.52415114172629	0.912612548651703	0.894421619959308	1.85116738119261	0.72727375570638	1.56746916796888	0.984550146304478	0.524753062281586	0.943609451873217	1.10123505303132	0.50745814224339	1.02136610733831	0.959913625006304	0.912452037338061
GNB2L1_8731	11.2876592952422	10.7824330377078	10.7598998126294	10.6838670056839	10.0783107155408	10.0443456576685	10.555792726205	11.0334980813802	10.5116031164662	10.0458017682722	10.1468706428065	10.5074822869491	10.0971416107785	10.2179607041702	10.6146415047698	10.7549198881379	11.5729221803172	10.4532296488737	11.1625575605019	10.3354379519893	11.3153801388514	11.1135753209556	11.3924822317622	11.2396188951498	11.5218280111898	11.4316818264069	10.6477929164689	11.7045822705872	11.4696613025072	11.0455672469881	11.2281566185424	11.3678028189597	11.601176959236	11.2918130121876	11.4055456775809	11.3541002682753
CENPQ_8290	0	0	0.690348707109626	0	0.644590846124328	0.483777607507494	0.600982104016332	0.727243176574275	0.665929122269604	0.344454483076636	0.844953685625286	0.611478995509786	0.545103186103076	0.458730908833189	1.27199876613978	0.354311153134448	1.09832005344902	0.331354287601952	0.960141726908773	0.700350601667663	0.630521226648201	0.709577580988523	1.1704269155274	1.68083214625015	0.894421619959308	0.520702182475438	1.56877307517882	0.836358284665969	1.30336831642485	0.286104785080878	0.54761475889133	0.75465635041066	0.275926857923301	0	0.959913625006304	0
RPIA_9725	3.02177293611233	2.74471284767205	2.31871532632566	3.0038416111918	2.5330686274337	2.80240159634448	2.74076267953193	3.07530842919043	2.35222974923147	1.88624108824928	2.65719345786337	2.05899111079975	2.84763287530843	2.35548307549849	2.53875194471436	2.4473148987756	2.82489254775188	1.8407408206584	2.5951866424374	1.93056640439824	3.28835669411549	3.2108919026155	2.79518901266005	3.01071011307464	3.83919370227862	3.45904164102182	1.85679887790448	3.38217582067399	3.36423821824993	2.59571943582618	3.06809867904941	3.01816643585764	3.65448634282853	2.62039888634288	3.17538793658974	3.53442305162004
SACM1L_9776	8.17112625363939	8.05426656963999	8.37670579218988	8.22354339132928	8.59250459628527	8.49806115824289	8.29767969059221	7.97754339225889	8.62103289203232	8.42182320432448	8.58686384290728	8.42219257761318	8.39497775819447	8.53756401636522	8.55336501304378	8.53512152244483	8.15927966131268	8.69566903277408	8.24733650048023	8.73553637655982	8.00547862055016	8.40781306170478	8.33013625366617	8.27340740532411	8.24060743693748	8.19304427787979	8.37802132012021	8.01926699886017	8.19183306370255	8.39487332195074	8.07639383776417	8.05426508826148	8.34129102234055	8.21220024351877	8.25878967958372	8.39906544403831
ETFDH_8575	6.88400667075365	7.22518858572046	7.45606779551985	7.47197036636653	7.76731651875064	7.94027194133753	8.02605991943429	7.54639862634167	8.41580658269867	8.3580387425149	8.53206242179585	8.40544658171655	8.62879999482398	8.40204605642616	8.33306011370714	8.2617854859339	7.94219718841156	8.94427636198185	8.421880516193	8.6165474300264	8.30955670043555	8.36397326521499	8.42637888077146	8.22103647689819	8.1692272653645	8.01541189945196	7.75493117435066	7.61622551794642	7.9816791834392	8.28045799396781	8.00040044289429	8.10075378244773	7.93334431744858	7.63466082416123	7.53749266790356	7.68734935023831
VAPB_10147	5.22494888076178	5.65938273183378	6.10456567542494	5.8372026976864	6.33963648716963	6.8397598804796	6.41329015668326	4.87793143734115	6.68332197070097	6.79474967702632	6.67409760710415	6.0656172053808	6.3130702937275	6.69962646318622	6.39574140792219	6.25098549192819	5.35532753183175	7.57570960713902	6.65689588396184	7.08723283088576	5.68446607719263	6.36319962489164	6.40070458421568	5.78844442723588	5.69133891419727	6.05815748148566	5.80896803888545	4.96546970324199	6.0462138116114	6.43170119688606	5.76347926667579	5.78298682562209	6.00520929698092	5.93653542196997	5.97522135012354	6.00180887519327
BAG3_8129	4.20229851436581	4.46127974640159	3.79567798176501	4.1470994220884	3.68136078925549	4.14835016411311	3.79895445871092	4.17331047063958	3.82764315658668	3.0498244353207	3.80784078826898	3.62623241125399	3.8160931895663	3.92833512905752	4.14539358211559	3.844184988682	3.76038869021115	3.32722559228031	4.40399625924327	3.85153337780789	5.03523697547237	4.32623220893843	4.00084687875552	4.84785745026997	4.49003176678769	4.13066957752457	2.78650638073941	3.38217582067399	4.23735003573076	3.68308526147488	4.08129825622132	4.83234248945885	3.83578434433455	4.46673952462166	4.208367308042	4.47078446288195
CES1D_32914	6.74191809193134	7.69600420759037	7.56293634804936	7.16758934880508	7.12193891996832	6.34831920882578	6.3415597986104	7.33620124608472	7.24837218768484	6.79824959687495	7.06000173584298	7.05766775095251	6.1593797624097	7.12027552247291	7.3944469830715	7.27298453370128	7.63780405708496	6.94701051572114	7.49449580999482	6.3340444430025	7.92316568242033	8.22996364704227	7.84678142886532	8.3059538493183	8.43034899681216	8.1866017534552	6.36252178395869	7.57224162102536	7.36358237967444	7.48467828907975	6.84878071507459	7.81548539452941	7.15195050339973	7.34593654719121	6.8560021754201	6.6974010248241
ABL1_7952	4.69631529882136	4.14985102583772	4.64000000805759	4.252086394341	3.887598254922	4.35907304040769	4.25445841164643	4.65835363491436	4.28374229279914	3.88295705986469	4.18991573738137	3.9308571174702	3.88496329085182	3.963378026956	4.21299671931902	4.09977933671591	4.68497580749592	4.25350328837702	4.52742634483303	3.91267300662229	4.65061897342114	3.56077961079278	3.94335908970204	4.44212114096892	4.14957300959309	4.61301770233285	3.03748504137324	4.66400812793449	4.18008292105528	4.32789555297241	4.06148944676694	4.28948042018144	4.31972289986618	4.21002114989255	4.05273684933784	4.22070432976895
LSM6_32830	4.93892293762913	5.53182099645568	4.65764591777645	5.13354736426579	4.1617970879095	4.46696811877134	4.91630003643026	5.37228398105274	4.23962617450766	4.46168062318416	4.68270921974495	4.659920847941	4.48215765204829	5.01987605223806	5.15076284462744	5.16176197960788	5.65665655431901	3.9977663277913	5.86691772823175	5.01100272663947	5.97586024657893	5.87810231727361	5.99665631906468	6.14391689202267	5.94368573566797	6.31600551684019	4.69539780556124	5.90485251982761	6.1836750536099	5.39291029061285	5.86981102763244	5.8360188990933	5.75231230025039	5.91207036263055	5.59274619235782	5.63003565010196
PRCP_9557	1.57445819425276	3.40912950974619	2.40482535557579	2.22584249970978	0.644590846124328	2.31730552050991	1.61682577827016	1.67125207714749	0	1.65872168717593	0.614290255574359	0.841358895331585	1.38235541764893	0.458730908833189	1.5757686752316	0	1.53692515532787	0.331354287601952	2.05369178194825	0.954084195220224	2.18992174523631	2.74801612629854	1.93140377563936	2.31354506776761	2.28240727529884	3.21076501104795	0.72727375570638	2.05037954172104	1.88417379500179	0.524753062281586	2.08122699726874	1.61432771612229	1.53453243687384	1.02136610733831	1.27368903089014	1.2162144675927
NFKB2_9306	1.75441015124104	1.65005731721724	1.65437012629836	1.5878903699914	1.26797897541858	0.845430638450797	0.827919071851812	1.67125207714749	0.665929122269604	1.38847876161801	0.614290255574359	1.36931237610348	0.755901992710314	1.0861023288299	1.27199876613978	1.69019374558768	1.33422678148167	1.19595829265986	1.81612290075071	1.52341084226826	2.42894465014343	2.87838247905282	0.954633471175303	2.17944902074937	2.28240727529884	2.015273977867	0.72727375570638	2.05037954172104	1.43973929426071	1.21167382533826	1.5092744254677	1.81551068563992	1.81936587289675	1.61338090016323	1.74974173425789	2.435951074341
RBKS_9663	5.45054823336184	6.34958998404761	6.16750424948307	6.07041335112976	6.00833415742157	6.19984685726115	6.21681025197905	5.82566290374378	6.4707835685695	6.37937132788692	6.52407950351225	6.19077421029755	6.43674080160065	6.63589080805646	6.29014361981999	6.30277623045406	5.63473553187933	6.81759722092728	6.12972757667736	6.4775291522482	6.28561400964702	6.06767793962714	6.23091172485599	6.34523790794021	6.49700407805696	6.12257392888773	6.32762335625474	5.47888514379995	6.39974965562861	6.42435097459727	6.27866757516383	6.34299542472609	6.35643140819229	6.36382586313305	6.3205505929446	6.47936296575827
CCP110_8230	2.70908358341265	1.65005731721724	2.63603867541277	3.0038416111918	2.30540764825351	2.19711193519313	1.73351456329442	2.48241167989948	2.07937591121518	1.98782246294609	2.0651684407761	2.05899111079975	2.07514680394852	1.85611974142486	2.46672347300342	1.56004251575956	2.9003283917415	1.94115629426381	2.80491533311046	2.24774458420863	2.56879044771281	1.82427943485774	2.72868746033034	2.75187789675985	2.97653156138953	3.14139359013902	1.20852692340483	2.78482428541768	2.7807672745968	2.42944807212006	2.70929175394496	2.42020060756462	2.91340122155336	2.20302584950421	2.25724412451848	2.65385140034654
STK3_33031	0	0	0	0	0	0	0	0.285095457113883	0	0	0.33959619230029	0.337896403627778	0	0	0.359511976188536	0	0.465034931215324	0	0	0	0.630521226648201	0.709577580988523	0	0.52729623753291	0	0	0	0.477955642633074	0.574681003721169	0.286104785080878	0.54761475889133	0	0.275926857923301	0.599241672989011	0.558362389051429	0.52719141394054
GFPT2_32470	1.91438493341114	1.2783658769595	1.50640924900314	1.87766286271341	1.57120863262648	0.845430638450797	1.35063652663442	1.33881584152073	0.9106441069218	0.344454483076636	0.614290255574359	0.337896403627778	0.545103186103076	0.458730908833189	0.886726085343452	0.354311153134448	1.09832005344902	1.48921273774809	0.960141726908773	1.35741071984972	1.40292548648188	1.82427943485774	1.93140377563936	1.2164095194572	0.515442249240608	2.41860379379542	0	2.05037954172104	1.15274823946864	1.77094749629711	1.10713058197627	3.05839435486102	1.30766277008354	0	0	3.35945647908407
ERO1L_8573	6.67646058734596	6.66037048769626	6.83957667838075	6.79876595884178	7.32564482755277	7.5986171279317	7.10517560368257	6.46947648623863	7.19738921376939	7.28845436125538	7.16778411741366	7.1355515546194	7.12335681773529	7.66366573611028	7.07223596202745	7.21198949679187	6.75326446184587	7.3613889256459	7.0421442310735	7.38832517266392	6.72745471672724	7.21330307148541	6.94926323919374	6.8978270104992	7.0441409494346	6.83301491714501	6.90263921865686	6.46261910685365	6.98876578882039	7.46152511533208	6.71886520917462	6.7392184815637	7.67670083916375	7.20703598650462	7.43089246736996	7.11049492678657
MAPK12_9186	2.18929488592359	2.89052125437123	2.83526421334292	2.32544082565263	2.03496478766456	2.80240159634448	2.62468284132223	2.1685952291922	3.20355455346638	2.79342931550505	2.71665065747006	2.52366784894849	2.80087321895262	2.80515154424961	2.73548675292432	2.4473148987756	2.66104514411369	2.89817890286222	2.51790682154056	2.42607615287202	2.42894465014343	2.06233800694768	2.42700005771616	2.54929512960713	2.00217171019654	0.520702182475438	2.642484843877	2.30091049703556	1.67900327752252	2.59571943582618	2.08122699726874	2.07281640053443	1.63585512533802	2.94372649106936	2.92910053897601	2.17918219615121
WDR12_10166	4.76089785976032	4.26129905993232	4.05733540423324	4.64807044150577	4.1617970879095	4.33078956263228	4.36712302977843	4.56821771395642	4.09855580437586	4.35164935563337	3.98755118693334	4.2235867794761	4.22313684145476	4.35510658759177	4.67921482450163	4.74893772469181	5.07511185324246	3.71535680643168	4.92174723135521	4.13420780063406	5.75205239267277	5.35844863353947	5.20789319193764	5.33160072301019	5.52639397317644	5.68425176261661	4.83447484623587	5.34588011757239	5.40428719301171	5.4876384674395	5.44206010360271	5.45408752032606	5.83985993225498	5.46771266666022	5.5203181442639	5.31537214426632
TTN_32883	0	0	0	0	0	0	0	0.285095457113883	0	0.622313418883296	0.33959619230029	0	0.298144895560474	0	0	0	0	0	0.395246007156126	0	0	0.709577580988523	0	0	0.515442249240608	0	0	0	0	0	0	0	0	0	0	0
TMEM97_10047	4.69631529882136	4.59494629141747	4.03049831688372	4.37341129659108	3.36378529044205	4.08202297872315	3.12948596266868	4.5140646993915	3.56704768815236	3.93475731123092	3.28662656941938	3.62623241125399	3.55942212289557	3.89241980815245	4.07446622728483	4.31683384145153	4.52734218761255	2.62383836775251	4.50757413873403	3.28519427186058	4.75680447505439	4.88702000394722	4.64832571427387	4.8255816499908	4.81014652090649	4.61301770233285	3.25120411667397	4.59534556190043	5.17923491627715	4.14323974238218	4.48976895832036	4.96523500754356	4.88040044908918	4.56416369477877	4.70307998143012	4.3511563101963
FV1_8669	2.87388325611697	2.07302897287892	2.02445001383706	2.74069758687922	1.26797897541858	1.58111138470185	1.48986173054965	2.69204149493397	1.61025787061737	1.38847876161801	1.64303368139472	1.36931237610348	1.50411125715094	1.52188577916241	1.70661214483557	1.41697497145057	2.26408831437174	1.8407408206584	2.51790682154056	0.954084195220224	2.35358627529241	3.10834090316711	2.15044692353889	2.75187789675985	2.89559032557384	2.015273977867	1.56877307517882	2.61022582928652	2.22345679787776	2.30689966298306	1.25399003281047	2.14930757386521	2.74218645180703	2.62039888634288	3.01595257458617	2.17918219615121
PAFAH1B3_9414	0.480934343438743	1.2783658769595	0.386078933642559	0.416136146694845	0.644590846124328	0.483777607507494	0.331561186657878	0.523041756354595	0.665929122269604	0.344454483076636	1.04377105001399	0	0	1.0861023288299	0.359511976188536	0	0.465034931215324	0.331354287601952	0.395246007156126	0	0.349435604053417	0	0	0.912612548651703	0	0	0	0.477955642633074	0.315767993490869	0	0.54761475889133	0.544142202422635	0.882124011207377	0	0	0
ALDH1A1_8022	9.13348171155352	8.94081395944604	9.08202444916407	9.71059253038017	10.4764731320668	10.4990424380023	10.9810171852741	11.0331972873248	11.8286402213786	11.5953153320773	11.3965488967929	11.732631258234	11.6595831757471	11.2342665208472	11.8627626473221	12.0078841186328	12.2171914173118	11.9504909107213	12.026822742685	11.9438855646828	12.2758502484087	12.1520310393261	12.4969923344283	12.2479836188873	12.1418059646383	12.3778777369935	12.115097430923	11.9140735827171	11.8781780351248	11.9257033990163	12.280615035601	11.9677620000118	11.8121460474152	11.6844590111658	11.7326862940035	11.3686137756649
NFIA_9302	9.37870099786528	8.98003671129543	9.14045218617977	9.24993506431762	8.85016924067413	9.14041647811541	9.0691189181694	9.2786286276855	9.21584556411074	8.97555194655775	9.13390045687064	9.16810356372537	9.14629279362407	9.02188113058708	9.0883756435358	9.21754754385862	9.56150932028728	9.25712096180524	9.23140834040779	8.86395492765319	9.29726099936157	9.24729997306907	9.3748546140168	9.36384444603469	9.39367370994245	9.27296191759736	8.8935673011503	9.51636041104366	9.43760141380148	9.30639989606414	9.27634676438892	9.22835238141279	9.23340424424326	9.14694321351426	9.06093661838943	9.07340902850595
EIF4EBP1_8550	5.04646604710008	4.79341543157085	4.62213559211207	4.72304137701327	3.887598254922	4.3868126762774	5.02332955118611	5.48214407777731	4.32654931768338	4.21168212451591	3.96320866518766	4.86980331736109	4.4216305784242	4.27368627604311	5.40315884226045	5.3799936764863	6.18757568929988	4.32957926927002	6.12972757667736	4.92458841837009	6.06714320491774	5.90893887470356	6.18204313152603	5.99218024288666	5.99315599891003	6.42218930502017	4.36913366899948	6.20285261314896	6.16903259216671	5.30759184044189	5.85262443441826	5.91482343356999	6.17894575985733	5.5333442438135	6.05941895415341	5.81096018227233
MKI67_9232	2.52300157145772	2.1903309694521	1.91131989258554	1.5878903699914	3.54875983433802	2.31730552050991	2.89905168747868	1.76697660105981	2.77944829314625	2.67658696580839	3.43561357261259	2.92558333450969	1.50411125715094	3.02011354829451	2.31088845262238	1.69019374558768	2.66104514411369	3.04079243103606	2.43625194675765	2.91866216503304	3.85090372462719	3.10834090316711	3.41867133739573	2.31354506776761	2.14908309929407	2.91069432993603	3.43730979367097	2.61022582928652	2.92717578906684	1.77094749629711	2.54782105089548	2.42020060756462	1.0383367854621	2.49423141434672	0.959913625006304	1.46701009918315
C2CD2L_8174	6.28819636456	5.82272984270024	5.51721791660909	5.4527497040818	4.70413416844403	4.92986848479886	5.0347460150569	5.79760241284197	4.97740203645127	4.35164935563337	4.7122229126047	4.56659970532369	4.5544114435444	4.88015933992545	4.66319070978342	4.99546779467016	5.16961524049072	4.15239472351528	5.72799001185762	4.32620932334326	5.51324194958304	5.54669127349184	5.44382605589727	5.61746294903532	5.49925664946658	5.31049092107274	4.80094220125176	5.64662587604253	5.66302671499249	5.02615761247646	5.15481939206419	5.53472017623734	5.04602380068492	5.2111837427393	4.85215899476943	4.86946381388884
PVR_9625	3.93010344375341	1.65005731721724	2.70554924005686	3.2263123263426	1.82164140476353	2.80240159634448	1.94190183508026	2.642419982776	2.07937591121518	2.08271947940988	2.59518015197893	1.9645966604139	1.90871616527142	2.12730012841085	2.39090903693301	2.37173328674777	2.47617668752442	2.68303887819496	2.34969676196017	1.16979627588032	2.92172014056388	2.44553512125661	3.03421602240217	2.75187789675985	2.00217171019654	2.91069432993603	2.0967809070535	1.74700575844043	2.36721979190452	2.87989509863516	2.42917066074894	3.17275618952016	3.36091971683335	3.03718556089575	2.39324331977829	4.28740429094943
PIK3CA_9482	1.91438493341114	0.439793516715905	1.50640924900314	2.11885500119074	1.42754588936438	1.37495711217821	0.827919071851812	1.76697660105981	0.371051244286421	0.855202295542202	0.614290255574359	0	0.545103186103076	1.85611974142486	1.27199876613978	1.25814213735462	1.09832005344902	0.600638779149278	1.53156961366193	1.16979627588032	2.00528613119019	1.18310563228061	1.93140377563936	1.2164095194572	2.00217171019654	2.16260539292581	1.56877307517882	1.56746916796888	2.29712828275256	1.46192099289771	1.82341064993025	2.14930757386521	1.7305263540665	1.02136610733831	0	1.68059653294077
RBP3_32447	0	0.776373849406889	0	0	0	0	0	0.523041756354595	0	0.344454483076636	0.33959619230029	0	0	0.458730908833189	0	0.354311153134448	0.816150383504461	0	0	0.392262256087161	0	0	0	0	0	0	0	0	0	0.286104785080878	0	0	0	0	0.558362389051429	0
KRT8_8978	7.48733285954074	6.76808219995996	6.71026674852161	6.42500046390625	6.60053656531438	6.1277010961102	7.04716948409085	7.80363854480549	6.51309305832234	5.83520472635212	6.38897365176275	6.68468077172922	6.55769060059683	6.26658910830095	7.2109707916429	6.82254079967858	7.76433813143502	6.41229403579986	7.19270694951676	6.20556467459217	7.71122824257513	7.71002581874098	7.93422144604877	7.67216931842981	7.89249529674066	7.98850432557582	6.77892192449349	7.99947500492305	8.04986655849086	7.61629778713711	7.63031698255759	8.48526345321459	8.0674801476254	8.20969313545035	7.85566085189448	9.23843418214596
LOC681410_33126	0	0.439793516715905	0.386078933642559	0	0	0	0	0	0	0	0.33959619230029	0.337896403627778	0	0	0.359511976188536	0	0	0	0	0.392262256087161	0	0	0.392532550197143	0	0	0	0	0	0	0	0	0	0	0	0	0
VPS72_10160	5.51437917397728	5.31646110114082	5.57407686841381	5.5173631816549	5.70763311775106	5.60904751009812	5.25572386562904	4.93056085764407	5.7094726713014	5.54979347286675	5.63135553828003	5.45133636715485	5.22883460953361	5.66636462794754	5.26133977353482	5.56102845552862	4.99133647764166	5.71805421809233	5.49580324295318	5.62730685757426	5.26852827720872	5.35844863353947	5.32506132540681	5.19925136962617	5.09027266808691	5.27853647827648	4.99135693408643	4.96546970324199	5.18894437811891	5.51557701742338	5.04814299224761	5.10623005036793	5.30637966943358	5.17050855430168	5.34689039349523	5.55079534805413
SOD1_33183	11.2353485462086	11.6796252690699	11.1205534503623	11.1026390336998	10.4673177659582	10.8773239910559	11.2728734010526	11.5812117389132	10.6914962904165	10.9145532364785	10.8903373019417	11.0319250360756	10.9178223339054	11.3206256011304	11.4032159339958	11.5235526431425	11.8904620376175	10.7006869553375	11.9917494643819	11.0944646668572	12.0756068003106	11.5796583197623	12.0897948465059	12.0312132519406	12.0037996077242	12.2044478773086	11.0695161363698	11.9294090453394	12.106571614689	11.4584488360064	12.0740800480042	12.045576182901	11.8023884648288	11.9131592390288	11.7969462740883	11.742808924101
ACACA_32532	7.20348975927331	6.89014702365934	6.98993264881685	6.32023886932034	6.27813789285208	6.14404816057164	6.2612240603152	6.72324636033798	6.39738786567942	6.1791678883621	6.26001949606037	6.62034670768063	6.0734672138041	6.55778916510418	6.9254596929345	6.88842995885055	8.06202207346865	6.89161876237994	7.52690759857641	7.03319305620784	7.97280005704125	7.94389517979914	7.50074421758777	8.15110215931136	8.5656747972873	7.79314092292185	7.20142044020326	7.87947842001549	8.10987407619312	7.31620112690568	7.91467047273699	8.32754822222752	7.79369264757657	7.83989403384585	7.96339246418436	7.90741678370258
GULO_8772	9.39065572846084	10.1445174075282	10.1817195278769	9.74585144485848	10.3445643534186	10.2352540245825	10.3682988333618	9.19719838148473	10.1494395576796	10.1532240663658	10.2266892029511	9.89902330467005	9.79595387727286	10.2337444254549	9.78964197616307	9.91648360511202	8.89153178750442	10.2415523998812	9.56431269099308	10.0912038844458	9.08068556200137	9.64543230193192	9.46186980087951	9.09950834423582	9.18705684025618	9.16677171749126	9.45073958418301	8.51058133066223	9.09311063718457	9.36324177631222	8.90266031981331	9.09086898813408	8.84435808168795	8.95671888963039	9.10617706342571	8.86537013303028
LOC100362324_9030	6.33843767823593	5.72889697085844	5.99083457392089	6.51741117208805	6.46911278248698	6.41045145074797	6.09122030134984	5.94814445769388	6.42227029647707	6.18452692484689	6.2499926582606	6.21147400952792	6.10748818477485	6.45072906523626	6.48504743803323	6.29256575277757	6.11817571091145	6.64968236860971	6.37405564014948	6.58002927498351	6.49297770380301	6.48075315190818	6.32394680081529	6.23123865459694	6.41950778680714	6.2598314193735	5.9835234606038	5.63527012952917	6.30023998262244	6.48213018294187	5.92566452346519	6.18390250581159	6.64476045097265	6.12926836105486	6.42739513022255	6.40621315060382
CBR3_8209	0	1.47614881454046	1.78855793742831	2.41860504865522	1.26797897541858	1.58111138470185	1.61682577827016	1.8567429706692	1.61025787061737	0.855202295542202	0.614290255574359	1.03959419041163	0.755901992710314	1.52188577916241	1.27199876613978	1.41697497145057	1.53692515532787	0.600638779149278	1.53156961366193	1.80718941565391	1.06780969547008	1.53902262840655	1.67304532811597	0.912612548651703	0.894421619959308	1.45344561322652	0	1.12320661467243	0.574681003721169	0.524753062281586	1.72610552258857	0.75465635041066	1.53453243687384	1.61338090016323	2.10707752713979	1.2162144675927
RPS5_9747	9.93988061084446	10.233053926486	10.4083928678464	10.5279485572207	10.8098463578513	10.8613468323935	10.7760655837636	10.079899908639	10.9753436486948	10.6880468025212	10.9815950909226	10.8079190522834	11.0425490160577	11.2263991006371	10.8626018952212	10.9879111906821	10.425433444245	11.2847633871763	10.7152372777941	11.0857801845113	10.7016349618582	10.9494596291576	10.9136986487284	10.8051695626201	11.00067781572	10.9616813805542	11.0695161363698	10.4962793975636	11.1155155754095	11.7334366085777	11.0145832711391	11.1280984753016	11.836463011304	11.4757299088381	11.8199474112098	11.6630233528453
IGF2BP2_8878	1.91438493341114	0.776373849406889	0.690348707109626	2.32544082565263	1.08854308882947	0	1.02396318971294	1.56872187953883	1.11980732622098	1.38847876161801	0.844953685625286	1.36931237610348	0.755901992710314	1.52188577916241	1.4318641149021	1.8095689636875	2.47617668752442	0.82747902771153	1.81612290075071	0	2.18992174523631	2.06233800694768	2.04507850437173	1.68083214625015	1.65405111360818	2.16260539292581	1.20852692340483	1.36237148798645	1.88417379500179	2.30689966298306	2.2306139669439	1.50213319985468	1.90305064462322	2.20302584950421	2.25724412451848	2.17918219615121
SLC35A3_9869	7.76170677580831	8.19250748606888	8.45574120412724	8.36924049369495	8.78441915094786	8.93263469389172	8.51296896571823	7.78803520063042	9.00307608528249	8.82926593197665	8.91816823315419	8.56374784868073	8.58116951213465	8.90056311685741	8.28935952532047	8.30306003355581	7.54389159632029	9.06602940236903	8.08434754422047	8.59105746579478	7.66131954660333	8.00938855692253	7.88545163228208	7.75701070346586	7.55965926104524	7.76170223046995	8.06143136955668	7.27945348909696	7.78285380432264	8.30567953602123	7.68636176656154	7.45955033579002	7.85670569719493	7.98476496323311	7.75193837940401	8.02691198774681
DDX10_8452	6.07614726152655	5.94461791115433	6.00468949206937	6.10586377498504	5.67619213798926	5.79651647890613	5.79485747362503	5.80325834315739	5.91278309908411	5.65391288985724	5.96747638480245	5.81141138927789	5.52338069098293	5.78863842208476	6.23158327834834	6.05953939012245	6.42321211896223	5.71096036818995	6.23005398431051	6.19944378337948	6.47974789722328	6.50113428213372	6.51363389291564	6.00214595756943	6.34525144407751	6.43674000894479	5.62957731377313	6.08258916777297	6.13929414743189	6.03796150790857	6.12491527417931	6.11405070467445	6.61093933372097	6.28027135147216	6.51945650498039	6.01170618510675
POLR1E_9523	2.52300157145772	2.74471284767205	3.30717578660862	3.37319917364658	4.04357516476492	3.69510466202367	2.99568492000399	2.53774320499605	3.9421812221908	3.95997626842212	3.60251616516949	3.39243340030217	3.76828272085666	4.21673573885151	4.02516689579554	3.22515944287561	3.58858542022992	4.92761708572122	2.98798912646098	3.65083842317839	3.02247696032999	3.63643368740464	3.91373270199265	3.58864164991934	4.40485654173418	3.62070217455635	3.67797489394743	3.01253932560738	3.49522319281183	4.79493180343389	3.64865839085068	3.6906384046445	4.68146549779586	3.99391722894493	4.34883190737096	4.55441498131896
