ID	S1P1_F01	S1P1_E01	S1P1_D01	S1P1_G01	S1P1_E02	S1P1_H01	S1P1_D02	S1P1_F02	S1P1_A03	S1P1_H02	S1P1_G02	S1P1_B03	S1P1_E03	S1P1_C03	S1P1_D03	S1P1_H03	S1P1_F03	S1P1_A04	S1P1_G03	S1P1_B04	S1P1_C04	S1P1_E04	S1P1_D04	S1P1_H04	S1P1_F04	S1P1_A05	S1P1_G04	S1P1_D05	S1P1_C05	S1P1_E05	S1P1_B05	S1P1_G05	S1P1_F05	S1P1_H05	S1P1_C06	S1P1_D06	S1P1_B06	S1P1_E06
SSBP2_9944	1.32928259337514	1.79995292368411	1.6472866063028	2.37108134583656	1.40261847039901	0.838002276858598	2.17962909664902	1.85542170589302	0.75076049785899	1.36429660194508	2.10472082427249	2.0005653603561	1.58317513457217	1.73369943119121	0.645544835385158	3.1251694323328	0.973830472277821	1.75155296858718	2.58916360898132	1.41945480445505	1.01012783492351	2.12009709602121	2.12228399652369	2.55263316070907	0.924226552449771	2.55982828610884	2.08798668783814	1.79309683415925	2.19159197626483	2.527706696196	0.967209946101758	2.25428122036086	2.357797243359	2.41096186595402	3.28951710387106	2.57622020292957	3.03733861109759	3.08493499206409
CML1_33145	0.462779220901886	0	0	0.605646917364642	0.349329407186256	0.336311249552781	0.287647425929446	0.284768288191702	0.227334328610593	0	0.378627151993302	1.00037693151991	1.22086052882314	0.73510012085381	1.08994546021723	0.515179020971502	0.716068085624324	1.07361269238804	0.935287935212918	0	0.26641825676089	0.504268512011669	0.817404974387431	0.57211756939127	0.924226552449771	1.23885054039058	1.53442705669463	0.962215849434376	0	0.271713708905888	0.56318547974104	0	0.498339852774755	0.248233205905304	0.292867775401556	0.63368970650027	0.710309050805839	1.08594666330766
RPA2_9722	3.58106588896166	3.4500042848775	3.60825416273638	3.30279218218443	3.8227790425339	3.97281811608937	3.56215206676307	3.3761830347137	3.76866841602506	4.15944558249802	4.39964793236083	3.58565346663028	3.50005529736499	3.31772738272894	3.47999866708286	3.4982655903949	3.41149185191876	3.43088216163538	3.57860872856215	3.35214303281882	3.18788117906803	4.09664593142209	3.46747255094812	3.52922829124259	3.34003197120279	3.0130229883499	3.86275862233479	3.4662329666551	2.48993641948427	3.42496601670573	2.8965873134025	3.58480007437092	4.3499027129434	3.21117926513238	3.56114357637549	3.40051308827316	3.71005555584491	4.01412022471071
ENOPH1_8559	0.462779220901886	0	1.22204693749045	1.03091646770791	0.865447712943412	2.30388760717002	1.46737618101083	0.905241796116659	1.60788126680556	2.05276903307848	1.7658880992633	1.00037693151991	1.87251915407775	0.73510012085381	0.645544835385158	1.19378083458371	1.96056551685648	1.53294858209748	1.49801823141492	1.56266239044547	2.60180294101707	2.12009709602121	1.24611619225052	1.20030201177485	0.805750994235922	0.860813857064981	1.89127123724801	1.62585961728178	1.42174978903304	1.41030202673915	0.967209946101758	0.958093836162608	2.41472137498617	1.08848755468901	1.08771078513077	1.76126592795307	1.43104105479996	2.30149627712831
DYRK3_8508	0	0	0	0	0	0	0	0	0	0.292698925245844	0	0	0	0	0	0	0	0.395751368560256	0	0	0.26641825676089	0	0	0	0	0	0	0.250549318725975	0	0	0	0	0.868034205951414	0	0	0	0.277451029043822	0
ABL1_7952	3.58106588896166	4.06349385153951	4.04090871186794	4.48466006244013	4.61831360167984	5.36338944307418	4.13328506515911	4.18895097885626	5.48742731605201	5.57849716132751	4.3789881196881	4.05960223886748	4.11295019656899	4.29325006643817	3.74580298194329	4.37447529290522	4.59318410804895	4.79027924750502	4.6539321743795	3.98134635695704	4.28217510967531	4.7517340742857	4.48172090138212	4.26080008482956	4.20980415567152	4.06843077782492	4.503155119049	4.04894412027604	3.91288776566837	4.54732816358646	3.82089581737394	4.14201285347052	4.51520262367266	4.05166675452256	4.95115485196593	4.6903477370242	4.7016643717376	4.58596859285524
IL2RG_8894	1.70892235767565	1.16417117669823	0.340909643938149	0	0.865447712943412	1.90939141061228	0.912720882002945	0.522486865791045	1.9639875940083	2.51690349048	0.678259634616768	0.415225977348866	0.998659683029421	1.21972672045809	0.358581901716229	0	1.54996323492131	0.961166421856265	0	0.355174943102153	0.857002931125599	1.41879227677992	0.543337509764735	0.57211756939127	0.377648191396129	1.06217929313917	0.624731574798059	0.463957203199948	0.879353878161036	1.16571646075769	0.779295037373676	0.703538609406422	0.868034205951414	0.644553074094244	1.48572789633874	0.243477347165341	1.18415912559676	1.08594666330766
LBR_8986	5.23591236839338	4.90485499189	4.84406986024183	5.50274999319162	5.24738540567926	4.9690844457829	5.11013441784787	4.78775527872193	4.94000520525663	5.12781406071282	5.15023357940014	4.66368903090698	5.5823365438044	5.12474839045414	4.72218442853485	4.85280516488667	5.050281672188	5.13289756566731	5.33011759376961	5.24209065260375	4.67474125892611	5.02633540839616	4.67490768803841	5.02119249606517	4.97136207258687	4.87234450392932	4.94513080441207	4.71285878107921	4.98384279196736	5.12019777027534	4.50636864353805	5.21484046855558	5.41519414749212	4.87531310306518	4.71194533796569	5.22499900338622	4.92956197891243	5.23561548224919
LSS_9163	5.52372231166753	5.47367493897098	6.05106658601123	6.16884028872724	6.76016216126822	4.61447028884154	5.70571185738218	5.79013167173054	4.78787667549259	4.87485297829926	6.12358012834225	5.9549379206028	6.30720721854115	6.45481653759484	5.77856368095618	6.2900347927787	6.25163908189108	6.03095543920407	6.17307216368931	6.33190392472627	5.66364031072154	6.22992449389363	6.02635851059666	6.39897692973604	6.29184183585059	6.38705804759832	6.53270876847389	5.31760437369753	5.54706552597091	6.16328096693157	6.26988813697233	6.17032265281535	4.87096722583481	6.19912529893373	5.92764596571059	6.16918875186795	5.9802789064291	5.90106451538586
PHKA1_9471	0	0	0	0.605646917364642	0.349329407186256	0.727973549014415	0	0.284768288191702	0.227334328610593	1.08722410040205	0	0.415225977348866	0.414367496444044	0.413871861162367	0.358581901716229	0	0	0.395751368560256	0	0.355174943102153	0.857002931125599	0	0.204699990775475	0	0	0.62671168731716	0.345920845993561	0.250549318725975	0.505662955667057	0.500273818967164	0.30890136772532	0.703538609406422	0.498339852774755	0.248233205905304	0	0	0.710309050805839	0.458650756267552
COL5A3_32780	1.32928259337514	0.869763151421733	0.340909643938149	1.03091646770791	1.54487025320932	0.608855374031349	1.21654116250478	1.0642433933943	0.89013496619927	0.292698925245844	0.926236546501629	0.415225977348866	0.998659683029421	0.73510012085381	0.645544835385158	0	0.716068085624324	0.961166421856265	0.542145230929214	0	0.491222864388899	0.274055271537304	0.817404974387431	0.721537895656874	0.534891613401408	0.62671168731716	1.53442705669463	0.250549318725975	0.704574052478639	0.697527421138732	0.30890136772532	0	1.79722998978024	0.955132905039046	0.926221265087393	1.50509142043052	1.18415912559676	1.85590674147097
UFM1_10130	7.05926852421512	7.03227688717345	6.75695762733675	7.25553217050328	7.07942588996606	6.40506107584725	6.89538466098724	6.76839901984455	6.12120815648844	6.58714372127183	7.49074698487414	6.78210662747787	6.97079769315711	7.18189085369506	6.92462777217625	6.75306556992962	6.82210504348153	6.80662259510436	7.18129158087548	7.15788719081037	6.66095211659392	6.99747773102457	6.73667985297696	6.98748159483665	6.77633642301441	6.63621193816339	7.16516818301877	6.53007263211213	7.12221787168711	6.84786905341703	6.79532806520337	7.08546728232429	7.85956636597604	7.14785345157185	6.91035749266131	6.82435880491199	7.23561579172442	7.30378424751298
PMP22_32290	4.71912939626589	4.19964254026031	4.15323466092254	4.26739589878193	4.37335027078138	2.91897951596441	4.58179768990683	4.4703296041302	3.20040315537196	2.57251448649027	4.29325677250824	4.19710987310971	4.58239246502308	4.62001219701989	4.23084806071247	3.96271836394643	3.95053614209702	3.64621032748936	4.42801677646539	3.81962854576861	3.60347622359927	4.0056285080107	4.04872098507779	4.444007255783	4.48506529848778	3.84086812833862	3.69179387642971	3.49078063035197	4.23576261155982	4.73865350108592	3.86883966512225	4.63707581906611	6.01208629401985	4.49770428107374	5.99538004951687	5.96355382815508	5.89030487688195	6.58306607510916
NOS3_9345	1.53155420787576	0.499457056773383	1.51898046162112	1.03091646770791	0.865447712943412	2.26501781098328	1.34740326636495	0.284768288191702	1.68648201479801	2.20128092594837	1.1377765767721	1.22282319217802	1.22086052882314	0.413871861162367	1.08994546021723	0.515179020971502	0	1.07361269238804	0	0.639955750893496	0.685674438960728	0.702751506695084	1.15028239234271	1.29872423580467	0.805750994235922	1.06217929313917	0.624731574798059	0	0.704574052478639	0.697527421138732	0.30890136772532	1.36246179718311	1.40618207631477	0.248233205905304	1.36485888790702	0.63368970650027	0.510053543962818	0.952810619009555
LOC100911553_9082	3.33294583095993	2.67307213397845	2.7790933522825	3.05367665319366	3.11621719918228	2.14169990851463	2.88729068693986	2.73846075132274	2.14188985427959	2.33592171552771	2.45984117879313	2.73760631916639	2.73468631386877	2.11188762515463	2.9049261114612	3.26054201704172	1.83624559236419	2.931339496748	3.40311207714009	2.71870435621266	2.82467364115728	2.53894683400013	2.73129769415902	2.77409115678714	2.33328052322389	3.39516279891221	2.62018220126562	2.42281966278827	2.48993641948427	2.85144523492008	2.64450424211139	2.51442698993748	3.36221882589436	2.64548172985642	3.53336813893056	3.5438514546785	3.21257080907542	4.18711647462106
APCS_8057	8.76165890393524	7.72212560185678	8.48025454685754	9.12446738700112	8.85117035320824	7.59469118314801	8.87206987213567	8.7208801839629	7.18544442751057	7.71551314749019	9.02369949293633	8.67199810390018	8.91320305623327	8.71644205483268	8.54697968470216	8.60033171094575	8.9547765324948	8.41733775384022	8.63934324684303	8.75019616615569	8.85997496852086	8.65119608276156	8.40113375198341	8.16010531982289	8.19937069960514	8.25964628344966	8.49086543072963	7.67331517045616	7.92854984385898	7.95317228316493	7.64306549107193	7.52271350679051	7.60212032239876	7.48976422050335	6.65402531385098	7.47903782589129	7.03328626262469	6.43491992655102
LOC100366216_9042	1.32928259337514	1.96190852995258	1.22204693749045	2.21773525683705	2.10017701300501	3.14986601845136	1.68099116100212	0.522486865791045	2.44292157886107	2.12893512426338	0.678259634616768	1.41550864829316	0.998659683029421	1.21972672045809	2.03696559064507	1.65345325639277	1.83624559236419	1.1779248640119	1.2439178615656	1.41945480445505	0.491222864388899	1.17326306369723	2.07086330217	0.57211756939127	1.13546185141299	1.23885054039058	1.23561052331296	1.33186570818641	0.879353878161036	1.61937075302835	0.30890136772532	1.52881267859703	1.51432027893741	0.955132905039046	1.48572789633874	1.30494393563723	0.510053543962818	0.247475486744355
MAPK1IP1L_9189	7.19206180423535	7.44911730578309	7.08048374424648	7.36001190093822	7.23445059354567	7.59860459148254	6.79862192579139	6.83884573888021	7.64386414773243	7.70621985327889	7.38592860167979	7.04514217508589	6.94765270196616	6.96115347650757	6.9077754000154	6.75306556992962	6.69810493466626	6.93311304445281	6.99265182779375	6.89235906125232	6.87799325420681	7.1088099430389	6.88360911793693	6.6803092991829	6.71396677756403	6.7167711774278	7.35382762882721	6.38374059192949	6.5380858996314	6.88881200132426	6.60320933317535	7.13469039034396	7.1529042871006	6.57934353933383	6.45743335394198	6.8383331136974	6.90642050245794	7.27269583651478
HIST1H2BD_33231	1.09395404801501	0.499457056773383	0	0	0	0.177933339392159	0	0	0.227334328610593	0	0.378627151993302	0	0	0	0	0	0	0	0	0	0	0.274055271537304	0.204699990775475	0.57211756939127	0.201145897964144	0.62671168731716	0.858288100679081	0.463957203199948	0	1.02588281761743	0.30890136772532	0	0.868034205951414	0.459959592212456	0.744349832844777	0.451736324011484	0.510053543962818	0.458650756267552
ESPL1_33227	0	0	0	0	0.349329407186256	0.727973549014415	0.287647425929446	0.284768288191702	0	0.535912953500125	0	0	0	0	0	0	0	0.559189937898138	0.542145230929214	0	0.857002931125599	0.274055271537304	0.204699990775475	0.216901448531274	0	0.347122300933943	0.858288100679081	0	0	0.271713708905888	0.30890136772532	0	0.270581043217215	0	0.292867775401556	0.243477347165341	0	0.642825362157882
TSKU_10094	9.56560983885844	9.78621869257933	10.5585178683913	8.08054414407129	8.2699047680625	9.03905273108235	9.33232909548509	8.61726611358025	7.89104127614378	7.76409098477724	9.08078421099127	8.9500926219056	8.30718184142243	8.78106728683604	9.35236919780345	10.1613475066651	8.924564131699	9.06987774470266	10.3178157513782	10.7366306026045	10.3949921125032	10.0735437814374	10.1343264203274	10.839061025367	10.9375243676422	10.8718001082881	9.8371291541735	10.9254248975389	11.010924955126	11.179925753209	11.3342950154365	11.4811754424842	10.8753482852865	11.1191713344789	11.5243608427698	11.1835573785812	11.3581773372798	11.7821026427416
SERPINB9_32899	1.09395404801501	0.499457056773383	0.84772820404707	1.62603896129989	1.2447906459197	2.37861985218235	0.912720882002945	0.905241796116659	2.14188985427959	1.7966917849271	0	0.415225977348866	1.58317513457217	0.73510012085381	0.358581901716229	0.894016764796841	1.70019387729348	1.07361269238804	0.542145230929214	0.355174943102153	1.49843531820782	1.41879227677992	1.42057045116106	0.856924801674388	0.534891613401408	0.62671168731716	1.39274150372776	1.33186570818641	0.879353878161036	0.871026680169458	0.56318547974104	1.67795008706438	0.868034205951414	1.42748003222605	1.08771078513077	0.940515049865119	1.54025730745074	1.42446632125756
NFKB2_9306	1.09395404801501	1.16417117669823	1.04699366846899	1.35894914032308	0.630346428502033	1.80487202254245	1.21654116250478	0.522486865791045	1.68648201479801	2.51690349048	0.926236546501629	0.737267147260166	1.41336190841208	1.41212163623143	0.884789292287412	1.83795487605719	1.19244533544484	1.60955665921183	1.49801823141492	1.69292949047226	1.69197942287966	2.12009709602121	1.50047577313718	1.47746068920802	0.924226552449771	1.06217929313917	1.89127123724801	1.33186570818641	1.42174978903304	1.96398230991914	1.13344517485919	1.36246179718311	2.357797243359	1.61601326521864	2.57327927538882	2.10740928808557	2.60626136649225	2.95170110683247
SLAMF9_32467	2.81784990761405	0.869763151421733	1.04699366846899	1.35894914032308	1.06755150368279	1.20952941923769	1.77700085053806	1.0642433933943	1.43653445988378	1.23240169574755	1.1377765767721	1.00037693151991	0.998659683029421	1.41212163623143	1.42920878529323	1.83795487605719	1.70019387729348	1.07361269238804	2.47543805509731	1.56266239044547	1.39096658848382	1.52747976328627	1.64812181495314	0.721537895656874	1.31968209631342	0.347122300933943	1.89127123724801	1.09623487024071	1.72629325065215	1.16571646075769	0.779295037373676	1.36246179718311	2.29853447667377	1.52482418028815	1.36485888790702	2.2255381277225	1.31287463369698	1.85590674147097
IARS2_8858	4.67709239128237	4.66716576176752	5.11211296073439	5.38161397344019	5.11678492254828	6.43163004839587	4.96480517788185	4.71769794039347	6.54957300240455	6.80883884400828	4.64433672853589	4.9856230751235	4.95160102021329	5.09700599377844	4.69100464831446	5.12534305207538	5.1318793021056	5.33819160984951	5.2459149241168	4.8397040473314	5.54957208427007	5.5681185980441	5.5651032262269	5.66231437577533	5.21164597219451	5.56204522365492	5.54820757849661	6.10241921847305	6.27815303569613	6.01397553503429	5.68311266199287	6.74013529044743	7.14030145199738	6.72983717156353	7.39428496645138	7.20299314787625	7.75643821446103	8.31709805502775
DDX39A_32661	4.3425480362421	3.653413223561	3.94429306552111	4.41581112681396	4.42945691251714	4.6601245889575	4.33602557586833	4.02458752669609	4.60773132887191	4.46880416923606	4.15427777719826	4.03045497044278	4.47856500030319	4.47666782372317	4.54170271295575	3.44240529964523	4.29559585024972	3.80123510203362	4.36554231172931	4.03146026419355	4.18899605418661	4.1141801024215	3.65374185817145	4.11982973898795	4.04959195505111	3.9464599069402	3.99121865504851	3.51491759045698	4.13595650111341	4.41343282994452	3.66669254734834	4.88735406406766	5.48330744975416	4.29185495740624	4.78443172073352	4.71074825814593	4.31270769155223	5.45458092325815
CLEC10A_32620	0.812611958127709	0.499457056773383	0.340909643938149	0	0	1.12522769832032	0.912720882002945	0	1.13401671255318	0.743979371052897	0.378627151993302	0.415225977348866	0.414367496444044	0.413871861162367	0.645544835385158	0	0.716068085624324	0.705982805895808	0	0	0.685674438960728	0	0.383931887829805	0.216901448531274	0	0	0.624731574798059	0.463957203199948	0	0.271713708905888	0	0.958093836162608	0.498339852774755	0.248233205905304	0.744349832844777	0.451736324011484	0	1.08594666330766
PZP_9633	14.2266595888136	14.1510345846931	14.3033996285404	14.2536665516524	14.3494830896354	12.986160421499	14.3269256831868	14.7798306480658	12.8836109799456	12.8537161919607	14.2216873520973	14.3112481730172	14.6616173489586	14.2679375095423	14.2079594748817	14.1772114837331	14.2591648803984	14.020432882449	14.1590017776695	13.9917709648126	13.5640127252292	14.0762249070434	13.7406205581737	13.411902132089	13.3336748966438	13.4931463152506	13.7511913075813	13.1903270752709	13.637949000377	12.9867259328777	13.4533300067	13.0718166212618	14.0627050239856	13.3733796311296	11.9048017389512	12.7368582292206	11.9919602114675	11.9164644180255
DDIT4_8450	4.14082331418724	3.78911621857166	3.44128856090917	2.63612790380891	2.50015486520917	2.73211161515491	3.64081810478024	2.78487956476203	2.39691229391371	1.88719618521474	3.23310807195814	2.32253113805762	2.66070691878711	3.16577622456796	2.95827835477091	4.07718696941171	2.37226763216972	2.39533017524882	4.54539205020575	3.50184740382556	3.28112998997417	2.82106892634415	3.08234269287093	3.82181342969188	2.83472236602616	2.49168744966554	3.05588503956244	2.85972710594663	3.32555566570393	3.1830734208361	3.8922270519	4.44230058324137	4.59125328440034	4.59056923256856	5.93297068961176	5.05191431579145	4.32802049523403	7.26042263894962
SPTAN1_9932	9.10166486404618	8.82648866377537	8.91248546883059	9.01816578534465	8.89084559416541	7.51927805408054	8.91622655581491	8.91403042669388	7.4090786084073	7.55394840263337	9.16616043778977	8.83574979156254	8.75332459225316	8.83664423435439	8.62018857792334	8.21076860352518	8.52977345314116	8.39451552357509	8.36177657945104	8.5754210649701	8.02685396374038	8.91775699478917	8.48823070510473	8.4403339618887	8.68433924287301	8.13256356918287	8.17644007035038	7.80639174716114	8.1365304051708	8.47322725132303	8.3778317427387	8.65435698883	8.93578222648459	7.90015032493042	8.02019620812929	8.54837665253395	8.40247480256796	9.03760118709608
CTNNB1_8400	2.65414202207699	2.57632313528316	3.21151108839089	3.30279218218443	3.2879134846731	4.64506644641934	3.01091253040979	2.8734634276574	4.45893299478057	4.8858705266119	3.03606343313837	2.93925492513201	3.27061428130239	2.99591613960171	2.9049261114612	4.21692277931574	2.95388701993889	3.97054920487621	3.78364643613708	2.94474159623034	4.46552153051669	3.46488988803493	3.72199965224664	3.5493600210242	3.38204458192161	4.26494140362077	3.91552297449357	3.58499617857986	3.71956605642263	3.81313297779554	3.07067854994285	3.29262263788388	4.05990127046948	4.01862378791746	4.34740218318701	3.73524682909787	4.07928118751219	4.38097644823321
ECT2_8523	0.812611958127709	0	0.84772820404707	0.605646917364642	0.630346428502033	1.9589422043973	0.912720882002945	0.522486865791045	1.13401671255318	2.20128092594837	0	0.415225977348866	1.99798905730325	0.413871861162367	0.645544835385158	0	0.716068085624324	1.53294858209748	0.542145230929214	1.26044931285762	1.27484332242361	1.41879227677992	1.15028239234271	2.13977363626815	0.534891613401408	1.39622800872854	1.23561052331296	0.463957203199948	0.274873281962643	1.16571646075769	0.56318547974104	1.17439904398416	1.88041765306046	0.644553074094244	1.23292980031009	1.50509142043052	1.31287463369698	2.55221172190037
ALAD_8017	4.17142624839538	3.4500042848775	4.56420552151198	4.75931811896115	5.01043921573013	5.4993789955648	4.81453630247953	4.70568368655672	5.59831256108443	6.03957154571809	4.82321302108813	4.24864161602502	4.83871401161244	4.45497592432741	4.41385657891652	5.92255073621971	4.29559585024972	5.50790611771174	5.22846817109933	4.19430160345852	5.73679483659516	5.13339609092957	5.01810063135932	5.70332040497386	4.73245906340392	5.78482185615997	5.36114965818101	5.18097372084118	5.15508088721211	5.37917858060209	4.80634120315692	4.87195403502038	4.69830300863036	5.50770395597675	6.16787993403238	5.67257251049595	5.76651523671182	5.21395775026874
ABCB1B_7939	2.73831678670234	0	1.22204693749045	0	0.349329407186256	0.940230913237994	0.732872206131778	1.0642433933943	0.423674759394335	1.23240169574755	1.32222845036958	1.22282319217802	1.22086052882314	0.99766778121791	1.08994546021723	1.44184776528872	0.716068085624324	0.961166421856265	1.2439178615656	0.355174943102153	0.857002931125599	1.52747976328627	1.3359786468476	0.721537895656874	1.40366153793759	1.06217929313917	0.624731574798059	1.33186570818641	0.704574052478639	1.71354230311251	1.13344517485919	2.15598176542661	6.0619413317621	1.08848755468901	1.88786702011443	2.70382711807828	4.44500155757188	5.62290169890081
MYBL2_9270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216901448531274	0	0	0	0.463957203199948	0	0.271713708905888	0	0	0	0	0	0	0	0.247475486744355
CLK2_32549	1.09395404801501	1.40856283024802	1.87402939684259	1.62603896129989	1.7931529868986	2.89372087061551	1.77700085053806	1.20744782105495	2.76612371128424	2.99509008873405	1.32222845036958	1.58546505419965	1.99798905730325	1.21972672045809	1.26952684928252	1.44184776528872	1.54996323492131	2.0552920595431	1.49801823141492	0.877683044207942	2.153125811133	1.41879227677992	1.78205066481413	2.0856606336558	1.8251297400766	2.09229202661896	1.66343372652056	1.62585961728178	1.30405228807923	1.16571646075769	1.28248964056527	1.81310471817527	2.03365326506181	1.70177958165095	1.88786702011443	1.97873837437408	1.82563027659799	1.69845670316044
LOC100362453_9031	10.7449270094172	10.5893911498146	10.5410732041266	10.1332612372062	10.331952706962	8.99890043596236	10.4332712303037	10.299820019194	9.11366527791888	8.76525053586398	10.4076617127588	10.3454189673694	10.1041015725838	10.506758223178	10.3305497462841	9.4514590840984	9.99071148226737	9.56311059227765	9.81458317037582	10.369608546153	9.18254141361207	9.91094487616547	9.775612298054	9.59021970039393	9.84323781792871	9.06039551460776	9.1867464562623	9.29596391414424	9.5264920847302	9.66337634198738	9.71016770605528	9.80984371152063	10.2504547846013	9.40080936341785	8.90540294797318	9.88562203724297	9.53138060681804	10.4811414372009
NARFL_9282	1.09395404801501	0.869763151421733	1.04699366846899	2.37108134583656	2.35318914109547	2.4145826997373	1.34740326636495	0.284768288191702	1.76102079661786	2.95380352221571	2.00037543458329	1.22282319217802	1.58317513457217	0.99766778121791	1.26952684928252	2.40373528593224	2.18105294882011	2.16088970109316	2.79280739351162	1.81240216818827	3.05336245025817	2.58996670225038	2.12228399652369	2.63029148118266	1.88479319077113	2.26552441669646	2.55515727217211	2.52142771239203	2.25640101697655	2.97066097883866	2.52989091717865	2.34630806382852	2.84575234822085	2.80901361736334	3.28951710387106	2.96387697081157	3.11000484282977	3.11640594275603
DRD2_32515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211403364815336	0	0	0.26641825676089	0	0	0.216901448531274	0	0	0	0	0	0	0	0	0	0	0.292867775401556	0	0	0
TERT_9999	2.36740923309168	2.107504258425	2.72195300352015	3.05367665319366	2.63352378220267	4.21638762504735	2.88729068693986	2.1671759544977	4.52459136429759	4.19531491931395	2.86832846244124	3.32260650073327	2.73468631386877	1.41212163623143	2.22284926498266	2.89483174384919	2.27982592174574	3.12645758679125	3.4640140399021	2.5224052280069	2.82467364115728	2.86315744612007	2.9174712467674	2.8732528907067	2.70832205789734	2.49168744966554	2.85441960920958	2.82153064659083	2.31842342596217	2.36312060607857	2.2691002138262	2.66498359344024	2.62230701625017	2.13077592851041	1.70076394387423	1.76126592795307	2.13514882609863	2.3552462903866
POLR3B_32505	2.36740923309168	1.6174899469672	2.24237963715303	2.63612790380891	2.00491537916525	3.29198168483978	2.49406008034815	2.30096203707574	2.69185500489429	3.22070110734544	1.6326073219734	2.22298469808881	1.41336190841208	1.73369943119121	2.22284926498266	2.51623864340429	2.45914107495259	2.5196467160356	1.90180981846473	1.69292949047226	2.39483681668476	2.77771554254107	2.12228399652369	2.66760730127313	2.24497152510864	2.62489535340535	2.34039971351191	1.94294608877573	2.12373407217119	2.36312060607857	1.95053114349308	2.66498359344024	2.71587716360082	2.46101496005909	3.07508941203093	2.57622020292957	2.74961817871032	3.47312598203077
PCSK6_9443	4.61164703150814	4.66716576176752	4.37330469253746	4.64364857830646	4.97317426837623	6.39384461521969	4.47133211642625	4.78775527872193	6.60879687488104	6.39230111245079	5.03610920912704	4.62521407912706	4.75230503971523	4.76809234481465	4.47004045631156	5.19460842715519	4.64968498585001	5.05285201064134	5.44030973961444	4.49145758505957	5.4725863217383	5.09858454699082	5.05825994846027	4.87730620086642	4.92237749733951	5.47648970868975	5.12392457265712	4.71285878107921	5.64107953101353	5.24370327829802	4.85476311192469	5.25100550762028	6.16922323190646	5.27568057598495	5.253121453716	5.74359574840134	5.76088444940203	5.79808611369899
HSPA1L_33069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST3GAL1_32507	4.75997613406197	4.26318342188915	4.9348748606139	5.18875471075407	4.94778523976513	6.64534074065051	5.68110575866627	5.37050256118213	6.18351346909544	6.68500303272058	5.57034562979924	4.87519719246414	5.11287276892073	4.41058844570069	5.49242159086741	5.69047949685265	5.42950816079883	5.8883371441522	5.69016870775771	5.01184251312897	6.32371206479084	5.52943468438646	5.25538695481788	5.37707785510544	4.93654362389716	5.85430376923041	5.41711465044861	5.39116832157285	5.69468107658848	5.59248538639793	4.70433087967653	5.21484046855558	5.53557349156759	5.22588489570109	5.55197433675571	5.30768199476633	5.03596381094761	4.89809757674417
FOS_8657	0.462779220901886	1.79995292368411	0.84772820404707	1.62603896129989	1.2447906459197	3.83364723421268	1.77700085053806	0.905241796116659	2.72946721651013	1.97235658070969	1.48574863422289	0.415225977348866	0.998659683029421	0.99766778121791	1.70368536117867	2.14840434880437	1.19244533544484	1.68230109585713	2.21694804593471	0.355174943102153	1.77981228883185	2.18790517588652	0.383931887829805	1.09467049039095	1.40366153793759	1.89538342015297	0.624731574798059	1.09623487024071	1.42174978903304	3.3968562797558	0.56318547974104	1.17439904398416	1.79722998978024	1.52482418028815	3.71742359004769	6.1580893192542	4.13257839671583	5.97589070766931
DUSP14_8502	2.65414202207699	2.47261665111275	2.66245584975262	2.21773525683705	2.56837992457896	0.838002276858598	2.43641861847207	2.23561924598957	1.24205928497305	1.08722410040205	3.40644570240293	2.22298469808881	2.31978298962904	2.93454099624179	2.66928408754715	2.40373528593224	1.83624559236419	2.0552920595431	2.88477485441621	2.37493102904447	2.55277787016903	2.90405282087223	2.12228399652369	2.38352528519136	2.37548734825537	1.53811390537742	2.62018220126562	1.79309683415925	1.42174978903304	2.17731093862719	2.40538033245485	2.51442698993748	2.57314314975639	1.93216501751619	1.36485888790702	2.16768242890069	1.9886742683993	2.55221172190037
STEAP4_32408	3.27775676181957	2.92958328917733	2.83405651919556	3.81162753661811	2.8129711331302	4.85593224132684	3.6909758534491	3.40618860212476	4.6277886854622	4.66063231999264	3.59739433829856	2.73760631916639	3.27061428130239	3.11134841515703	3.51602826168796	3.4982655903949	3.88928144972597	3.62791026397092	3.33952545080855	2.77861952303286	4.31194377416158	3.12771152634277	3.38566482288289	3.40215568158738	2.74097543377061	3.66640392783538	3.66122104187053	3.58499617857986	3.23197187406293	2.30380383421947	3.46311080539726	3.6584563810938	3.80699363149652	3.52532876093072	3.35445144766117	2.85811040273013	3.07412918878029	3.0527621955132
CASP1_32985	3.90623512200824	3.60518599485607	3.89344533282159	4.30595544916785	3.5465567709583	2.51738628512467	3.93942696769067	3.3761830347137	2.34938724514674	2.33592171552771	3.52401899392752	3.8080548593735	3.8388076434699	3.49824463603209	3.6838007353696	3.05240111535193	3.17532284151831	3.07334942255036	3.83065566546601	3.79082117405991	2.78276907484149	3.29079064096599	3.36446693909815	3.64600876175951	3.36119120190725	3.06083641801046	3.83563468018354	2.96859953807345	3.02435260913871	3.53222855302743	3.18871363709794	3.54651198679929	3.17719210904998	3.68126413084656	3.7659686201936	3.5438514546785	3.82244407907128	3.85531354938956
