ID	S5P3_G10	S5P3_H10	S5P3_A11	S5P3_F10	S5P3_E11	S5P3_B11	S5P3_D11	S5P3_C11	S5P3_G11	S5P3_H11	S5P3_A12	S5P3_F11	S5P3_D12	S5P3_B12	S5P3_E12	S5P3_C12	S5P3_G12	S5P3_F12	S5P3_H12	S5P4_F01	S5P4_E01	S5P4_H01	S5P4_G01	S5P4_G02	S5P4_D02	S5P4_E02	S5P4_F02	S5P4_H02	S5P4_B03	S5P4_C03	S5P4_F03	S5P4_D03	S5P4_E03	S5P4_G03
SEPW1_32392	5.49536784192919	5.69591920043533	5.53220029526198	5.47881696689502	5.55832190190955	5.77677193868219	5.4971346445219	5.83942112344782	5.37617418105143	5.49088437038615	5.34168224744888	5.1203954998614	5.44787170357362	5.69401640209138	5.77711523819751	5.6985813852853	5.51731020345991	5.43695824620761	5.53568460897049	5.80263306106262	6.00977058373997	5.58752069045409	5.62449749390032	5.70341156018123	5.67340707898551	5.69455319123536	5.83545341124999	5.3583694726369	5.75848400550905	5.86608322713913	5.52242645397151	5.49787043520332	5.87502693215427	5.75403457075793
MUG1_33047	3.00575772558045	2.20564411749824	2.7472754876011	2.3339790437281	1.42896890764148	2.96875298295319	1.3738057894033	1.63189698978008	2.71202749079951	1.81252272838723	1.81901590747536	2.08394937307698	2.44429294312749	3.04486856576399	1.87912881595772	2.14136217772816	2.57963864489379	2.61914443062857	1.74633248542697	1.49939120488533	0	1.84472520569776	1.42548853386419	1.5537928978521	2.83830829474375	1.53360537798255	0.988582558544568	1.40623341322825	2.04459541122544	1.35310922908012	1.46438252052233	1.42884429089967	1.84240546264026	1.46759397382791
RRP12_9752	5.21408069004459	5.31138026577739	5.37298444711231	5.3314387770494	5.30397551670612	5.16777246882631	5.30723456155061	5.14677413188214	5.45133054493529	5.47738701312029	5.22112935625075	5.53466155061599	5.17733184192679	5.26898432651516	5.21568389098033	5.17363260936208	5.61822970489592	5.29811240940894	5.31292683802301	5.18295128384902	5.30879864530072	5.1867337032634	5.18614961873332	5.32570199667062	5.14771912756751	5.36372435544346	5.43703076819141	5.07906021912064	4.91869426350977	5.34492908509487	5.4141489668347	5.36595004752077	5.18623620248047	5.26419033565997
GRIK4_32724	1.54488882837746	1.73227663031934	0.91008071957349	1.59501193557444	1.82326559494659	1.5890010118369	1.76013558166957	2.1239058156967	2.28885844469156	0.877759863053977	1.57850568510269	1.51158727067101	1.56303065452462	1.49220103894893	1.52354691881142	0.791686219967523	1.68365144679453	1.73903427012054	1.54935162026258	1.14936075551711	1.10659084585468	1.19907403104438	1.08680840816475	1.73251049586199	1.60909451044322	1.09562107079891	1.30821628208647	1.02256436741793	1.69267446426795	1.55742291180924	1.46438252052233	1.86095545526969	1.13328261929762	1.79570209652272
DAG1_8435	5.18901772848713	5.15298241021543	5.51843072186258	5.3314387770494	5.58400169266952	5.3774664761364	5.43214517933585	5.72955875873863	5.76296576317753	5.737280956269	5.41068273129895	5.21331208079162	5.18439947850855	5.41626899850079	5.50663923182288	5.18334100259155	5.28122888109466	4.95083651345138	5.3737863403448	5.25375312344832	5.64437210492266	5.39360669223284	5.4684333300716	5.39371312303173	5.53988431340419	5.3503830700604	5.38700861552961	4.87104685126979	5.48407553971676	5.53226503859762	5.49767079178936	5.28477127312043	5.47139819612222	5.270803245988
SLC17A2_33216	3.2188641161122	2.429475843699	3.08283547691414	2.82026281329952	1.63954597282868	2.54106453300042	3.64830604408706	2.3780689970205	2.11485041788337	3.02128765670702	2.79904798177722	2.71231115102638	3.14060781819508	2.62772581570687	2.24790931044211	2.92217296370235	2.93304368125954	2.87044646088018	2.84975057011912	2.69637257578788	2.48888716560178	2.52399252787341	2.30279484332429	2.68267743075648	2.75311003390251	2.56735543304459	1.98283977409535	2.6223760699613	2.26163364342373	2.10553375690727	2.29569259440694	2.36085773219881	2.25690417927898	2.00054984139187
CNN3_32615	9.81399916917793	9.96755872262628	10.081129786896	9.98225932685318	10.2340958310604	10.0485279936023	9.77993001121859	10.17227994868	10.1254601038673	9.94900366640042	9.87059345897768	9.70640011214913	9.95582256748968	9.89542472319614	10.154704674847	9.82701055344813	9.95039492805518	9.84456788830901	9.89158533465961	9.95592297139823	10.0105685462311	9.89970590146029	9.87326605461957	9.93289055738768	10.0458423977891	9.90732888782071	9.94576389453263	9.56199676723492	9.98125925695345	10.1011458448917	9.88543171351416	9.90374183092822	10.0099032950128	9.80960182085877
CPQ_33239	10.826463523555	11.2018275619194	11.0964816072669	11.0702265688577	11.0747271956803	10.9487115792288	10.5390519105697	11.1063945900265	11.1305423019448	11.1750106224387	11.0145038247783	10.48801124066	10.9804416525066	10.9241986924008	10.9997630900935	10.8528851558939	10.717984534006	10.9232312322043	10.9003916516256	11.0732710331722	10.7878621896968	11.0391126446992	10.9466750668554	11.002724351546	10.8716055748018	10.7751468219793	10.8451372566644	10.9806604203607	10.9059614668188	10.8705039053251	11.0208004533592	10.9969095639199	10.9072392572809	10.8100752288056
GFPT1_8705	4.66062826822647	4.34726235927979	4.4943638002797	4.81448593653289	4.6984961043672	4.6496680706497	4.51624082523313	4.458908500315	4.76002750929581	4.66038541044587	4.77439941802534	4.59338038825053	4.55877880760327	4.74967093624157	5.03889663348265	4.91857053641371	4.90870470805814	4.57975586177182	4.64262352824127	5.1337428943451	4.44364081862404	4.35324138406412	4.74700247347537	4.59875569231397	4.98909572398444	4.89749611717741	4.97779601691235	4.34998111281236	4.62439760829103	4.82782887058947	4.98607807700703	4.77213982976906	4.9185071599799	4.86161224453225
ACOT3_7970	7.34921874911379	7.36515434083006	7.40766649569641	7.04520650634176	7.29587920023162	7.21351512209518	7.33046043884634	7.21707413462597	7.28459255148565	7.36400450172335	6.94985718912867	7.16536071145634	7.05757408377433	6.77861208635852	6.87342125199261	7.06935069823758	7.12465419698916	6.86711515532968	7.00194268107239	6.97568724781182	6.99201080583579	7.19974382957795	7.04998186670489	7.11319482834299	7.04699955909415	6.99538992609426	6.91977641043902	6.90982701579313	6.90951370827022	6.79175030608519	6.90756786002264	7.1365764845164	7.03670518857531	6.85724382395366
SRFBP1_9940	3.88209000856838	4.78554626611879	4.57639615416669	5.1556360242968	4.72181730201592	4.42531011627831	4.14658166529053	4.73391122373257	4.69965617616082	4.31064531081981	4.82123300021269	4.75046173636583	4.91376929611703	4.70738519392745	4.99109454686258	4.71943983713074	4.54847039755649	4.53680551534303	4.57943200247666	4.82825112616314	5.32963694515408	4.29093238028188	4.68531216181883	4.75172020739826	5.22884700403033	4.39834311934322	4.78525404924684	4.0420227748505	4.90800593592395	4.79790587371328	5.02990166537838	4.92283366577848	5.07994352931051	4.74296558620457
PPP3CB_32635	5.90238763356071	5.62978796272683	5.83959787702173	5.87632059606587	5.76328080294586	6.01046083010756	5.76331481559862	5.92165885412522	5.68725691165556	5.74856193930023	5.51692528783668	6.04998042143484	5.77258426702011	5.40749135178597	5.65971851077159	5.28603177589693	5.83642015435452	5.57072147329787	5.8134356750671	5.63593530588818	5.90259121961789	5.60042329979457	5.82374415982266	5.6598824015862	5.86831360019047	5.68395587648231	5.83545341124999	5.32162911860543	5.7284241631466	5.84672738230914	5.88892480778138	5.83375661959006	5.82020800689156	5.91043752401918
STK3_33031	1.69485871860011	1.19552857592642	2.02751758978616	1.28897869445451	0.509073058436242	1.14080860048098	0.483243884508248	1.17601725754567	1.68749404811	1.17394600504977	1.66320967695422	0.945321394325514	1.04699472682224	1.35284489423448	1.77005760906089	1.43610427389785	0.635150673348056	1.52129860503428	1.32115780486027	0	1.44892364589805	1.44778909352382	0.64341120757697	0.472150799572265	0.864129680105105	1.09562107079891	0.988582558544568	0.868071479481549	0.739646107611051	1.45887990099117	1.24395159295276	1.21178521868367	0.675171360353668	1.04219723237159
ANLN_32599	4.05850376327943	4.56736632968264	4.77476171272366	3.6158507016356	3.90337309875666	4.37033269243314	4.46517866309208	4.34430743856806	4.23018295057527	4.08005025906039	4.27956280255442	4.56545317161427	4.40994775916206	4.47509070074645	3.99997838391018	4.47260480272461	4.4963919050769	4.67526394336814	4.29471423825616	3.72044908561501	4.4048918417419	4.62985676719945	4.28884567452253	4.29163641169468	4.01564593335284	4.01441552832892	4.43755568812706	3.30321526515394	4.16731057794714	4.03138475409311	4.20155852095792	4.33481910676441	4.60137981099179	4.07813374852152
CTTNBP2_33124	6.13013540124556	5.75226097566341	6.11132713079694	6.2103038355488	6.08439200942148	5.83883756562009	5.88486543732648	6.19401933668095	6.1713460777045	6.22307013473138	6.15488940780476	5.7730952368069	5.87223644486312	6.24523636941896	5.94959562000866	6.21158966995177	5.96971791121321	6.07473033201388	6.00355834318165	6.46103974672357	5.70941767611535	6.00153734325801	6.09681373952257	6.51115170654706	6.0218975973799	6.10525942521726	5.69175966221579	5.59227539711314	6.00408060779553	6.18787101019581	6.2192857324151	6.7319877501518	5.69284132422983	5.46207550807857
APLN_33320	1.3775013080912	2.429475843699	3.00597570758525	2.24890830502445	2.70060880441307	3.41147589054503	2.426725235512	2.86742351592433	2.71202749079951	1.9750136538516	2.94152169049091	2.71231115102638	2.92125176905374	2.62772581570687	2.60625373633324	2.3625766715535	3.37888599183052	2.72497312939736	3.19150153077886	3.05466362227543	3.08692856557638	2.41135631363996	2.45842009688687	3.12821406354221	3.20201213884115	2.65677919664402	3.30131119352947	2.57321173933348	2.90195903910697	2.73020536638775	2.73754612598457	2.46279192275881	2.99322296856548	2.84390544410722
ATP6V1D_8113	10.2175761889755	10.1862345894264	10.1146921050109	10.1540378585666	10.1300770604394	10.1580794967778	10.2030230268084	10.0728710711385	10.1290412364028	10.2600863548657	10.0927657068722	10.2984949902661	10.0192048961682	10.0493546180879	10.1293979866734	9.99111314186439	10.1898750583397	10.1564615628867	10.1990902391112	10.0384518873619	10.1019764446326	9.84586812076659	10.12272441837	10.0597264987784	10.1686448471787	9.75808409141589	10.166918382482	10.0565248673613	10.0886869647952	10.0070175751166	10.1219776673648	10.1236919118846	10.1197376822375	9.89555006876393
FDFT1_8628	9.49285577189733	9.53203367311587	9.64412293241948	9.5478011644839	9.82148300075502	9.67528552708123	9.92042725745987	9.49390834006671	9.36161726970343	9.66334769667096	9.26199488318898	9.98333205950475	9.32717550847209	9.33127588681523	9.42915951694507	9.29190435486352	9.42151309789318	9.55235004659748	9.46092788671568	9.1560524141677	9.3100955884632	9.43945403409013	9.43287231602003	9.59798686048476	9.37361518721265	9.44318586520996	9.43551350016191	9.5873671097941	9.28151227854401	9.22112420028661	9.34091571161291	9.31797456836309	9.45782961012386	9.45738842435051
ECH1_8516	8.79238747602805	9.19987036983473	9.13867218245673	9.13655466425384	8.86949664246091	9.14610568394322	8.79520183266965	9.01631701381133	8.94039743453022	8.78775312469886	8.73393704124881	8.72794543453569	8.63787505152153	8.56771363692765	9.12792525886142	8.78821240847153	8.73957830757901	8.65016553994695	9.02879432012109	8.78582303064869	9.05561645191377	8.57906407558916	8.58607554356242	8.80171596148701	9.05223070976812	8.9933365076659	8.88701516537303	8.44211120322442	8.96313535797587	8.83632470681254	8.57306559532921	8.40870327518602	8.74046313324756	8.72985221475951
ECI2_8521	10.9537470739592	11.139656300042	11.1824909144931	11.1777025598384	11.0213932758811	11.0792550750151	10.8114108530681	11.0557918867608	10.9564488170638	10.9665036403817	10.8370104825739	10.7269679289468	10.9911872077947	10.8877806085596	10.8950923624578	10.9222864953624	11.0573066791602	10.9094425978692	11.0611000472918	10.8779226456385	11.0394209801498	10.9792476509598	10.8905479535274	10.7771789361428	10.9669152223373	10.9372974717079	10.9834113514049	10.8703517990832	10.9797481818763	10.766674195434	10.7641620588051	10.7237062729869	10.8194403890095	11.0021409121836
ALDOA_8030	1.54488882837746	1.61563271168773	1.21333231961431	1.10758081377061	2.13260455095941	1.76981046526619	2.19564661138559	1.17601725754567	1.41452824540054	0.877759863053977	0.928276743607398	1.91718480350523	1.16602430262691	1.02580979062189	1.77005760906089	0.791686219967523	1.55377816528187	1.11706876982605	1.43976174838357	1.14936075551711	1.44892364589805	1.19907403104438	1.42548853386419	1.73251049586199	1.79107379337168	1.53360537798255	1.30821628208647	1.40623341322825	1.08152846971807	1.35310922908012	1.65555472603099	1.21178521868367	1.13328261929762	0.613230675880619
EXOSC7_8580	0.713055209258547	2.12258888474729	1.46378004095799	2.15850516401538	0.884614373437323	0.487159002110135	1.76013558166957	1.63189698978008	1.41452824540054	1.41956034125013	1.28971792056558	1.25606061542508	1.64728800252459	1.19857425073443	1.38245542353954	1.43610427389785	1.68365144679453	1.39872330623901	1.65120133513079	1.78086093330935	1.72540260240163	0.518005512641756	1.92982534120955	1.89150928654106	1.40080158813154	1.71109891902778	1.30821628208647	1.40623341322825	1.35771402222854	2.34507837143508	2.11217031492488	1.32439308291675	2.47906563216008	2.00054984139187
EBF3_32730	0.400140011097429	0	0	0	0	0	0	0.505728857009125	0	0	0	0	0.438726206550889	0.332307484975327	0	0	0	0	0.279881405992358	0	0	0	0	0	0	0	0.577360921590329	0	0	0.256198636269566	0	0	0	0
S100A4_9772	6.29776994592097	6.06743885677957	6.12047116866528	6.05608871601821	6.26986340976726	6.0891778025952	6.30350896934705	6.10001717532479	5.98155784127167	6.13124767178075	5.90389875209025	6.28218546977894	6.31691806857155	6.28411744005157	6.23256948756583	6.15843743141495	6.53627971732727	6.22208324899538	6.21790171824501	5.81829054544625	6.29048433482264	5.78127515884612	6.40498318893494	5.92184325775782	6.29485595038457	6.05679849015118	6.6497259224402	5.8200803863154	6.05341183305807	6.38188741063048	6.45614411982986	5.98703472556768	6.26661424479141	7.33217241485452
IGF1R_8877	5.29852330429283	5.70308343257039	5.93597399334957	5.68717980926055	5.42258344443783	5.36345819444352	5.13823945683081	5.43975241141468	5.39533350056197	5.56931954497287	5.2556391132887	4.89210694103648	5.23292658189305	5.1994963365691	5.31609739777176	5.21208024439108	5.12992782528931	4.92885667648128	5.38121638681022	5.65349898726429	5.13027928359385	5.04291095538816	5.37383283589027	5.08363702528836	5.56509845368726	5.13387247093416	5.29957974503044	5.00684142842841	5.01148471675261	5.30293562636286	5.10557812376732	5.13841556222028	5.37095057414694	5.35412147476355
PSMD10_9594	5.40030021078682	5.78638898497558	5.40327044424617	5.60398690283422	5.4507720786767	5.13516394604889	5.57144447801922	5.39726792971852	5.27636435245768	5.88771125108263	5.19291460007918	5.95630705265295	5.09721305070951	5.14772956818883	5.39168139363955	5.10378061183358	5.4274585388165	5.20972600293493	5.41055972835962	4.91818303967273	4.92650854654462	5.43740995758933	5.29341586199753	5.19456729759516	5.19694119134653	5.32332457585312	5.08626816855892	5.10523667858393	4.91869426350977	5.03868765614935	4.94088147900664	4.87741020558	5.00148224188248	5.0269899105451
CCL2_8218	4.52700038512284	4.0201812474837	4.10971882714373	3.94818042099869	3.58514567662131	3.87353618283679	4.46517866309208	3.62476687481524	3.52977036192597	3.6213507728644	3.35199798690872	4.69997803790103	3.84074170395378	3.43868786044977	2.89306484278131	4.13516730093965	4.61510713006149	3.63885817756226	3.49525560314811	3.05466362227543	4.19380559937254	3.06066335883127	3.79975224487206	3.78416961284392	3.64193642940306	4.14378050721441	4.43755568812706	2.76055093949703	3.52268399519828	3.84885880836222	4.24682788298778	3.32562399934936	4.3000730438132	3.296899919117
C5AR1_33023	3.11624220086349	2.429475843699	2.64959334368509	2.06205615950446	2.95794587294415	2.2063735694935	3.39906145375063	2.3780689970205	2.44411965880628	2.59098981125287	2.20539446384551	3.07123795339293	2.77909510446472	1.94458873914941	2.54135413576724	2.14136217772816	2.20011184499033	2.01419506762381	2.80625438179055	2.39603494405519	3.18166452694125	1.84472520569776	2.59888045685411	2.28444293816428	3.38305096992809	3.16339475000365	2.88704256040958	1.88047770439649	3.06478425835779	2.50178631282545	2.50890416249506	2.30705607780193	2.91927346120916	2.91317289393254
ABHD4_7950	6.06963013333957	6.4071602236249	6.20885867148657	6.41453010271462	6.50310590873882	6.28767413730768	6.09259375554788	6.32822345814501	6.23653867452662	6.45423032537847	6.23663283371281	6.29924276127519	6.2876816350902	6.26965955548751	6.6141611629816	6.41892367469206	6.09757273457796	5.97636558528036	6.5334495562333	6.28065610332171	6.10953515701772	6.08652909411824	5.96023314399667	6.44216493788317	6.57482425865124	6.5229980713076	6.3610550600495	5.7773065259408	6.14728511844355	6.18015905458004	6.00765125718829	6.07013396971742	6.46807293344207	6.03608705471811
PTGS2_9612	5.32176898223968	5.20437498402275	5.88322836914779	4.95539847878482	4.81150564607347	4.62639436165346	5.10526714661211	5.65938736623933	4.90074974010705	5.33497703743986	4.47967271953067	4.75046173636583	5.8896380558242	5.49295336557644	5.22604563834201	5.20256396682803	5.3216953027906	5.84168650512454	5.27354325560686	5.78680378072621	5.05719615271053	4.94514979805873	5.14090568429537	5.60355640631226	5.37857897921491	5.57346768482576	5.35267020799066	4.63989319685018	4.78489090586112	5.64860598929722	4.55347751851868	4.84001277484754	5.08840377207699	5.01915613061846
GALNT11_32432	10.0981279656043	9.86229797841971	9.45014968005868	10.0063526924624	9.56361586446818	9.6430330092991	9.54886145350971	9.51724018995264	9.6185910024564	9.75778881175258	10.9275489206237	9.30334362993196	10.6351562000902	10.6057213756924	10.6188376422539	10.5808921850788	10.57360998343	10.6028342985969	10.6611943952537	10.7128714266238	10.6579496572239	10.9273896879948	10.7231715974958	10.6438892868181	10.6125093438661	10.6089861162816	10.2279835393514	10.5227109231326	10.8345602347858	10.5416011555152	10.752928614536	10.8965992035206	10.6926966039811	10.7574851792002
SLC22A2_9845	11.0447460322223	10.9709245788644	10.8050928131561	11.348596934558	11.0747271956803	11.2031447629676	11.0873500632447	10.9696156644486	11.0012972813941	11.2656456255572	11.1256094260636	11.0039096319075	11.1385652730531	11.0449642337915	11.0684913465906	11.2935426185614	11.5128379040455	11.2190320157342	11.3104647750679	10.6148547898533	11.2902332429332	11.0814293132569	11.1721289657258	10.8921521125647	11.454204163219	11.4380877126792	11.7708870386855	11.2928092684996	11.0602376617786	11.2932274574202	11.1166381320157	10.8079825333855	11.3537603676506	11.5390929634601
GSTA4_8757	8.40860203883033	7.99832364085354	8.03401613887371	8.02541816681674	8.01271615687986	8.16085044814175	8.6470002795367	8.00384312963868	7.91207782596522	7.59403203232827	7.72874884439261	8.16963203801155	8.11914767717109	7.27483133385228	8.31350793603105	8.08483886773331	7.44851597358046	8.18914100621552	8.18005014476745	8.11010861435251	8.49985503188212	7.41952068807419	7.64352737258647	8.56118179502593	8.22278319945959	8.17140093503139	8.16450538604465	7.01482311960467	8.53935454077064	8.34232130661109	8.18253256308531	8.46889535342328	8.10706368952086	7.67896714354512
CCL11_33230	0.713055209258547	0	0	0	0.509073058436242	0.850690503011585	1.13333321742866	0.505728857009125	0	0.504630503111958	0.23952062794809	0	0.616461788974484	1.19857425073443	0	0.314637205824295	0.352250015599924	0.766751973777696	0.892492301800753	0	0	0	1.08680840816475	0	1.15727781295826	0	0	0.270595142445617	0.739646107611051	0.662645622959686	0.257607881170368	0.248576602948461	0.261745994721521	0
BLVRA_8151	5.02874423300663	5.83285124237718	5.47631546310216	5.68717980926055	5.74062553905217	4.90309123337448	5.3779598473703	5.338602892353	5.35675699300988	5.97674102329797	5.6422014655558	5.19520134811315	5.1984317209557	4.67849005568041	5.42803849192125	5.3128146824148	5.63438402759863	5.67343463060209	5.74020695243812	5.15855688293407	5.26619674451204	4.88314658671794	5.11774026670447	4.92720303527499	5.51422165234493	5.36372435544346	5.70543044779681	5.38710261591514	5.25021867344007	4.67159227528544	5.13797862583049	4.56998691150091	5.18623620248047	4.87034720675122
ADAM8_7984	0	0	0	0	0	0	0.483243884508248	0	0	0	0.23952062794809	0	0	0	0	0	0	0	0	0	0	0	0.64341120757697	0	0	0	0	0	0	0.473688458561528	0	0.248576602948461	0	0.436290387755553
HMG20B_8806	6.71261904412284	6.95827968762059	7.11921764606911	7.02935128959038	7.11394055045494	7.07854325420978	6.50655143691417	6.87916238752496	6.8292672701916	7.04974643656886	6.99549377413193	6.5262778557339	7.05178885092275	7.07036919272018	7.2612325278459	6.88531997047251	7.15015839239899	6.96486262939981	7.19348157781777	6.91872437929953	7.38443083698902	6.99023412859716	7.12741125128372	6.89589231833228	7.23154673577289	7.19890166367713	7.44481014256002	6.71110378303703	7.3033108389514	7.33030407547133	7.1630984566202	6.88900493238072	7.37600302763539	7.33375230140284
F2_32334	7.41013271250458	7.33318828187627	7.41511700778278	7.42798358961463	7.20777601817641	7.50586604704015	6.8023424760888	7.66791421780739	6.91141591500692	7.4666203994485	7.69393959855526	7.02373977624334	7.18460736081327	7.56659106480251	6.97213638355747	7.63754630426198	6.86197196674498	7.42948150818119	7.23508041545732	7.2014251443995	7.48073158265227	7.55161491081984	7.46229498065302	7.13322797352977	7.19162880088432	6.97380123798564	7.58452285559062	6.96328002954256	6.99279737958344	7.70553715769992	6.82788274276529	7.0532428896557	6.89197630596826	7.42847300783402
TRPC3_10090	4.00206254637362	3.32653892936738	3.99508293199819	3.39608148336898	3.53336252599946	3.74976375044025	3.69337519869939	3.62476687481524	3.45869082628511	3.46600561989866	3.40215138730268	3.35842132206781	3.40544661943146	3.21549463533332	3.1322038648405	3.25239448626441	3.17311930971431	3.43564045503358	3.32077250556307	3.25203579608517	3.50846131850447	3.06066335883127	3.05419483080934	3.93786322110164	3.64193642940306	3.03585621678904	2.78772648766349	2.88664103785833	3.60439991814346	3.25556343894157	2.40623353642635	3.50358937496095	2.75892895620746	2.61359014803751
SERPINA4_9811	3.85047049608788	2.79396276529863	3.29153082472531	2.3339790437281	3.17625494835671	2.72760398852139	3.09757404787968	3.16622845004135	3.78351557735021	2.77876350788653	2.55488556677616	2.49264516232519	3.08126267744861	3.17469243672542	2.78508240314157	2.82628845496205	3.03391617192565	3.08439981192306	2.56661713009115	3.58055591171728	2.98553172146191	2.72588613129852	2.59888045685411	3.1907246962167	2.9187545060492	1.86912838561292	2.56588292214187	2.46955201829754	2.76651891491608	2.89002079062969	2.11217031492488	2.73140740949414	2.8413276960734	2.77114381901821
LHCGR_8997	0	0.600379106807571	0	0	0.884614373437323	0	0	0	0	0	0	0.548741316928293	0	0.332307484975327	0	0.314637205824295	0.635150673348056	0	0	0	0.656890781549972	0	0	0.472150799572265	0	0	0	0	0	0	0	0	0	0
APOE_8064	9.36930925871585	9.37212354578747	9.74881298406832	10.0099928366889	9.09275333395316	8.6649641014276	8.76780839527195	10.0974055678454	9.89921413866492	9.30011501487991	9.83137846031859	9.25607880264259	9.56845208180594	9.64729075542641	9.85637470489083	9.95402115499902	9.77934117407452	9.51917562826899	9.38211360580024	10.2269506733825	9.78867798581677	10.2567830834253	9.89557029997414	10.034916296215	9.67516345926402	9.62591540664551	9.36404880040669	8.8945598726841	10.0168250371737	10.0318682769683	10.1480627449231	10.3991014461303	10.4724419795813	9.62708538698811
GLI2_8713	1.54488882837746	0.82714618255037	1.86292817257724	1.28897869445451	1.42896890764148	1.14080860048098	2.06456079135218	0.505728857009125	1.07757367858187	0.877759863053977	1.05907963765371	1.91718480350523	0.616461788974484	1.61927395659928	1.77005760906089	1.14958085071432	0.352250015599924	0.952517389969976	1.74633248542697	2.01627868913767	1.95732213985771	1.19907403104438	1.92982534120955	1.73251049586199	1.95264831596185	2.26007646005685	1.79101649483172	0.695028180255199	1.69267446426795	1.35310922908012	1.24395159295276	1.32439308291675	1.92029456343726	1.16086983879785
CES1D_32914	3.9130313537672	4.41863113083115	4.82036635682249	4.57338009221864	4.76735832124955	4.55423198071846	4.0459188262025	4.71096779432856	4.31311686655	4.31064531081981	4.63454919476522	4.38548508729542	4.63298205559585	4.33398794995547	5.0851655166446	5.62924217345298	4.20340856063847	4.56558068075195	4.72668488456387	5.25375312344832	4.87072809036324	4.47032447528143	4.86299221304458	5.01619554544885	4.28210083528298	4.98642760669399	4.43755568812706	4.00542609938717	4.97097943423911	4.50872609628479	4.05654761196318	4.6149629835805	4.77913002353312	4.23515939367689
EBNA1BP2_8513	8.20801173973669	8.22800350688931	8.33632225673815	8.24587640656612	8.44632821179142	8.40435179438109	8.00695335031871	8.35779714712779	8.2722062369863	8.24879191606466	8.03622445784694	8.0462414897513	8.29023736090347	8.22716529499692	8.44905194010109	8.07313709549593	8.3087786839246	8.2480218919617	8.36753806780024	8.16318448950058	8.37510410591359	8.30139205638698	8.27139738403975	8.11605088998733	8.43767588961499	8.23267199280496	8.4769837614923	8.03556277333503	8.33709019462926	8.43109726096761	8.34920553076185	8.33668931585987	8.43521803651212	8.25283950858777
DAO_8437	13.7562188265224	13.8672112501611	13.9590505973499	13.9300327389399	14.0145288186505	13.9752777723771	13.8192715291451	14.0945786548524	14.1006867039533	13.8373813063693	13.9837173752312	13.5602043308655	13.9254071560265	13.876021807061	13.8459674553761	14.0339444325942	13.6407993305725	14.0039019128368	13.8803011871656	13.8927018186694	13.7326339587728	13.9586804512897	13.8822780637354	13.9573005392082	13.9638795338787	13.8358111707175	13.8876245851771	14.1453096763042	14.1414655001561	13.8495558830838	13.8743236844848	13.8784987719598	13.8989178799475	13.9163598119346
CCL3_32935	1.3775013080912	1.19552857592642	2.30922796097622	1.10758081377061	1.18231510233262	1.5890010118369	1.13333321742866	1.63189698978008	0	1.9750136538516	1.48851661219162	1.91718480350523	1.64728800252459	1.35284489423448	1.65206097581922	2.05938476710996	1.41104645036986	1.39872330623901	1.91962078007316	1.78086093330935	0.656890781549972	1.44778909352382	2.84442573467462	1.73251049586199	1.60909451044322	1.53360537798255	2.3036165638245	1.51437386219288	1.87933908035686	0.979394749570684	1.97541827005552	1.08963804919202	2.06449003282092	1.64095559182659
ATF1_8094	6.75165672517371	6.31664401589682	5.90455858008936	6.54068597894179	6.11113191145753	6.3458289577485	6.56228160311912	6.22673827730403	6.49815410269627	6.21495998218683	6.80125426558067	6.71605811010604	6.86867079375581	6.58200385472538	6.66073713503425	6.72838597834544	6.87562697146993	6.69222490630575	6.68222440734479	6.5196773434977	6.70356996086651	6.59839908146732	6.85364266873981	6.48020239716722	6.65920293659506	6.71219160789863	6.82902314479607	6.5615754905131	6.65847455163843	6.7968022425215	6.78504836414675	6.66673388139513	6.7763031248476	6.86381983541947
TIMP1_10022	7.22834120840913	6.60370691802306	6.87636295841249	6.61055033225266	6.74993849938886	6.63534913529494	7.09463925878528	6.74442542515248	6.70424926635529	6.71796734234868	6.32703227091326	7.43214185483573	6.53442000841927	6.80224339564366	6.92838975733455	6.49884892103744	7.0117040194295	6.78995951143918	6.57939173930177	6.7163369798782	7.01792033777238	6.37634422714572	6.67473272930555	6.69490287536936	6.57482425865124	7.02927363001654	7.01616875166696	6.75033673586694	6.4715024325397	7.01842143964587	6.88149214449496	6.52369754065089	6.79192737427439	6.98137090686025
CHPT1_33298	11.2337266242698	11.1432820437522	11.3185729986599	11.2726823021398	11.3638291135177	11.2715489261082	11.2817908481884	11.3532496116987	11.2422271609285	11.2014192291368	11.0205367767423	11.173069966296	11.1324114070524	10.9311053524125	11.1762836950792	11.0441726690766	10.9894577978786	11.0390120470273	10.9934740807724	11.019680057255	11.0648885662085	11.04059269183	10.9338832286163	11.0663624308416	11.0248574704779	11.0470653605884	10.9949375153885	10.6752025875303	11.0992258435941	10.9500334654856	11.0018076685429	11.0333480983464	11.0506535373698	11.0468937742431
IL6_8897	0	0	0	0.657566882550548	0	0	0	0	0	0.877759863053977	0.444879717402269	0.548741316928293	0	0	0	0	0.635150673348056	0	0	0	0.656890781549972	0	0	0.472150799572265	0.495818583262043	0	0	0.270595142445617	0.290725649832863	0.256198636269566	0.476111678619646	0.248576602948461	0	0
