ID	S4P1_C06	S4P1_A06	S4P1_B06	S4P1_D06	S4P1_F06	S4P1_G06	S4P1_E06	S4P1_H06	S4P1_A07	S4P1_D07	S4P1_C07	S4P1_B07	S4P1_E07	S4P1_G07	S4P1_H07	S4P1_F07	S4P1_C08	S4P1_B08	S4P1_A08	S4P1_D08	S4P1_F08	S4P1_E08	S4P1_H08	S4P1_G08	S4P1_A09	S4P1_D09	S4P1_C09	S4P1_B09	S4P1_F09	S4P1_G09	S4P1_E09
GRB14_32726	4.48453722500628	3.61168008786067	4.6390315482536	4.07572521759049	4.35306020745049	4.18932663030835	4.27560529732578	3.71509248056393	4.12064722483634	4.4132121323887	4.15208482106023	4.28470806375235	3.93229367403843	4.39878454534033	4.22100821064326	3.23966427142361	4.17359546135395	4.22135747260608	4.00503717784069	4.34114186211249	3.82273751229288	3.86319895636866	4.26439307484384	4.40001727984095	4.10768662385595	3.98668627716304	4.09059711077577	4.39866867040641	3.87951213445392	4.2911589035121	3.75466584344083
OXA1L_9402	7.51398517194766	6.61964390457132	7.74267399424284	7.76908796814509	7.58034999692835	7.60996902101185	7.61895638519178	6.86956005196188	7.59803614750006	7.74212288950059	7.68272412431166	7.85030365762472	7.64163909165327	7.72785680414186	7.73474885833691	7.97970110370616	7.92749470633216	7.74380006511625	7.82858039992623	7.60921065081498	7.77921358667481	7.72756798706645	7.76893087297734	7.79792674276501	7.78174889227952	8.16400372176496	8.05431162159845	7.99766350384929	7.97887842016947	8.01145871286017	7.93365569550022
FAS_8609	1.2074922669444	1.86024597369605	1.50575552310175	1.26901988631958	0.733441303668737	1.46131735018664	0.701489470106246	2.07096859652503	0.485315229697247	1.41807568448135	1.42109049941446	2.01122695031847	1.62064340043601	1.85638890414886	1.68081747301905	2.22696398100966	1.58755438263193	1.19642037126495	2.01550695616038	2.3022528490248	0.886270560678616	1.24786387424129	2.06199402386949	2.0169705622592	2.02416105357247	2.07432215237481	2.32459265785252	2.45714745093806	2.01736961878867	2.64809220685727	2.67514682271944
CLIC4_8332	7.86132429989653	7.11918836983067	8.10150485856482	8.13742970669941	7.91602201778981	8.06207018424401	7.79333547169356	7.31650091810543	7.79272668775983	7.95848064004395	7.93246505992336	8.09704409504691	7.86674484322005	7.9428878610253	7.75698947764197	7.87313029498315	7.86929341527722	7.9475155211543	7.82246832671103	8.08919559526888	7.79583284934398	7.63793859891035	7.82317460865484	7.96910641655467	8.05469765499325	8.19298888344426	8.40801354208972	8.36652655129925	8.25048086336556	8.06919813805655	8.26707276877334
GCAT_32974	5.31630172346634	4.73364919796981	5.48940280629686	5.04775631515439	5.53911376519941	5.42915812248155	4.73733502996182	4.82265836822092	5.16150796630724	5.11622605314481	5.31581625335378	5.38963094318151	5.58344757653802	5.59030358348695	5.81127556430318	5.12926361066885	5.51476288919727	5.2243096968074	5.36466421597741	5.20099432109107	5.63140781242526	4.63029166457895	5.24555635140275	5.36543915064447	5.89831455988845	5.40420867749634	5.39737501914926	5.39680487413978	5.23194685362861	4.97733197154552	4.89039985956968
NOC2L_9327	5.14892510598984	4.46241652712539	5.48199859978087	5.62327404310099	5.32529331852694	5.56895376140785	5.69848346037454	4.32492653764037	4.77572761753488	5.21232219718184	5.57715388323159	4.96866640039562	5.35565373000025	5.67908223585176	5.04388633742247	5.57822691897545	5.16566535346465	5.57641959251462	5.03181957456523	5.4484110273182	5.27625221964962	5.22251544454341	5.01144593797179	5.78770612782642	5.26800051850927	5.22225189412867	5.44007425326475	5.41290381712434	5.35217923099995	5.55547837415741	5.61625095606982
HERC6_8794	1.06428429682329	1.26485925030705	1.38392088544848	1.79387975430728	1.68197424559445	1.46131735018664	0.701489470106246	1.81870636897344	1.37827124873811	1.85912740498831	1.76424816809698	0.683696301160543	1.02684306426411	1.20820565944155	1.57796585011912	1.05851569101715	0.263682812985315	1.19642037126495	0.400909060218323	2.18238920369134	0.27750627527879	1.24786387424129	1.41758760313185	2.0169705622592	0.239329943136958	2.14149213506468	1.82054808291395	1.84808735251983	2.9941969069671	2.51445356743971	2.40861123619117
AKT1_8016	6.5201425169319	5.82707580601374	6.43158350200645	6.52543966365632	6.33902617300264	6.26109693607076	6.18591208889417	5.59548162339636	6.41577811052611	6.20212566063695	6.3150696954073	6.38807071533211	6.06919725817224	6.19995465046642	6.54589747206616	5.89934690266879	6.14542738657709	5.97732035866668	6.07275537148885	6.46749288553097	6.14094475356511	5.98776485207536	6.10205063820977	6.04238461271882	6.54794200327146	6.2568111369292	6.37282966026825	6.54575535225244	6.45389738572415	6.46958397013143	6.23948574363777
RGD1566401_32721	0	0	0	0	0	0	0	0	0	0	0	0	0.602913255781873	0	0	0.282804523039761	0	0	0	0.258957465337865	0	0	0	0	0	0	0	0	0	0	0
RAB30_9639	5.00927469475821	5.08624811952098	5.52586434511618	5.85618535611571	5.85206756821359	5.96966063211405	4.97609923441707	5.1378106749537	5.29974301138879	4.55191237875973	5.87693335155061	5.78814694140404	6.12923744680775	5.85270734424856	5.66839607189141	6.02460831373324	6.84179539676362	5.41836127715829	5.54375552667059	6.48975782127202	5.76682518690742	5.77138155789315	6.41624716972683	7.00425871078994	6.20749247841446	7.02526652963237	6.15943291853401	5.6212421457505	5.92790274769434	6.24010712283692	6.78180071989146
GNA15_8722	0.726551666628778	0.433770734242967	1.10422487153671	0	0.733441303668737	0.664057052441047	0.503303160741733	0.743333404645524	0.485315229697247	1.41807568448135	0.309987463305198	0.9331002816817	1.02684306426411	0.522893030395821	0.527289709182807	1.05851569101715	0.849725345109922	1.0540979723578	0.971603391314726	0.837099357792728	0.27750627527879	0.668337751540652	1.11767449870878	0.686582139395432	1.17830667986542	1.14032015835684	0.88287871346179	0.960168134336696	0.284213742291683	0.63651197717545	0.516986334107077
PQLC3_9554	0.905278331579348	1.03722633573673	1.38392088544848	1.04088078171284	0.913390721006732	1.97183281275421	0.503303160741733	0.743333404645524	0	1.13388679610978	0.565006187772678	1.89844993588695	0.602913255781873	0.522893030395821	2.03158361240031	1.05851569101715	0.679530411607341	1.44481083683877	0.848677239804534	0.258957465337865	0.710431825971352	0.668337751540652	1.41758760313185	0.93674086956278	2.31318028741361	2.20567340640301	2.69740304875125	2.25765831896259	2.78223101646643	2.98769858511727	2.98101371840482
DUSP11_8501	5.76727023039142	5.59027687250809	5.90379680437056	6.02967902071363	5.69486208537745	5.89368324291758	6.05162751514889	5.41921651207875	5.27014843470751	5.64999065297303	5.99006760239026	5.80388853945261	5.98307669372084	6.00766370580028	5.59786057739649	5.91496527428938	5.70425116326887	5.67697681007434	5.67166077564332	5.625474079438	5.90600612309527	5.90978498807492	5.43582945144626	5.77972578563031	5.61995942070021	5.45790100713134	5.79836980312932	5.92050308883767	5.39760014381782	5.79044571324953	5.70235588044207
SIRT3_9828	5.86233556534882	6.3487154969949	5.81818514596374	5.46534018010558	5.58630284196644	5.9356206289725	5.27722964868801	6.30722011722092	5.6944971059712	5.37064621080393	5.59872224920372	5.96657714953756	5.77330455414047	6.08396955400214	5.89922747359396	5.67923636952566	5.92029846931152	5.64629894695961	5.39792751707231	5.64827620064938	5.76119437691749	4.9102152325523	5.57890140710654	5.56436046480572	6.10909918751348	5.5348690979781	5.66672878447657	6.07518918901393	5.52586557440927	5.90836359193508	5.49051309056533
TCERG1_9992	6.10119199133578	5.49250396286514	6.33214349176863	6.48910301650056	6.15004692725372	6.35165403202445	6.48718459944691	5.34340104878192	6.02198319457712	5.95231202222425	6.45171540176113	5.86519156658995	6.18173251459999	6.02712185785753	6.01202231003538	6.420785319145	6.16571955833025	6.22162765802604	6.03448935732155	6.12139209916619	6.10583185343345	6.2633283943006	5.84110903438641	6.35858938355123	5.93707101725408	5.99603351339444	6.56191675836654	6.2194681061704	6.12081064007725	6.39548988058934	6.07399791715342
CES1D_32914	6.89025278635594	7.26942466097603	7.53296609325178	7.48247285152607	7.6486346363447	7.6462023264026	7.27456218560603	6.53402028458468	7.07214687333123	7.65246358118309	7.37635275351001	7.56407761688173	7.79441870503222	7.60051112283935	7.08525940531231	7.37330250908986	7.32759219107132	7.81448985584	7.30785579588792	7.42341578325084	7.59524129816484	6.95823652554327	7.15886753693411	6.79056207964432	6.85277439209171	6.89507640891856	6.90448658515525	6.89714453223538	5.87535744765955	6.05996272416141	6.46736886241757
DUSP3_8504	5.61499889721639	4.72410765010537	5.31702794017483	5.39456918376024	5.15688511599228	5.44859892442296	5.3003390304164	4.64943757031173	5.47858993576004	5.00255777139815	5.11092986134238	5.13967885097832	4.89686810556666	5.25288713427467	5.29150981253835	4.60811203802764	5.09123477288014	4.89956447675368	5.00328480392731	5.36138908900778	5.13536117978887	4.58378332709338	4.98122864535681	5.14709628248409	5.69222749746242	5.15882029080626	5.44706952343502	5.40487680140175	5.12798159635743	5.43118918030868	5.35276114750566
GADD45B_8679	1.85547843424577	1.63438717367657	1.7223203592471	2.33733611866583	2.31487088348515	1.46131735018664	1.29929933827613	1.81870636897344	0.847823306755573	2.03762060744352	1.54476994924941	1.33091663365178	1.84555100536539	1.45803260198468	2.03158361240031	1.20122298905782	1.68074470834998	2.08040478867471	1.18989313939528	2.05165710812531	2.13539270347641	1.90680998547816	1.94161474400459	3.87901816457586	1.9586973649644	1.38168896749162	1.82054808291395	1.93983206434794	1.06262746597817	2.01796238997278	1.92647743094731
ST3GAL1_32507	6.91394365334387	6.17401006576222	6.61538598551986	6.70433081717525	6.70550291733213	6.55367740760709	6.54314946052358	5.40207092279315	6.2588869583851	6.67992750812785	6.64378161401389	6.2569748479006	6.49968030239253	6.41462422159261	6.45449769203517	5.9355301839556	6.03945082800659	6.22992749780298	6.07960508279616	6.28310595491923	6.26946634207921	6.12807013847626	6.11949648722806	5.81919325179729	5.8221396425484	5.2830116351129	5.33840279367474	5.61429709672019	5.34446808014697	5.43118918030868	5.16623340232361
NOL3_9328	0.726551666628778	0.908350655797999	0.545902522263914	0.911680964962816	0.527804488484283	0.664057052441047	1.17144106476749	0.419020673337272	0	0.779633746203578	1.42109049941446	0.381975384172375	1.02684306426411	1.20820565944155	0.527289709182807	1.20122298905782	1.13962450062049	0.896183199720097	0.714293197798295	0.258957465337865	1.18433592846485	1.12332294945144	0.876324185810818	1.33552047724085	2.02416105357247	1.76917875746454	1.180196757559	1.93983206434794	2.16476785043542	3.13157724350059	1.75287543536453
KIF5C_8965	0.522510683898222	0.233126894005799	0	0.234191326905173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27750627527879	0.478016293441377	0	0	0	0	0	0.306127069856445	0	0	0
SCG3_33017	1.06428429682329	0.766823111439503	0.298619236094361	0.911680964962816	0.913390721006732	0.664057052441047	0.273489167333368	0.224669867222796	0.485315229697247	0.967606396209027	0.565006187772678	1.14567723283114	0	0	1.34725005721882	0	0	1.0540979723578	0.400909060218323	0.258957465337865	0.510147582639461	0.258716221747364	0.416058081790527	0.383754628695466	0.927685168090108	0.486902893001761	0.507947437794637	0.558530488266613	0.725295530307664	1.25484512808152	0.719353835200353
SMAD5_9893	5.66549595575411	5.36937338394017	5.9257938538248	5.76561194546213	5.70100050109129	5.78317469085967	5.87304590232463	5.19201948166649	5.7055947570608	5.84847034630446	6.07971401306873	5.48058787356346	5.87245008510908	5.93741600688318	5.63676131922886	5.82413851681468	5.68750702820151	5.75955868515184	5.63493069733043	5.94845199443253	5.60650252626448	5.60086715957944	5.58393729469307	5.99491914541464	5.60933342386418	5.6489128144085	5.72544530446657	6.03414690260175	5.68087069671094	5.70866637621251	5.65378403605896
GATM_32792	6.24510906724636	6.54031166190849	6.18942077701213	6.35574713961041	6.13652272937971	6.71889602794348	5.85754906291323	6.75042857652355	6.34657105997352	5.93551585942368	5.83514293255014	5.9311803216598	5.98307669372084	6.27511670935385	6.51142554173096	6.03893425534184	5.91071199211333	6.0305543369483	6.05200892000565	5.81374130771091	5.80563725387858	5.59501660023048	5.70443940890773	6.06225844200678	6.05921936055237	5.6489128144085	5.8625622019952	6.00788961811357	5.59898206729617	5.90168772550241	5.86587117839186
PLD4_32807	3.81696692228571	3.09446028689325	3.79474171911624	4.01411082467946	3.61638165511929	3.56240695462585	3.56728207053636	3.04368091384519	3.60845063649158	4.04687444912103	3.43663812933921	3.93044129389328	3.60333292978803	3.57541410725959	4.01988513701327	3.02616227517821	3.20509804678536	3.8209262576787	3.22169613633505	3.86456693037995	3.51005033155819	4.06290645039046	3.89457437594029	3.90859379800493	3.71036747892523	3.77031562593797	3.72669417785227	4.19030221178829	3.74540364240837	3.45709388552636	3.90749605122626
CYP2D5_32296	6.60344628742877	5.84038481690989	6.63220674543872	6.22927714624565	6.51308794830641	6.53105860617627	6.01949396713532	5.64490492775045	6.2588869583851	6.18801311127211	6.1592839818016	6.49375499631636	6.05237951288608	6.36196230661458	6.30552893744604	6.06249916296676	6.29661832652764	6.14030222951558	6.11670798395547	6.43507768132774	6.12349512487279	5.48543436288679	6.41624716972683	6.33154970982407	6.46196373162823	6.06253257319533	5.98777081639476	6.49372460026523	5.90711371319058	6.19713565003409	5.78360992948294
HSDL2_8837	5.63414301771497	4.68529760378677	5.7642683935334	5.99421797086114	5.91150670183668	5.97637330340035	5.35286350774948	4.89797516297373	5.29974301138879	5.74944126609989	5.95147168802228	5.9167747854989	6.06361309782084	5.89568330096265	5.80559639073042	5.35214345496524	5.79041213371268	5.44712337173026	5.40884701076743	5.79342748320154	5.84875186377361	5.8667293057798	5.82843457577914	5.68035104447253	6.73796180353788	6.5317986197954	6.34313887486048	6.41598074429128	6.07960008024916	6.40967548819081	6.35412692466471
ANKRD10_8048	1.5675639568876	1.26485925030705	1.10422487153671	0.612344659782858	0.733441303668737	0	1.03113970614901	1.51278721538134	0	0.309057803221431	0.781645732558044	1.14567723283114	0.830393706031064	0	1.21639737210094	0.900126832939789	0.679530411607341	0.718834370474749	0.714293197798295	1.12411773717957	1.04298724904969	0.478016293441377	0.416058081790527	0.686582139395432	0.624178432764118	0.486902893001761	0.707558716134937	0.960168134336696	0.903798517740807	0.63651197717545	0.719353835200353
TOP2A_10059	2.09538325290285	1.7136677417557	1.10422487153671	0.911680964962816	1.77801261043596	1.8601266342536	1.41674295854944	0.743333404645524	1.58470209318797	1.65539076343669	0.565006187772678	1.77610370078472	1.62064340043601	1.67091654112602	1.95155958284033	0.51915440484526	1.13962450062049	1.75194482396487	0.566093666887568	0	1.9889104651731	0.258716221747364	1.32437628108445	1.33552047724085	2.20441795231646	1.48874585409212	3.13872824681409	1.1255987170891	3.03309378666082	3.03726967040235	1.84228608790301
ERO1LB_32533	3.70071209667594	4.91231603148292	3.69580093840768	3.24181991485142	3.64213205142574	3.82293163682193	3.54165213499502	3.92170533341783	3.78623404296134	3.79706591773574	3.6165642024878	3.61065540186031	3.74961244294711	3.90483823994826	3.91829198318528	3.56411906296085	3.68165476065215	3.88539574108722	3.38543359561369	3.95878817259423	4.00530599235207	3.67635952889632	3.82821895937039	3.4667823722838	3.74960455109196	4.00483769948882	3.74950801087411	3.9686269458812	3.64852990025373	3.99758915165644	3.94834474023703
KDM5A_8954	6.40597459519447	6.2017749524816	6.51375769201484	6.60072678305869	6.10908794829575	6.62376286762755	6.47707907891055	6.15177944231203	5.93035311324032	6.36151280899963	6.6263857837346	6.31305267373147	6.62250153632234	6.68956574364966	6.30552893744604	6.96679328411334	6.43010570661994	6.57757438937904	6.15936104648689	6.64236486503495	6.50667693068368	6.44667926095591	6.37616838340381	7.03139814438261	6.13895875258179	6.38707335832176	6.71754377568587	6.69475099975349	6.51356598055893	6.66751963065469	6.6299987618121
TRIM72_33144	0	0.233126894005799	0	0.234191326905173	0	0	0	0	0	0	0	0.381975384172375	0	0	0	0	0	0.516587891955894	0.214335977593223	0	0	0.258716221747364	0	0	0	0.486902893001761	0	0	0	0	0
KCNQ2_8947	0.726551666628778	0.766823111439503	0.298619236094361	0	0	0.369903222384552	0	0.224669867222796	0	0.779633746203578	0	0	0	0	0.287601802413049	0.282804523039761	0	0	0	0.668882533831715	0.510147582639461	0	0	0	0	0.486902893001761	0	0.306127069856445	0	0.353078275994348	0
ITIH3_32422	12.0669896779559	11.4449028234279	11.9379408189212	11.9844963790884	11.8250758241214	12.0530368594725	11.835814759439	11.5851637781298	11.6900440456761	11.9245891462549	11.9193489692656	12.0205357824744	11.7837566980514	11.9388261696391	11.9051669252372	11.9060448006168	11.9221520351748	11.8249998165412	11.7832338164397	11.8317959584176	11.8588352519323	12.0215703411271	11.7401968288861	11.7985163909657	11.6735299767214	11.2601860991808	11.5408282275621	11.5752088496964	11.4346915577997	11.4300001141698	11.4303529299831
SLC1A4_9843	0	0	0.545902522263914	0.435622687056619	0	0	0	0	0.485315229697247	0.309057803221431	0	0	0.602913255781873	0	0	0	0.263682812985315	0	0	0.478430716405387	0	0.668337751540652	0.222975699745154	0	0.239329943136958	0	0	0.306127069856445	0.725295530307664	0.353078275994348	0.516986334107077
PTGER2_32472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR1H3_32917	4.94939594688531	5.33843988328061	4.96003138350922	4.02976286940951	4.69810407237969	4.78639870101343	4.12841559563583	5.16516967316456	4.24755744656965	4.1279621479696	4.41780113799402	4.39274634597878	4.24015575390404	4.71898356244082	4.60789923167722	3.85065599372087	4.4096953678972	4.18766583575079	4.0193577909934	4.56136118412589	4.4311883543584	4.20795615410156	4.50639867671549	3.87901816457586	5.26122862131187	4.50318259151594	4.65915232892177	4.82886317429032	4.20317872690377	4.48225427572251	4.11907331114871
MCL1_9205	9.28397229027378	8.78070387266942	9.17431762447101	9.30691626246201	8.98019070605555	9.08754369907287	8.72893949234446	8.39375320315396	8.47939072944721	9.2981577171372	8.96661705455961	8.76411440169431	8.89070956196307	9.0746206082166	8.78501455725866	8.59341283050328	8.60824400729112	8.64512394540939	8.52021862104974	8.7276347202091	8.67248172376452	8.49438885369202	8.87031789017916	9.21656316903312	8.32934556368805	8.22043261246849	8.34668076045966	8.31605658349748	8.0635116707026	8.43668943729806	8.19145884110984
ABCB6_7940	2.01976249022385	1.7136677417557	2.22634418849228	1.63921677466958	2.49523504057919	1.1170729968069	2.04646108367805	2.07096859652503	1.58470209318797	2.11921561460381	1.9547037245736	0.9331002816817	2.21146785633803	2.73959696738328	1.8668347223842	1.7579332314747	2.48861973058563	1.84133187520249	1.69705197069361	2.05165710812531	2.33051848720942	2.05054268319961	2.22559753826137	2.0169705622592	2.25982380326998	1.85172516086553	2.44128926711553	2.18452225253455	2.63828566918952	2.36716020394139	1.6575553277216
ADAM10_7983	3.18179884596362	2.1723576148291	2.8951217123132	2.80578892542945	2.88852611812455	2.17222944992897	3.05406118410168	2.63779677647558	1.92571159696927	2.26974335065088	2.47358993767546	2.39059857717389	2.56764607673855	2.64200920111457	2.43621284078888	2.15863438226604	2.20467603020661	2.81310381424141	2.41266901831106	2.51569438840486	2.33051848720942	2.46401810395197	2.62790835465468	2.5547676979454	2.6398998846306	2.48966645253416	2.6496890303092	2.88408447082169	2.63828566918952	2.8831340391465	2.62563417626478
LOC299282_9119	7.54466085009275	5.64692061134515	6.31140572713489	7.81497638902173	8.0141913350032	6.67830225223963	5.73286349059888	5.03032934630874	5.99510001347566	7.68464955878639	6.49453172731942	7.26183008059016	6.58790796302084	6.8674135986495	5.98212422179311	6.51944121319673	5.3753511980189	6.23405958019654	6.88562680160887	6.02013428111265	6.83885595546334	5.73991377420968	7.96213094845029	8.47455463021259	4.09250691154179	3.41066602577139	4.21054958603958	3.62602313856436	4.04089206650206	4.58583349707553	4.13685368594556
LOC688041_9143	6.27387496373565	6.67268996114403	6.61199817071505	6.38037373361229	6.25390529241344	6.4123183090264	6.4007265270474	6.52612855471539	5.98602646848435	6.12026529577319	6.39531706137214	6.16854636982096	6.22239523467321	6.45109668496486	6.19257546973222	6.14869165620232	6.11653012879927	6.25860658458412	6.07618429232083	6.21600669550507	6.38014067817241	6.06174505001441	6.11602415378697	6.35322184010933	6.26954723515232	6.33062574715855	6.49261274300994	6.47850737707943	6.50667289101558	6.6986632045556	6.45679034071627
EMP3_32795	1.33775968477188	2.28046747453065	1.38392088544848	0.769762367729251	1.3482704804724	1.8601266342536	1.29929933827613	1.81870636897344	1.58470209318797	1.54160735398921	1.9547037245736	1.14567723283114	1.49350966088108	0.522893030395821	2.03158361240031	0.722179671417154	1.38090429486727	1.92550229239068	0.714293197798295	1.46963759723613	1.73685478997446	1.24786387424129	2.00305958416265	0.93674086956278	2.25982380326998	1.38168896749162	2.26250243553529	1.4085429017972	2.09295035158141	1.41343071476654	1.75287543536453
RBP1_9669	10.6301647726667	10.1214812131416	10.6731708763408	9.32288571440784	10.0902366814182	10.8125277202918	10.5472074655605	9.53777321420476	10.6988350073693	9.99792643843491	10.0462295979477	10.1868643975428	10.0485584766875	9.99762696416277	10.0720945905974	10.0456701527149	10.5112816535831	10.5257045976111	10.5271675170811	10.6168891872112	10.2894765238465	8.89994844359071	10.0924208395918	9.28933350738384	9.4479451518327	9.70038171540747	10.3491994613897	10.4038344160491	10.0635769895606	9.9334962400293	10.196521902359
CHIC2_8307	1.06428429682329	0.433770734242967	1.25084039088771	0.435622687056619	0.527804488484283	0.664057052441047	0.701489470106246	1.23148071288417	0.485315229697247	0.779633746203578	0.969961048433836	0.381975384172375	0.602913255781873	0	0.287601802413049	0.722179671417154	0	0	0	0.668882533831715	0	0.668337751540652	0.222975699745154	1.49998521122228	0.783898398247484	0.680008931977322	0.276214114211399	0.558530488266613	0.521546135358693	0.873300724866449	0.281527914620129
ME1_9215	6.39852999370028	5.45261678977313	7.0045187186802	7.21621406969342	7.84434761837798	7.00809582415762	7.70228711142211	6.56259281262382	6.44917521572168	7.30338080940298	7.00583521526403	7.30947595064115	7.40381501637513	7.17274184818763	6.95279398597048	7.26778072245051	7.51640778043875	6.8167577481257	7.19726115904085	6.76218514388515	7.57612645793842	7.69238157242463	7.77334622067914	8.03763296837051	7.90742351153696	8.66763728978238	8.91005540201446	8.72271515300587	8.95084420712383	8.59920569899704	8.55930316076057
MAK16_9175	3.98544563857085	3.48181853574493	4.15279735209253	3.75633517857475	3.64213205142574	4.30049226246113	4.03965107566468	3.10147228659392	2.88718743568745	3.11182369357447	4.17140555518805	3.53721802973156	3.69286775836338	3.21720575802766	3.5069889939411	3.27236671181522	3.72605806953015	3.55633075260674	3.42899431899221	3.86456693037995	3.80094899375246	3.78313018822308	3.44110736892438	3.8179833686589	3.71036747892523	3.29741573702264	3.39170944070811	3.62602313856436	3.37338318143496	3.78188640513995	3.35976062777518
KIF18B_32882	1.45723262977349	1.15552772237204	1.25084039088771	1.04088078171284	1.46828818364585	1.46131735018664	1.03113970614901	0.881703092591257	1.76525901927572	1.13388679610978	0.565006187772678	1.77610370078472	1.19972003048706	0.905864782734539	1.8668347223842	0.722179671417154	1.00194434784548	1.75194482396487	0.848677239804534	0.987734451547032	1.31306329684703	0	0.586323117027709	0.93674086956278	1.48771415306423	2.20567340640301	3.13872824681409	2.10747970557584	2.68788048613536	3.22009646669482	2.62563417626478
GNAI2_8724	7.56309098098839	6.90999145921049	7.50766605284671	7.87361378858545	7.5121672923444	7.4954666107549	7.42056434596126	6.8123056274534	7.41408549754663	7.69632885257604	7.54693161082226	7.43608646019304	7.50204553813615	7.61986392641284	7.88637343806552	7.26778072245051	7.47959770705792	7.64949667212191	7.33100322051996	7.65496503198573	7.27794014384473	7.56199676638982	7.78651175954321	7.62831817731113	7.75428048330997	7.72760127453779	7.75644327920246	7.82644203986136	7.79308218845309	7.83874176291142	7.92088433932531
ATP5A1_8108	6.20726101617222	5.53677853668026	5.78246545302361	5.71326116766693	5.85206756821359	5.82839885476474	5.92353183793199	5.51270425601992	5.43924151048592	5.57966511710867	5.64782880477062	5.81946022932129	5.40947340326893	5.797122076187	5.75345199889351	5.70940451568459	5.91551319327324	5.8157794354732	5.46747015919658	5.88266839526977	5.67398356269566	5.83729466897767	5.70443940890773	5.81919325179729	5.6252432133161	5.62564136003133	5.70224466687909	5.47556108927582	5.85379149321395	5.86783700415636	5.50427669182635
IER2_32643	6.73635593452445	6.16345890969392	6.41223627609069	6.23940909353575	5.64479121327685	6.62803219031706	5.86789876268745	5.66899582544301	6.10813948989408	6.35731509201891	6.40758940513386	5.90951771528902	5.44426917718331	6.40721776270235	5.86687058120538	5.50443892316005	6.20154136315825	6.19643773986708	6.06587298351852	6.34373439497068	5.64370106152332	5.47272842139867	6.60146780322084	6.43171063729544	5.6252432133161	4.85297769813454	5.5802914852205	5.40487680140175	5.18953466735506	5.24331288659227	5.0109952861637
FABP2_32859	4.32089626613814	3.95944705029332	4.32820706046789	3.59736139732501	4.04095130257924	2.6463448352216	4.32151056249714	4.31274507724385	4.05274424238852	3.49475203665104	3.40434144707551	2.30469323383994	3.83075216780152	4.20737325542906	3.6907429870886	4.29454325908182	4.39601868735929	3.75344052471374	3.77118990127018	3.3562625897066	4.04292003049102	4.38112927466523	3.46313937217813	3.72129837627413	4.65417964351221	4.32683018757335	4.43824323640713	4.96611534066555	4.95647517820228	4.0944402455733	5.4696183107593
UHRF1_10132	0.284782330520681	0.233126894005799	0.756937917775939	0.435622687056619	0.287905734160693	0.908273706366976	0	0.419020673337272	0.847823306755573	0.779633746203578	0.309987463305198	0.9331002816817	0	0.905864782734539	1.07248166292271	0	0	0.896183199720097	0.214335977593223	0	1.18433592846485	0.258716221747364	0.876324185810818	0.383754628695466	1.39176690167474	1.00258212497505	0.88287871346179	0.960168134336696	1.45521350369444	1.91564731922921	1.84228608790301
DDX10_8452	5.74982385798995	5.36323951712923	5.7642683935334	6.17400448750258	5.77269376450755	5.94249318610023	5.87304590232463	5.34340104878192	5.59057871782342	5.69725521010792	5.96813938552965	5.88011878437657	5.87882368471203	5.80841178135631	5.8559216485086	5.99552246594934	5.81117169828876	5.95245812424698	5.68968099295315	5.72535977791294	5.87505852188791	5.70774428749823	5.64785274787006	6.19419988011927	5.56602905832934	5.91196438943701	6.14229547029976	6.12490271949907	5.84288640768864	6.31738346359232	6.09688808947035
NADK2_32534	6.81115615433284	6.39454810587801	6.64220586265464	6.44308690925858	6.4920020968862	6.71889602794348	6.42896083404054	6.34359752291386	6.29607174894096	6.56450235920347	6.6087776340592	6.61916497300035	6.54446847024749	6.45109668496486	6.53906866535518	6.48846004966614	6.70151132400685	6.52120482479374	6.36678434580781	6.67881363916784	6.54977387977857	6.12807013847626	6.59150066691643	6.68342738773491	6.83919687750328	6.67753448349867	6.78810678522867	6.86239519257283	6.65119687359435	6.92621450746882	6.76188706627897
BLOC1S2_33034	5.44473852596149	5.10842090577626	6.30302642952871	6.28902820499711	6.40443473368591	6.08595457049017	5.71003474232777	5.2506645923184	5.88225904214406	5.66365355332227	5.88280580512517	5.60260568681111	5.67418677345431	5.37939667733485	5.73564313363097	5.64218161855023	6.65633399615044	5.48921913463575	5.51877259679666	5.6651443558564	6.20870630621934	5.66928351785136	5.84530923000336	6.32059032495017	5.8221396425484	6.41109125903442	5.99733338595681	6.18707059342124	6.02275501559579	6.23480516543098	6.06473917997015
CLK2_32549	2.95698961666239	2.68633711650599	2.93904482627741	2.80578892542945	3.01216380974208	2.89333407564797	2.77491840830401	2.23487411599791	2.72213458854315	3.29854664643456	2.94701412482062	2.47167488178485	3.33323142480952	2.83099979277601	2.43621284078888	2.52713672167826	3.00340089099818	2.62452528951337	2.53731947028104	2.94201995934457	2.55538735609818	2.41172433188502	3.25157679748716	2.76339615213514	3.42545810567547	2.85244102959868	2.87388877695328	3.17585370133549	2.63828566918952	2.51445356743971	2.15306068787198
