ID	S2P3_A06	S2P3_F05	S2P3_G05	S2P3_H05	S2P3_E06	S2P3_D06	S2P3_C06	S2P3_B06	S2P3_G06	S2P3_F06	S2P3_A07	S2P3_H06	S2P3_E07	S2P3_B07	S2P3_C07	S2P3_D07	S2P3_H07	S2P3_A08	S2P3_G07	S2P3_F07	S2P3_C08	S2P3_B08	S2P3_D08	S2P3_E08	S2P3_A09	S2P3_G08	S2P3_H08	S2P3_F08	S2P3_B09	S2P3_E09	S2P3_C09	S2P3_D09	S2P3_F09	S2P3_G09	S2P3_A10	S2P3_H09
HRC_32693	1.43591279529741	1.67115909794332	1.61596034171576	1.33098201220893	0.810684263247332	1.18219369158034	2.16167302707634	1.70771367798085	1.37506794324295	1.84374526766481	1.35477451588483	2.13511187573955	1.15389712826785	1.71785173480177	1.25697208577067	1.407372070702	1.79563575375111	1.00842592205128	0.661668696844074	2.06652360629044	1.21344048002669	1.40277859722929	1.41085298544845	1.14356816747254	1.39332419270208	1.17901288610498	1.45965063688287	1.69333026686702	1.97282514515066	1.69279952330277	2.04291919007308	1.17858055700503	2.2693894715685	1.09724468529392	0.8710176460707	1.63776476273244
LIN9_9003	4.37402761545909	4.39912138019802	5.2544731797588	4.3317195123943	4.60735035244555	4.65048291507032	4.92046834633746	5.21966581191945	5.10726213084963	4.80373469672147	5.03645755452582	5.26981147266479	4.94922928918869	4.86593786577976	4.91593479211519	4.8150014048259	5.23508815244131	4.81494439009513	4.79534716876715	4.85308043638694	4.05644335299705	5.63536445407769	4.82642460638251	4.96493871562872	4.98773277298575	4.94652246182655	4.52103712435324	4.82871098542865	4.65756575688143	5.47186308360401	4.77729589076195	4.88948480134868	4.7634359475541	4.32811154632759	5.05871259460016	4.3106346430372
SLC22A5_9846	8.24491855041016	8.15155471094292	7.67641794261645	7.86009125980472	8.06571924007442	7.80162902853633	8.0447041241685	7.7206058504085	7.48275327794485	7.77837877003023	7.41783389217816	7.57341928916204	7.80719883181643	7.72540390531302	7.83010060986937	7.65243540097508	7.48184216390373	7.27878892991033	8.16787626879065	7.99456822993969	7.90974022903074	7.41403540864515	7.86189304575314	7.663530652431	7.61898312086351	7.86173670299424	7.66713132684962	7.97041926315802	7.80571359642071	7.9572507793827	7.79410115083734	8.08202285646405	7.82305029947599	8.33365512576848	7.96077307402058	7.74782343816885
CMA1_8338	1.43591279529741	0	0.669067119214531	0.46355408068744	0.58755265200954	0.816828524347715	0.58143171827823	0.647643225588703	0.399182309467008	0.332210257751653	0.531089859777136	0	0.795006293046086	0.543884284969185	0.300599401987429	2.51640100598895	0.497686324037161	0	0.368439431666276	1.51607095940444	0.249037817458531	0	2.47562810967303	0.264890197679702	0.239714731441649	1.46983662133992	0	0.266748248333624	0.273759733134664	0.399418658945816	0	0.507089161448354	0.91212343969864	1.27758088724761	0	0.217167066103177
GABRA5_32518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271865357506324	0	0	0	0	0	0	0	0	0	0.37176820114844	0	0	0
TRAPPC6A_10076	7.83493348140843	6.73795241945892	8.13733008085392	6.88143627731461	7.15490689559293	7.80162902853633	7.45500832410615	8.33969832428873	7.77079266079382	7.50573665919329	7.63364232044157	8.04046905982952	7.76881345689488	7.72384232353432	7.96595872453085	8.02223421182713	7.85861812985417	7.68796714799277	7.41224113060488	7.64408584120594	7.11025443181809	7.7858991337145	7.7689398721966	7.47046790757085	7.94315609962722	7.93511338757316	7.17208720698882	7.5234588716294	7.57381051512498	8.70481696333865	8.11851367463538	7.86462018568428	8.33214376573986	6.97465024148779	8.03863923074511	7.20802591686223
AARS_7935	9.26213540173993	8.75575715364085	9.15207642705063	8.56600572262463	8.68633780456789	8.77266535010522	9.19702411681709	9.19968401695657	9.10220247762487	8.98501952363197	8.89567157066907	9.12325679650668	8.95905254942806	9.01030739156898	9.12984363014533	8.779371576064	8.99249389869057	8.57134734053111	8.86492301402974	8.95358370827315	8.96935731125322	8.8132688759051	8.98813693397628	8.69406679338038	9.0807373256698	9.05039739470116	8.50136610202755	8.9205451781829	8.74883746326098	9.22198999021776	9.40956662400161	8.84575993743229	9.10579725521226	8.78687401467166	9.26114511258436	8.70457322456176
EPB41L2_8564	4.56433079368699	4.02617372790096	5.28754131838198	3.92695291059761	4.13659745218956	4.32468346966204	4.90859713318034	5.03254111884239	4.82849864224707	4.73525804474267	4.90334326674801	5.2402332237027	4.93774107986815	4.71061824211042	5.04301773722335	4.85085078588847	4.73013655931793	4.46449808179989	4.53060946235884	4.77121366681717	4.18155559665709	4.8139199983643	4.63501772101573	4.3468350426948	4.74677282541432	4.64501810305867	3.96715528510874	4.26891162054253	4.29255608459319	5.41906344365768	5.0820327079119	4.70377638360688	5.15723185089936	4.36846338898419	4.907531934311	3.96535802991315
CYTB_32443	10.9772551058006	12.5903271430953	11.6114056037153	12.6835949281868	12.5339487843447	12.2225199418689	12.1704585085924	11.569988224505	11.9070661266766	12.0574455582965	12.3173635470425	11.601379989666	12.0878582411935	12.0267409632268	12.0186399080381	12.4180584600393	11.7582380633324	12.5243469534764	12.4555907236167	12.3247774866399	12.6919157323567	12.478741418236	12.0452599625716	12.5193871998221	11.683992231012	12.3064768376598	12.6427548243496	12.4811587910848	12.1190655306816	11.7780657533945	11.1608645244067	12.1103180034617	11.3320097790434	12.2855153302566	11.4201770176586	12.2371131875752
TNFRSF17_33028	0	0.28507115465544	0	0	0.323482743622794	0	0	0	0.399182309467008	0.332210257751653	0	0	0.316178552220287	0	0.549237461372006	0	0.270198433361921	0	0	0	0	0	0.500532669353453	0.264890197679702	0.239714731441649	0	0	0	0	0.399418658945816	0.501927899978342	0	0	0.361615943031948	0	0
IPO13_8908	5.38159979283224	4.62028133955216	5.1742324727968	4.17409149285612	4.21679170214818	4.44725755967994	5.3733411637764	5.03254111884239	5.02490760304165	4.40581335454005	4.39409688456826	5.17919285762287	4.77942036958276	4.93234763987098	5.14098687153257	4.77823845683572	4.80645570944936	4.63083074688014	4.54865760975585	4.65428878802897	4.86164398215249	4.82442261717595	4.71692970458701	4.52157601386928	4.74677282541432	4.49132121942474	4.0526444503714	4.78686771720209	4.42475573253974	5.22354997678065	5.209182485854	4.8373015353056	5.1924493183965	4.40771724095758	4.72362471610436	4.49861333532231
DNAJB2_8480	4.97526079862388	3.57573804410333	5.47145635951165	3.89055511089363	3.96145368937503	4.62102092990989	4.95550690917498	4.78819105391995	4.93756583862582	4.00167228443046	4.5529629201208	4.78762780084539	4.55720205348998	4.57861404044969	5.01228098902108	4.67536184578825	4.61359062528228	4.43105713778433	4.41730537269726	4.65428878802897	4.54974903658097	4.89587500685167	4.84736054877785	4.52157601386928	4.26728674921379	4.31927617995916	4.03874343273829	4.41341174914145	4.16392534912141	5.08127828587173	4.93279023789466	4.46329506784518	4.82457489418754	3.75851927039104	4.59757118193806	4.2987757485609
RGD1305347_32873	10.2021989717196	8.97391662262423	10.2676269008179	9.0641980433758	9.24734227702425	9.73192837172235	9.66975413579615	10.2637431079296	9.79666397513015	9.65286411277438	9.70288373920226	10.1447575782279	9.709991312911	9.68580662139004	10.0090999323059	9.79355010102735	9.99049286773895	9.5675274301996	9.48180982289641	9.55755487632626	9.26365707668914	9.7179580866642	9.62236041270152	9.36819434327955	10.0072489400226	9.72968438593174	8.99360355321849	9.42298792262831	9.41049257925127	10.3784370984414	10.1797243794831	9.68426109072145	10.0527245936549	8.9985248157113	10.3316331492379	9.19430222671294
FAM63A_8604	7.12047808840736	7.50694983268752	7.49720151995954	7.54294292223146	7.21715764097043	7.49964479701442	7.62243050981699	7.56526812317117	7.36494679803884	7.58570011950859	7.66244935461765	7.50044123473707	7.36351202877928	7.36165960177463	7.37652262710612	7.43349108725926	7.86882422044355	7.42326380051831	7.38487587777972	7.34721940487316	6.93917496544815	7.87700321824949	7.40943203956483	7.4753780351394	7.71519567829534	7.61986012059001	7.64436255929748	7.53614304806958	7.39013065802763	7.6068685770053	7.2103596313446	7.46803899928934	7.31945878978234	7.25580893155946	7.79476683504116	7.42129652502639
ASS1_33159	11.4475778478263	10.405788797536	11.31460698194	10.2889876097008	10.7279962175246	11.0921198571277	11.1105961241853	11.4828490818189	11.1689534979183	10.8495421082351	10.6564038026725	11.3023182609461	11.0109814376423	11.0956292243321	11.2352280330336	11.0158907854818	10.933614161526	10.2532019623839	10.9732235710006	11.1400518294921	10.5538470429396	10.4692353984486	11.1288509028911	10.5541235211691	10.6711375298382	11.2016502848651	10.2768384299566	10.7131732524712	10.5999759710662	11.3759917158023	11.3623021861482	10.7903553502034	11.1593969228002	10.5534414627266	11.2114330659358	10.1187131022583
BUB1_8163	0.314577694780411	0.906029670599596	0.372976871169457	1.33098201220893	0.58755265200954	0.816828524347715	0.58143171827823	0.35986235530248	0	0.332210257751653	0.918417377598775	0	0.316178552220287	1.10079677850629	0.549237461372006	1.1245812559812	0	0.419256611644467	0.905248398685684	1.21949410165576	0.646386437187988	0.865563896652297	0.697866069372048	0.682244084832815	0.928878756381461	0.814370617249495	0.563047392424887	0.491787573226457	0.702092728189592	1.5429305203598	0.272682953356297	0.275710262790797	0.91212343969864	0.891102422080723	0.8710176460707	0.572740433886813
SCG3_33017	1.29976358260958	0.28507115465544	1.12438699920328	0.46355408068744	0.810684263247332	0.592336227637491	0.58143171827823	0.887455366798023	0.711512971504581	0.829299090260293	0.531089859777136	0.834252903058602	1.15389712826785	0.543884284969185	0.549237461372006	0.557927623423489	0.497686324037161	0.224804853332426	0.368439431666276	0.339969793151261	0.249037817458531	0.496744419020389	0.697866069372048	0.264890197679702	1.05973942299399	0.59042209823765	0.21304096537606	0.85787932007282	0.503764577395485	1.37566870040039	0.272682953356297	0.507089161448354	0	0.650515053833163	1.68281603246357	0.4058806698743
SLC25A14_9851	0.314577694780411	0	0.372976871169457	0	0	0.592336227637491	0.58143171827823	0	0.711512971504581	0	0.289846502181158	0	0.575367160281124	0.297421783303154	0.300599401987429	0	0	0	0	0	0	0.269647119377987	0	0	0.239714731441649	0	0	0	0	0	0.272682953356297	0.507089161448354	0	0.361615943031948	0	0
PRMT1_32372	8.74103048812185	9.28860837958553	9.00243131940347	9.26058647609894	9.09785477033273	9.2579870409291	9.03720731419601	8.98739641049606	9.14588296161754	9.17537160405594	9.16257693818923	8.94451367096125	9.12778680594175	9.10272134634729	8.95366472918637	9.20863286855599	9.17835143711367	9.08061615217451	9.16317100770122	9.20031872254873	9.04231880455267	9.40505544364354	9.21298293530351	9.2161404883716	8.96496036062281	9.24931066117556	9.36447828943157	9.23106974810082	9.07653020872984	8.89854588323428	8.70857689904542	9.03487207521161	8.97538828807431	9.17170385649342	9.0389279890222	8.98082735030431
RPL35_32720	13.4957441950462	12.5239126778692	13.5582639443855	12.56802518372	12.6457386348787	13.1317556523877	13.0200069309496	13.7276318533695	13.3517379366854	13.0930307766163	13.03079101792	13.5042569326164	13.0902485128437	13.1746257106577	13.3667807149015	13.2513284831655	13.3494289964595	12.999913224468	12.7580564249051	12.9724789628949	12.8360951059695	13.158392880217	13.0980144715849	12.8390753540184	13.6162749847812	13.2437058232827	12.6390165518329	12.9790951201682	13.0366979000225	13.5820346375475	13.5676316838101	13.1548792630979	13.4771433798218	12.760484778984	13.6130426643045	13.1374023475529
DDIT3_8449	6.71141038702485	6.16559836931576	6.65839057215592	5.74609547349839	6.33408963324203	6.52161359013628	6.77083822033024	6.80441050406282	6.89410585757285	6.6904387728398	7.00560596271732	7.0502059651263	6.61516926111061	6.50013235793728	6.85386760720461	6.65958834576714	6.84427831387243	6.39164106578024	6.7674501351825	6.44013529891513	6.77016545592154	7.36091532814449	6.33693752064336	6.53454088289117	7.17695635332611	6.72696872863258	6.2409141378682	6.31095669334707	6.6016814677454	7.20056666203425	6.96577493897247	6.83398801481474	6.7935410773	6.36581806996105	7.14895375840493	6.33270559465157
PRKCQ_9569	5.65009839657709	6.02263002403533	5.68506559505479	5.59028353040702	5.92051748138376	5.73583849054285	6.21834240740085	5.97827473048808	5.69161456300527	6.33082324763009	6.2047830895664	6.05540038633205	5.78532187452293	5.93035673893436	6.03122701937899	5.42698986306925	6.08622008844951	6.15611729516256	5.21251096971096	5.60973772541761	5.87880323081012	6.45494005730557	5.45697552350934	5.77111604856676	6.31851560762581	5.54734779963782	5.55422788622184	6.03972378434285	5.79537935261852	5.90714589163112	5.86330394817593	5.54528935639885	5.91588949747635	5.12510742007104	6.26654888912598	5.58826869503206
TNNC2_32753	2.21869234046785	0.727189513424884	1.86995040122336	0.46355408068744	0.58755265200954	0.326356852015067	1.16403555428828	2.13738595608461	1.18589255068964	1.19830755804267	1.35477451588483	0.334542918995822	0.9855829508206	0.754321991868283	0.549237461372006	1.27289452737522	1.51286563337823	0.743710264072295	0.661668696844074	0.339969793151261	0.646386437187988	1.28604750064464	1.16620603340766	1.38535194490387	1.48933310884947	1.46983662133992	0.563047392424887	0.491787573226457	1.52636377010138	1.18644050501121	0.87358434130329	1.42477135709116	1.46656261909318	1.27758088724761	1.41028959370044	0.572740433886813
PDE1B_32328	4.50364340362881	4.67065228898333	4.20212868348675	4.21881688257087	4.66566162938098	4.96381309188044	4.63366405201096	4.29997930000135	4.58199821487509	4.49134472419922	4.31566527010339	4.55115262067165	4.49585449320807	4.46356048494911	4.58098641484814	4.50582985973686	4.93829573837847	4.3852281739794	4.60148565279403	4.99207458697137	4.54974903658097	4.42970249200794	4.26666480500096	5.02867972829459	4.44541576519675	4.18534051427324	5.09836619235802	4.68803228437606	4.70456869745728	4.74615588743227	4.05345241085361	4.70377638360688	4.64978182896376	4.68835885552151	4.15828600385094	4.26260272341842
TNFAIP8L2_33086	0.572690945739462	0.523000541499529	0.372976871169457	0	0.323482743622794	0	0.58143171827823	0.35986235530248	1.37506794324295	0.332210257751653	0.737713235466833	0.334542918995822	0.316178552220287	0.543884284969185	0.300599401987429	0	0.497686324037161	0.743710264072295	0.368439431666276	0.84574316129051	0.461348880111718	0.496744419020389	0	0.488606724605818	0.239714731441649	0	0	0.686414646781835	0	0.399418658945816	0.501927899978342	0.507089161448354	0.667097781624004	0.650515053833163	0	0.572740433886813
FUT1_8668	0.314577694780411	0.28507115465544	0	0	0.323482743622794	0	0	0	0	0.332210257751653	0	0.334542918995822	0.316178552220287	0.543884284969185	0	0.305768036942311	0	0.419256611644467	0	0.339969793151261	0.249037817458531	0.69290811385642	0	0	0	0	0	0	0.273759733134664	0.399418658945816	0.272682953356297	0	0	0	0.351987280854671	0
PELI1_32584	6.22545253016203	5.63572217752922	6.41077081011103	5.67832098395062	5.80851768048352	5.98744384142792	6.31594390860852	6.39731038277732	6.35693791994117	6.22492936587799	6.02420746437169	6.60824446606739	6.20981277896122	6.09885607764857	6.26647130810501	5.94653580381376	6.39244446251009	5.94726637070098	5.70620432929699	5.81434172403376	5.87417634887078	6.22059361089994	5.92906484949236	5.81825658205074	6.3698702309473	6.0982267325233	5.60699466633221	5.92384709809336	5.95453742740604	6.39118071670597	6.31548982136147	6.00871031557017	6.19011595915432	5.567815346025	6.46460840177066	5.60280938908501
VTN_10161	1.97224074175936	2.87492291452514	2.51610488307734	2.14091336572323	2.59142918055218	1.59967245842467	2.38372762848111	2.85452952389324	2.531419835856	2.50103946054664	2.76240520330518	1.49919270824741	2.56085341841787	2.97606784417555	1.91833750807289	3.05630113331766	2.03196162955376	1.42556223504836	1.6024994043677	2.77527436340625	1.09118225955584	2.71124136293354	2.17799890098296	2.21032737550729	2.14874675358103	1.81902886506372	1.82621769532829	2.39642103676186	2.42976075089322	2.94457786670442	1.9681765394692	1.17858055700503	2.51172200359706	2.74357636600879	2.28346111183522	2.03087475298142
GCDH_8693	12.6170619876826	13.0026715097059	12.540491081917	13.1239282841604	13.227037716587	13.1026575524213	12.7270002386344	12.4266804437457	12.6899160938767	12.7788722171079	12.7633962560585	12.36683759364	12.8721267863015	12.8644416306374	12.7136381611757	12.6086465552422	12.8003856748669	13.0012786560607	13.1400815441902	12.8556367600866	13.292346802506	12.6696721858246	12.8751546449032	13.1608132645434	12.9486589181399	13.2585592525353	13.3158828998035	13.3638800600193	13.5403332745118	12.3906231856379	12.8033686813673	13.22658658557	12.8833103425246	13.4948536231868	12.6788002442509	13.4153276600973
PDE6B_9445	0.314577694780411	0.28507115465544	0	0	0	0	0	0.35986235530248	0	0.332210257751653	0	0	0	0	0	0	0	0	0	0.339969793151261	0	0	0	0	0.445216401528285	0	0	0	0	0	0	0.275710262790797	0	0.361615943031948	0.351987280854671	0
SRSF1_32864	7.80066003726567	7.7311785327601	8.41055977914337	7.67720779930076	7.98929322006367	8.09070599907963	8.25971146768642	8.38441623024489	8.24708366748601	8.12464991762995	8.22156845176604	8.6866409143371	8.44683602974746	8.26793755507381	8.22468333303224	8.36878056114648	8.2930948281891	8.05474380249929	8.02692944206824	8.22472121782397	7.65713690024868	8.37895968387538	8.26536719179544	8.17998347541976	8.06890487230607	8.09574199849267	7.88090022273966	8.02205515909725	8.12040576415517	8.65088382930714	8.32916237544911	8.20346038385602	8.50200997973817	7.87048159254487	8.33868673617982	7.75760331123389
FCGR3A_8626	2.14112729396873	4.25799419099549	2.51610488307734	3.48944472233149	3.00678925418913	2.92598445171849	1.89911143629231	0.647643225588703	2.06612451108144	2.79818215904955	2.80895653640345	2.04674739212359	2.78255105378664	2.69926494875369	2.94823168114071	3.21142930003112	2.17042271995863	1.81937694329821	2.70667580542754	3.63533579349765	2.88871105398847	2.56859404006042	0.697866069372048	3.14734566436632	2.0260584382324	2.09995726893121	2.78403654999646	2.82635364113679	2.58854163175006	2.81978056998776	2.532367746039	2.91232182420926	2.7191433594161	3.29730761627345	2.19916276608349	2.70559229990293
EIF2B3_8540	5.75145088006347	6.55563783876164	5.70967302304894	6.58665360552039	6.42973109548773	6.52956366956388	6.32936319481361	5.81363174800043	6.0929349714256	6.46373679543569	6.34169532853438	5.74732087810919	6.0589136316822	6.2626811811726	6.11558530909481	6.22673866107545	6.1036097623254	6.21951618899248	6.59580807090671	6.28654347012523	6.49377450213807	6.28664733753689	6.13464975421845	6.42035996496712	5.86990628628707	6.12982504552275	6.60867946848427	6.35457629256468	6.35518054662278	5.52279839624291	5.51510849658439	6.05056438837669	5.84388453115326	6.62093199671281	5.82822887274796	5.92169047578613
UBE2A_10117	2.92190930289256	5.09624052992712	3.86503025601152	4.69042934300842	4.69395662390983	4.77608738252114	4.67629597647207	4.12363312028941	4.16142766841297	4.40581335454005	4.45390989069208	4.12446079477812	4.64459320689045	4.50778772203933	4.02585251176306	4.59308464735233	4.22602580541029	4.57068072532561	4.53060946235884	4.33145920306306	4.67207754614736	4.93517029560305	4.76172972582283	4.97421881607603	4.18365487215	3.99256657808624	4.81818773733077	4.630049461097	4.73884247097007	4.72890579203358	3.53737919241508	4.58221293298874	3.83057968050466	5.12510742007104	4.01769599322721	4.27476145239662
STXBP2_9969	7.27371738205437	6.81275340255827	7.82271096263698	6.79299907885447	7.17512087578827	7.05250914640228	7.60414584159041	7.69519289162709	7.66826637219607	7.26952746784157	7.10921723480955	7.91816284471095	7.44894285409808	7.51037179881105	7.66206834765886	7.35036072850388	7.61361350120535	7.11821929864823	6.9208254090118	7.36360684061654	7.12005795164189	7.14328451033843	7.38637176719585	6.80020671476506	7.56767143427681	7.27359898970585	6.49364996549818	7.38833003433161	7.24664578021437	7.4472743250509	7.47278367573174	7.21551887818821	7.59859713930181	7.19259629503359	7.80014254968206	6.99121173174189
CDK5R1_8268	1.14941403358559	0.28507115465544	0.914615580909939	0.81382779857934	0	1.18219369158034	1.79977835033688	1.27292930602027	1.37506794324295	0.602058951241508	0.531089859777136	1.20469739002794	0.9855829508206	0.937935572792214	0.946075126154379	0.557927623423489	1.16081833195453	1.23201803936322	0.368439431666276	1.04468813225918	0.461348880111718	0.269647119377987	0.871427039340067	0.682244084832815	0.928878756381461	0.814370617249495	0.563047392424887	0.85787932007282	0.273759733134664	1.18644050501121	1.168843534094	0.881554793725087	1.30432920367374	1.27758088724761	1.25192360442869	0.722286639672265
DEGS2_32528	9.29272246906701	10.2806291219886	9.12030754198552	10.1561145308189	10.0908962841899	9.87178142323168	9.94213362473457	9.34125571493276	9.43876022961043	9.96987764032194	9.74501759267557	9.13803428943925	9.726359133037	9.53546768629556	9.42012918500318	9.5094263773998	9.65158523106961	9.6862580520563	10.139386620582	10.0486738083748	9.6568263380686	10.0615597326291	9.66904370729022	9.90408557582531	9.48798389495512	9.66869389788658	10.2229192500021	10.0436550991555	9.6767139806075	9.36772711026157	8.98342421954266	9.53171416956915	9.4156056384199	10.0631397811803	9.25528609821405	9.50706734821825
LPAR2_9151	6.59987028358848	5.57089355741677	6.48392330949378	5.73073541452434	6.04106143868239	6.00465727640302	6.25161532251059	6.29171116337693	6.25825847277598	6.09978976055129	6.06792969930025	6.24604013053555	5.94303034944854	5.90301846569129	6.14893655268998	6.02708345476381	5.94383378976032	5.73530393947173	5.89438329893278	5.84133864445771	5.99417119219671	5.69952957552319	5.80077379683571	5.63146077827732	6.17069325496694	6.0160636563079	5.56396651181217	5.81875873422867	5.44021228997827	6.59057085857465	6.2300998199282	5.89077285043603	5.90177313873685	5.91973642145228	6.36172186822058	5.60280938908501
NFATC3_9299	7.02384533861833	7.83421296784906	7.35365192521914	7.45376395818849	7.72710865949337	7.51774308504372	7.64764586518054	7.41291245962533	7.48275327794485	7.66698829882315	7.38556148907461	7.51698058945928	7.49670004953576	7.37763716567671	7.39649610957735	7.36696183818564	7.23199801392772	7.10767491209456	7.65857103949595	7.62479207935747	7.60503390512236	7.67130227106845	7.37560295681281	7.5990066328587	7.20019636848312	7.48383107740564	7.47791653371176	7.67164702242446	7.31260587230001	7.33774732946444	7.24441035113775	7.47829822470534	7.19185124272597	7.72461399473842	7.51861036285409	7.23938477717342
RGS2_9701	4.60822765734008	3.98695553766624	4.05625217132186	3.19331361107536	3.43330151705057	4.32468346966204	4.55968590071002	4.47558812121891	4.02684361409892	4.31488982983851	4.162755874337	4.688901778261	4.06020410925182	3.92549302390279	4.19960969633963	5.49653604364407	4.11035668826918	3.5389114956029	3.90360433034569	4.01315986511272	3.45758846135413	4.07249131822077	4.17025905104491	3.97386430961417	4.19793454230151	4.1446727590477	3.46272225597057	4.15839556625973	3.90688476742111	4.16235061902847	4.27117205213747	3.9956550511219	4.10153038096511	3.45552433769398	4.49523249772766	3.51054646786115
TCTA_9995	2.61272964001466	2.02097683254313	3.06618495338114	2.01130854635708	2.32813666329192	1.92306333342403	2.0793499462204	2.79688272243993	3.00229306210879	3.08903680964855	2.66453854388872	2.29709383092492	3.01895833699263	3.27797825706875	2.71363966052451	2.63079756119365	2.88463394295674	2.23561115312139	2.34294694290218	2.98349208297509	2.30937976579571	2.16791014765865	2.42081276223156	2.85755957152698	1.81992493768556	2.92104280108521	2.17019268589408	2.6967756851363	2.53753198557162	2.75308539835212	3.04994987518299	2.91232182420926	2.78214742972988	2.54663330404985	3.08075536500165	2.087114603322
MYH8_32430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XPNPEP1_10181	6.62145153290165	4.99115085715685	6.77179528961547	4.78269293935721	5.4751872654547	5.97002254270842	6.02846269543646	6.62969168242662	5.99538885618184	5.68631630797273	5.80632455669463	6.70163562723099	5.90813615516151	6.09402887243133	6.57416212393873	6.32347146650732	6.02821089433818	5.25794728424269	5.56260716976766	6.06967623991519	5.04572356770278	5.58065645820734	6.13890145204445	5.45710172902107	5.97314362803935	5.97025178717487	4.99417237230262	5.44789467805617	5.56007001731665	7.04199079028624	6.81931251030446	5.93613665918784	6.73104351275179	5.02768186229765	6.51778189267646	5.33315851839908
RAB5A_9644	6.82117289928993	5.89603095793232	7.37432164805925	5.96318306694898	6.36080874045784	6.71179548248097	6.7838935003599	7.23171003367343	6.92471009004199	6.79506260736537	6.99053836187764	7.56946036185115	6.81362579474763	6.99556659754048	7.08559257793962	6.95414811935306	7.23199801392772	6.73774375346707	6.55174440641386	6.73103544020632	6.17809718659064	7.19073460523943	6.98014203792895	6.72798490199029	6.93628643984986	6.90492351871845	6.12727830914035	6.4581823693865	6.66840256813867	7.75694997005388	7.08331826012758	6.89397328774664	7.44644868551044	5.89232232410972	7.39616304316512	6.07556522365229
CCL21_33005	4.30457398405191	3.86246747883727	5.35148706426817	3.51357951728353	3.91413133276348	4.43037178077393	4.05610694502037	4.94236730528722	4.77910740064382	3.77484937660929	3.33955333926206	5.30832883103818	4.3299996068285	4.37081815361203	4.60864715590148	5.18632129682839	4.03984261186959	3.55969082864427	3.19326048574232	4.9430666265151	3.76805251139516	3.9044724331769	5.35101475561542	4.76557705453604	4.30735223306952	4.31927617995916	3.93749485445466	3.90818090428707	3.88664623442244	4.71144694116966	3.8603074909856	4.069895052236	4.73186658738344	3.07150020817315	4.75348936353837	3.48983433695162
RBM6_9668	5.23063088432915	5.1326334241145	5.66003115486384	5.06172920464302	5.05191622896648	5.31607322816188	5.57456613915719	5.56869389267918	5.36330397587689	5.52530690455314	5.38264534850387	5.94361330732365	5.4063252676398	5.23386487427778	5.35208181329276	5.52640102106631	5.25856557857222	5.17956699393004	5.47093997364138	5.01596808787371	4.9783379502861	5.6293872333519	5.58090362843358	5.41683068045077	5.49522300612638	5.3734734104703	4.96506780702859	5.33628535039201	4.93882744721585	5.82022693901524	5.3109847490257	5.23429624787414	5.72063532440134	5.04022597637869	5.48085215106195	4.9641888486025
TBXAS1_32570	1.56031411285457	0.906029670599596	2.35904637542085	0.649295355662466	1.59013816138674	1.01104650547701	1.4526835182449	1.27292930602027	1.18589255068964	1.19830755804267	2.04094249397678	1.35944640353249	2.14743578635243	1.50160207354156	1.91833750807289	1.84673059946214	1.70739694448632	0.590585246400757	1.29559268779256	1.37539011454544	0.810366618631933	1.79333621382022	1.61996653363319	1.14356816747254	2.0260584382324	0.814370617249495	1.18461730894904	1.14962253077216	1.30022931494424	2.45039793995064	1.71746286225939	1.03769826628906	2.17863589335607	1.27758088724761	2.01417411661417	1.20137647602244
SLC10A2_9833	4.92985511995386	4.55473906021275	4.54977327478203	4.31808050995804	4.34722448564104	4.19072011582725	4.34745341465649	4.58180795569978	4.58199821487509	4.55629669557623	4.37874796923728	4.36270396743489	4.70004503452732	4.93234763987098	4.21768502517925	4.42885630792932	4.71889661960394	3.89013257923861	4.85458127675074	5.20451489989377	3.93729575252127	4.38782804346896	5.12105555949528	4.87861687760802	3.88143913426642	4.72994447812886	4.96506780702859	3.96557197900792	4.3379820100647	4.78004937199871	4.20761146297046	3.81317331428277	4.48912253858368	4.71989082954302	4.70845731579642	4.25034065167353
LOC100360908_33068	3.746960388455	6.20458345248109	5.41271837927604	6.0728253117259	5.81497332213341	5.74269413389968	5.88437849390937	5.41432525576806	5.28290197176197	5.86999034830256	6.22638110068544	5.26981147266479	5.66507287617374	5.74571144519564	5.2148374398576	5.71327453596612	6.05527448373077	5.97072976145011	5.49905682352656	5.74455289114172	5.57672575892355	7.14118563497973	5.53001465234781	6.02885038397475	5.78732142020531	5.86778525542852	6.19464861738228	5.99907210972382	5.75128810887933	5.08127828587173	4.97157300840756	5.34308470735855	5.5501091631883	5.99254492200123	5.94283200650696	5.97482662246476
NR5A1_33081	0.314577694780411	0	0	0.250315637550545	0	0	0	0	0	0	0	0	0.316178552220287	0.297421783303154	0	0	0	0.224804853332426	0	0.339969793151261	0.249037817458531	0.269647119377987	0	0	0.239714731441649	0.325206332064081	0.21304096537606	0.491787573226457	0.273759733134664	0	0	0.507089161448354	0.37176820114844	0	0.634718745319899	0.4058806698743
