ID	S2P1_G05	S2P1_F05	S2P1_H05	S2P1_A06	S2P1_D06	S2P1_C06	S2P1_E06	S2P1_B06	S2P1_F06	S2P1_A07	S2P1_G06	S2P1_H06	S2P1_B07	S2P1_D07	S2P1_E07	S2P1_C07	S2P1_F07	S2P1_H07	S2P1_G07	S2P1_A08	S2P1_E08	S2P1_D08	S2P1_B08	S2P1_C08	S2P1_A09	S2P1_H08	S2P1_F08	S2P1_G08	S2P1_B09	S2P1_C09	S2P1_E09	S2P1_D09	S2P1_F09	S2P1_G09	S2P1_A10	S2P1_H09
GPATCH4_8740	4.68281204591331	4.52600794069985	5.12671296738139	2.72841223239848	5.78588974738243	4.4211766958398	5.21501087102806	5.25575041164682	2.62858398957472	4.57296507806659	3.79107832443417	5.27548128865632	4.48499125304349	4.272777599079	5.29411784764821	3.51957201640648	3.79278745707587	4.38507259992672	2.89634610982507	3.01307932033701	3.14254513505532	3.04117495016918	3.15477577975506	3.231172526466	2.81840444357702	3.48047203801695	3.4658826893821	5.02444744005914	3.49209434648812	3.78045576325803	3.83654889919854	4.37070910384326	3.93167099677599	4.50715595998905	2.92803324711807	2.79289338035597
PSMD9_9602	4.27399338354374	4.35851741622212	4.82876349775048	3.77982438375053	4.87162919568913	4.03287543624287	3.86687779218603	5.10038558670185	3.71840554699524	4.50392037253299	3.91907616085002	4.60634490343899	4.16249680051409	3.39666023562453	4.31802209229051	4.43877421944258	4.07466758752196	5.16993002135534	3.75359705033401	3.32733374337561	3.9682000409547	3.85457021015668	4.02970257953566	3.58974903074857	3.76914289679745	3.63973806458809	3.80305176770093	4.7219955927662	3.72297095786165	3.29985796032784	3.77012136852785	3.94994035702998	4.00339388149009	4.00698858852022	3.65177074042013	3.28782051394264
RFC5_9679	5.18422158498091	5.44198281733841	4.77925478955506	5.19142767297172	5.2070784239132	5.14476215322094	5.46212509729653	5.1377526302704	5.57463696018748	5.33931846506362	5.75713384739275	5.37253166007744	5.32159990441486	5.61544208075214	5.09039828785933	5.22456489938319	5.63650570821431	5.3104982330535	5.56456693776918	5.42114709582006	5.49036336203201	5.76458787675568	5.71448496308717	5.06424676126751	5.67270266788606	5.72383754602759	5.57119480513268	4.98993127179756	5.24252456052932	5.35733379602683	5.15847914514795	5.08304693706792	5.4263253492269	5.41706401116727	5.57138854323405	5.27216387687745
LDLR_32688	0.737376900465724	1.38239747335118	0	0.671151151284	0.612132393666722	1.59560329223649	0.901052097194171	1.13764337832003	1.67505259820175	1.4159661399014	0.892348981745619	0	0.42766219235265	1.07025626687383	0.427039018141804	0.805483467323549	1.13502152493148	1.50696333533051	0.488346823922561	0.987205327407672	1.33092541626575	1.45710121381787	0.969603016778069	0.527666086838295	1.03761977485424	1.03013508176039	0.842669597306304	1.10712154170455	0.573553716587874	1.64319334829815	1.05065256463304	0	0.602685686195719	0.766627463236236	1.24928371767653	0.599953827977661
CCND2_33278	0	0.75592981747612	0.82126431980991	0.3742566282088	1.21492798830603	1.00798794233055	0.65835763695198	0.378570794149506	0	0	0.514094936201063	1.48377537267213	1.02513986803211	0	0	0.997816399986994	0	1.07400329219898	0	0.987205327407672	0.589967938333618	0.805785879732264	0.781339773432018	0	0.337093923495103	0.334057767125182	0	1.54774118845353	0.315093656524211	0	0	0.321019255980547	0.602685686195719	0	0	0
NAAA_32484	2.11626808702257	2.42274187527522	2.62689188717106	2.27805304963973	2.06042814342037	1.14621545431675	1.84891111316014	2.45964139540872	2.37496381595871	1.68908066647132	1.19174825418002	2.45732943917459	2.85018735540617	2.77939289369557	1.77032141860143	2.08412187829881	1.6291850910488	2.10962845813161	2.20961807869565	1.56787759670208	1.59495606958263	2.16707621728145	1.76373201208958	1.68166329061647	1.50714333793511	1.95087615963081	1.51156231300146	2.38733464135454	1.30132687635603	2.29077874994996	2.00003841260775	1.80410643645239	1.49308000926731	1.26458217724891	2.10613414394315	1.19482469716417
NCAPD2_9284	1.00051411455487	1.72059896335685	2.15422417758204	2.27805304963973	2.7113685230039	2.59825127227467	2.41606594098741	2.37871871077238	2.13410948199072	1.68908066647132	2.27884165295678	1.48377537267213	2.70505685514953	2.85444172348725	2.25978013850382	2.08412187829881	2.19807139914586	2.33703912870708	1.59176665576644	1.82947908556285	1.81805967530261	2.58191001656209	1.86208615867703	1.57878334475748	1.36695552412593	2.13330055491922	2.31232472915292	2.48970140169022	1.88167110184509	2.88180040176023	2.51461542664203	1.69729129508495	2.21094541990542	2.05512497887105	1.90860823909077	1.19482469716417
CAR3_8196	13.3880579794118	13.4821108268955	12.6009273681281	11.0824039563196	13.1455544683445	13.4317250250711	13.5651847525936	13.5849488085758	13.6385382002922	13.2374912687988	13.2999628545994	13.1091530863515	12.842090272644	13.3371634754481	13.1464869087964	13.3157253028213	13.6781231849809	12.7702343516923	14.0112674895266	13.5305169575918	13.7466006560881	13.4272464307258	13.9047231441222	13.2911542443736	13.1467007847277	13.1876816407357	13.3757080762879	13.1172038793585	13.2984134368985	12.6722193137555	12.9847748183687	12.9298326165453	12.9337800015466	13.1470633080063	13.1451465710829	12.8227395169743
GNAI1_8723	2.00077110314549	0.939822966030871	1.10462564098965	2.18715270121156	1.21492798830603	1.77679902939712	2.33571024570855	1.632441903816	2.25955707644371	2.37043194370645	2.51325764044854	2.67590398315921	2.36194425792253	1.83439358418699	2.03570913101345	1.58205029897433	1.6291850910488	1.98089503234706	2.20961807869565	1.66044982399672	2.09892023132754	2.08466198232127	2.19963504171749	1.68166329061647	1.86080192849773	2.36984663862663	1.96680218758602	2.27714588044655	1.78279608771738	2.06534718337396	1.74726989038976	2.31828929901421	1.73700902050071	2.38065424950133	2.35943711363818	2.121626303972
TXNRD2_33001	2.22320023340108	2.8929834886487	3.52927308919331	1.47354227223035	3.35741740051387	2.44595419872148	2.49218111063704	3.32215884765837	1.92276317175487	2.88664201146444	2.14560690581036	1.88565050165424	3.31778998496708	1.30241172684297	3.4580760689289	2.58132132909012	2.80345271869505	4.30666624065995	1.77273814822395	1.46895559501798	2.53593507003046	2.24503584746264	2.70270951979518	2.55029660457432	1.86080192849773	2.36984663862663	1.63952923655984	4.16411008072623	2.49512100743182	2.73613699472513	2.61895271176816	2.51980434913987	2.56709216135059	2.79928395784442	2.01074907505781	1.93966827971141
MVD_9265	3.5034377060195	3.79244930157371	3.70923795343408	2.96568173941406	4.45130429581551	4.47464314573918	3.74772305496911	4.64410232475159	3.84390865424231	4.48613024633869	3.91907616085002	4.37606552683947	4.29519552638544	2.70022476732012	3.58773502356089	4.28125615991519	3.03162639869655	4.92949701844881	3.17899009562663	2.51481356271761	3.33540312225105	3.87922797710272	3.52873611350576	3.39153351678456	3.31456934831748	2.36984663862663	2.76935158421376	3.9292767581251	2.3644522617743	2.81080630262595	3.32197418989393	2.45571001610009	2.62886879774214	2.87018572908686	3.4483832845974	3.08358558578405
NIPSNAP1_9317	9.15668778784056	9.13049310120997	9.87525209651199	8.85033280994684	9.61616356564277	9.19680831035496	8.72993907409164	9.86335828270501	8.41093832686556	9.40945918802021	8.64843519005124	9.43060208926799	9.58116439636669	8.88177811061044	9.30315754185672	9.56026113305198	9.05642101521461	9.62398288101075	8.82715533554068	8.72924370172633	8.96476111795297	9.38382058634079	8.88923454704975	8.90462731774604	8.41946607425357	8.65289337967482	8.78307851338838	9.60600661700192	9.33787300456302	9.26043607998492	9.00447225012756	9.02129048027748	8.8378650148294	9.23949924889269	8.44320416869395	8.11312959989912
